date,product_type,product_name,unit,min_price,max_price,average_price,year,month,season
2021-08-14,SEBZE,SALATALIK SILOR,KG,1.25,7.0,4.13,2021,8,Summer
2021-08-14,SEBZE,KARPUZ,KG,0.45,2.0,1.23,2021,8,Summer
2021-08-14,SEBZE,BIBER SIVRI,KG,0.8,8.0,4.4,2021,8,Summer
2021-08-14,SEBZE,KABAK TAZE,KG,3.0,5.5,4.25,2021,8,Summer
2021-08-16,SEBZE,BIBER SIVRI,KG,0.8,7.0,3.9,2021,8,Summer
2021-08-16,SEBZE,KABAK TAZE,KG,3.0,5.5,4.25,2021,8,Summer
2021-08-16,SEBZE,PATLICAN UZUN,KG,0.55,4.5,2.53,2021,8,Summer
2021-08-16,SEBZE,SOGAN KURU,KG,0.3,1.8,1.05,2021,8,Summer
2021-08-16,SEBZE,DOMATES SALKIM,KG,3.0,6.0,4.5,2021,8,Summer
2021-08-16,SEBZE,SALATALIK SILOR,KG,2.0,8.0,5.0,2021,8,Summer
2021-08-16,SEBZE,KARPUZ,KG,0.28,2.2,1.24,2021,8,Summer
2021-08-17,SEBZE,KARPUZ,KG,0.45,2.2,1.33,2021,8,Summer
2021-08-17,SEBZE,BIBER SIVRI,KG,1.5,7.0,4.25,2021,8,Summer
2021-08-17,SEBZE,KABAK TAZE,KG,3.0,6.0,4.5,2021,8,Summer
2021-08-17,SEBZE,PATLICAN UZUN,KG,0.55,5.0,2.78,2021,8,Summer
2021-08-17,SEBZE,SOGAN KURU,KG,0.3,1.8,1.05,2021,8,Summer
2021-08-17,SEBZE,DOMATES SALKIM,KG,2.0,6.5,4.25,2021,8,Summer
2021-08-17,SEBZE,SALATALIK SILOR,KG,1.3,9.0,5.15,2021,8,Summer
2021-08-18,SEBZE,PATLICAN UZUN,KG,1.2,5.5,3.35,2021,8,Summer
2021-08-18,SEBZE,SOGAN KURU,KG,0.3,1.8,1.05,2021,8,Summer
2021-08-18,SEBZE,KARPUZ,KG,0.45,2.2,1.33,2021,8,Summer
2021-08-18,SEBZE,BIBER SIVRI,KG,3.5,5.0,4.25,2021,8,Summer
2021-08-18,SEBZE,KABAK TAZE,KG,2.0,5.5,3.75,2021,8,Summer
2021-08-18,SEBZE,DOMATES SALKIM,KG,2.0,7.0,4.5,2021,8,Summer
2021-08-18,SEBZE,SALATALIK SILOR,KG,1.5,7.0,4.25,2021,8,Summer
2021-08-19,SEBZE,SOGAN KURU,KG,0.3,1.8,1.05,2021,8,Summer
2021-08-19,SEBZE,DOMATES SALKIM,KG,2.5,8.0,5.25,2021,8,Summer
2021-08-19,SEBZE,SALATALIK SILOR,KG,1.35,7.0,4.18,2021,8,Summer
2021-08-19,SEBZE,KARPUZ,KG,0.28,2.5,1.39,2021,8,Summer
2021-08-19,SEBZE,BIBER SIVRI,KG,0.75,5.5,3.13,2021,8,Summer
2021-08-19,SEBZE,KABAK TAZE,KG,2.0,5.5,3.75,2021,8,Summer
2021-08-19,SEBZE,PATLICAN UZUN,KG,0.6,5.0,2.8,2021,8,Summer
2021-08-20,SEBZE,DOMATES SALKIM,KG,2.5,7.0,4.75,2021,8,Summer
2021-08-20,SEBZE,SALATALIK SILOR,KG,1.35,7.0,4.18,2021,8,Summer
2021-08-20,SEBZE,KARPUZ,KG,0.28,2.5,1.39,2021,8,Summer
2021-08-20,SEBZE,BIBER SIVRI,KG,1.5,5.0,3.25,2021,8,Summer
2021-08-20,SEBZE,KABAK TAZE,KG,2.0,5.0,3.5,2021,8,Summer
2021-08-20,SEBZE,PATLICAN UZUN,KG,0.6,5.0,2.8,2021,8,Summer
2021-08-20,SEBZE,SOGAN KURU,KG,0.3,1.8,1.05,2021,8,Summer
2021-08-21,SEBZE,KARPUZ,KG,0.28,2.5,1.39,2021,8,Summer
2021-08-21,SEBZE,BIBER SIVRI,KG,1.5,5.0,3.25,2021,8,Summer
2021-08-21,SEBZE,KABAK TAZE,KG,2.0,5.0,3.5,2021,8,Summer
2021-08-21,SEBZE,PATLICAN UZUN,KG,0.6,5.0,2.8,2021,8,Summer
2021-08-21,SEBZE,SOGAN KURU,KG,0.3,1.8,1.05,2021,8,Summer
2021-08-21,SEBZE,DOMATES SALKIM,KG,2.5,7.0,4.75,2021,8,Summer
2021-08-21,SEBZE,SALATALIK SILOR,KG,1.35,7.0,4.18,2021,8,Summer
2021-08-23,SEBZE,BIBER SIVRI,KG,1.5,6.0,3.75,2021,8,Summer
2021-08-23,SEBZE,KABAK TAZE,KG,2.0,5.0,3.5,2021,8,Summer
2021-08-23,SEBZE,PATLICAN UZUN,KG,0.6,5.0,2.8,2021,8,Summer
2021-08-23,SEBZE,SOGAN KURU,KG,0.3,1.7,1.0,2021,8,Summer
2021-08-23,SEBZE,DOMATES SALKIM,KG,4.0,7.0,5.5,2021,8,Summer
2021-08-23,SEBZE,SALATALIK SILOR,KG,1.4,7.5,4.45,2021,8,Summer
2021-08-23,SEBZE,KARPUZ,KG,0.28,2.5,1.39,2021,8,Summer
2021-08-24,SEBZE,KARPUZ,KG,0.28,3.0,1.64,2021,8,Summer
2021-08-24,SEBZE,BIBER SIVRI,KG,0.75,5.5,3.13,2021,8,Summer
2021-08-24,SEBZE,KABAK TAZE,KG,2.0,5.0,3.5,2021,8,Summer
2021-08-24,SEBZE,PATLICAN UZUN,KG,0.8,4.8,2.8,2021,8,Summer
2021-08-24,SEBZE,SOGAN KURU,KG,0.3,1.6,0.95,2021,8,Summer
2021-08-24,SEBZE,DOMATES SALKIM,KG,1.5,6.0,3.75,2021,8,Summer
2021-08-24,SEBZE,SALATALIK SILOR,KG,1.5,7.0,4.25,2021,8,Summer
2021-08-25,SEBZE,BIBER SIVRI,KG,0.75,5.5,3.13,2021,8,Summer
2021-08-25,SEBZE,KABAK TAZE,KG,1.0,5.5,3.25,2021,8,Summer
2021-08-25,SEBZE,PATLICAN UZUN,KG,0.6,5.0,2.8,2021,8,Summer
2021-08-25,SEBZE,SOGAN KURU,KG,0.3,1.6,0.95,2021,8,Summer
2021-08-25,SEBZE,DOMATES SALKIM,KG,1.5,6.5,4.0,2021,8,Summer
2021-08-25,SEBZE,SALATALIK SILOR,KG,1.0,5.5,3.25,2021,8,Summer
2021-08-25,SEBZE,KARPUZ,KG,0.3,3.0,1.65,2021,8,Summer
2021-08-26,SEBZE,BIBER SIVRI,KG,0.8,5.5,3.15,2021,8,Summer
2021-08-26,SEBZE,KABAK TAZE,KG,1.0,5.5,3.25,2021,8,Summer
2021-08-26,SEBZE,PATLICAN UZUN,KG,1.5,5.5,3.5,2021,8,Summer
2021-08-26,SEBZE,DOMATES SALKIM,KG,0.45,8.0,4.23,2021,8,Summer
2021-08-26,SEBZE,SALATALIK SILOR,KG,1.3,6.0,3.65,2021,8,Summer
2021-08-26,SEBZE,SOGAN KURU,KG,0.3,1.7,1.0,2021,8,Summer
2021-08-26,SEBZE,KARPUZ,KG,0.28,2.5,1.39,2021,8,Summer
2021-08-27,SEBZE,BIBER SIVRI,KG,0.8,6.0,3.4,2021,8,Summer
2021-08-27,SEBZE,SOGAN KURU,KG,0.3,1.8,1.05,2021,8,Summer
2021-08-27,SEBZE,DOMATES SALKIM,KG,4.0,8.0,6.0,2021,8,Summer
2021-08-27,SEBZE,SALATALIK SILOR,KG,1.3,5.0,3.15,2021,8,Summer
2021-08-27,SEBZE,KABAK TAZE,KG,0.9,6.0,3.45,2021,8,Summer
2021-08-27,SEBZE,PATLICAN UZUN,KG,1.5,5.8,3.65,2021,8,Summer
2021-08-27,SEBZE,KARPUZ,KG,0.28,2.3,1.29,2021,8,Summer
2021-08-28,SEBZE,BIBER SIVRI,KG,0.8,5.2,3.0,2021,8,Summer
2021-08-28,SEBZE,DOMATES SALKIM,KG,4.0,8.0,6.0,2021,8,Summer
2021-08-28,SEBZE,SALATALIK SILOR,KG,1.3,5.0,3.15,2021,8,Summer
2021-08-28,SEBZE,SOGAN KURU,KG,0.3,1.9,1.1,2021,8,Summer
2021-08-28,SEBZE,KABAK TAZE,KG,0.9,6.0,3.45,2021,8,Summer
2021-08-28,SEBZE,PATLICAN UZUN,KG,0.6,5.5,3.05,2021,8,Summer
2021-08-28,SEBZE,KARPUZ,KG,0.28,2.7,1.49,2021,8,Summer
2021-08-31,SEBZE,KABAK TAZE,KG,0.8,5.3,3.05,2021,8,Summer
2021-08-31,SEBZE,PATLICAN UZUN,KG,0.6,5.5,3.05,2021,8,Summer
2021-08-31,SEBZE,SOGAN KURU,KG,0.3,1.9,1.1,2021,8,Summer
2021-08-31,SEBZE,DOMATES SALKIM,KG,3.5,7.0,5.25,2021,8,Summer
2021-08-31,SEBZE,SALATALIK SILOR,KG,1.0,4.5,2.75,2021,8,Summer
2021-08-31,SEBZE,KARPUZ,KG,0.28,2.0,1.14,2021,8,Summer
2021-08-31,SEBZE,BIBER SIVRI,KG,0.7,6.5,3.6,2021,8,Summer
2021-09-01,SEBZE,BIBER SIVRI,KG,0.7,6.5,3.6,2021,9,Fall
2021-09-01,SEBZE,KABAK TAZE,KG,0.8,5.3,3.05,2021,9,Fall
2021-09-01,SEBZE,PATLICAN UZUN,KG,0.6,5.5,3.05,2021,9,Fall
2021-09-01,SEBZE,SOGAN KURU,KG,0.3,1.9,1.1,2021,9,Fall
2021-09-01,SEBZE,SALATALIK SILOR,KG,1.0,4.5,2.75,2021,9,Fall
2021-09-01,SEBZE,DOMATES SALKIM,KG,3.0,7.0,5.0,2021,9,Fall
2021-09-01,SEBZE,KARPUZ,KG,0.25,2.5,1.38,2021,9,Fall
2021-09-02,SEBZE,SALATALIK SILOR,KG,0.9,5.0,2.95,2021,9,Fall
2021-09-02,SEBZE,KARPUZ,KG,0.25,2.5,1.38,2021,9,Fall
2021-09-02,SEBZE,BIBER SIVRI,KG,0.8,6.5,3.65,2021,9,Fall
2021-09-02,SEBZE,KABAK TAZE,KG,0.8,5.3,3.05,2021,9,Fall
2021-09-02,SEBZE,PATLICAN UZUN,KG,0.6,5.5,3.05,2021,9,Fall
2021-09-02,SEBZE,SOGAN KURU,KG,0.3,1.9,1.1,2021,9,Fall
2021-09-02,SEBZE,DOMATES SALKIM,KG,3.0,8.0,5.5,2021,9,Fall
2021-09-03,SEBZE,DOMATES SALKIM,KG,3.5,7.0,5.25,2021,9,Fall
2021-09-03,SEBZE,KARPUZ,KG,0.25,2.8,1.53,2021,9,Fall
2021-09-03,SEBZE,SALATALIK SILOR,KG,0.9,5.0,2.95,2021,9,Fall
2021-09-03,SEBZE,BIBER SIVRI,KG,0.8,6.5,3.65,2021,9,Fall
2021-09-03,SEBZE,KABAK TAZE,KG,0.8,6.0,3.4,2021,9,Fall
2021-09-03,SEBZE,PATLICAN UZUN,KG,0.6,6.5,3.55,2021,9,Fall
2021-09-03,SEBZE,SOGAN KURU,KG,0.3,1.7,1.0,2021,9,Fall
2021-09-04,SEBZE,KABAK TAZE,KG,0.7,5.2,2.95,2021,9,Fall
2021-09-04,SEBZE,KARPUZ,KG,0.25,2.8,1.53,2021,9,Fall
2021-09-04,SEBZE,PATLICAN UZUN,KG,0.6,6.0,3.3,2021,9,Fall
2021-09-04,SEBZE,SOGAN KURU,KG,0.3,1.6,0.95,2021,9,Fall
2021-09-04,SEBZE,DOMATES SALKIM,KG,1.5,6.5,4.0,2021,9,Fall
2021-09-04,SEBZE,SALATALIK SILOR,KG,0.9,5.0,2.95,2021,9,Fall
2021-09-04,SEBZE,BIBER SIVRI,KG,0.8,5.5,3.15,2021,9,Fall
2021-09-06,SEBZE,BIBER SIVRI,KG,0.7,6.0,3.35,2021,9,Fall
2021-09-06,SEBZE,SOGAN KURU,KG,0.3,1.5,0.9,2021,9,Fall
2021-09-06,SEBZE,DOMATES SALKIM,KG,1.5,7.0,4.25,2021,9,Fall
2021-09-06,SEBZE,SALATALIK SILOR,KG,0.75,5.0,2.88,2021,9,Fall
2021-09-06,SEBZE,KABAK TAZE,KG,0.75,5.0,2.88,2021,9,Fall
2021-09-06,SEBZE,PATLICAN UZUN,KG,0.6,6.0,3.3,2021,9,Fall
2021-09-06,SEBZE,KARPUZ,KG,0.25,2.5,1.38,2021,9,Fall
2021-09-07,SEBZE,BIBER SIVRI,KG,0.7,5.7,3.2,2021,9,Fall
2021-09-07,SEBZE,KABAK TAZE,KG,0.75,5.0,2.88,2021,9,Fall
2021-09-07,SEBZE,DOMATES SALKIM,KG,6.0,7.5,6.75,2021,9,Fall
2021-09-07,SEBZE,SALATALIK SILOR,KG,0.7,5.0,2.85,2021,9,Fall
2021-09-07,SEBZE,PATLICAN UZUN,KG,0.6,6.0,3.3,2021,9,Fall
2021-09-07,SEBZE,SOGAN KURU,KG,0.3,1.5,0.9,2021,9,Fall
2021-09-07,SEBZE,KARPUZ,KG,0.28,3.0,1.64,2021,9,Fall
2021-09-08,SEBZE,KARPUZ,KG,0.28,2.0,1.14,2021,9,Fall
2021-09-08,SEBZE,DOMATES SALKIM,KG,1.9,6.5,4.2,2021,9,Fall
2021-09-08,SEBZE,SALATALIK SILOR,KG,0.8,4.5,2.65,2021,9,Fall
2021-09-08,SEBZE,BIBER SIVRI,KG,0.7,5.7,3.2,2021,9,Fall
2021-09-08,SEBZE,KABAK TAZE,KG,0.65,5.0,2.83,2021,9,Fall
2021-09-08,SEBZE,PATLICAN UZUN,KG,0.6,5.5,3.05,2021,9,Fall
2021-09-08,SEBZE,SOGAN KURU,KG,0.3,1.5,0.9,2021,9,Fall
2021-09-09,SEBZE,BIBER SIVRI,KG,0.7,5.7,3.2,2021,9,Fall
2021-09-09,SEBZE,KABAK TAZE,KG,0.7,5.5,3.1,2021,9,Fall
2021-09-09,SEBZE,PATLICAN UZUN,KG,0.6,5.5,3.05,2021,9,Fall
2021-09-09,SEBZE,SOGAN KURU,KG,0.4,1.6,1.0,2021,9,Fall
2021-09-09,SEBZE,DOMATES SALKIM,KG,6.0,7.45,6.73,2021,9,Fall
2021-09-09,SEBZE,SALATALIK SILOR,KG,0.8,4.5,2.65,2021,9,Fall
2021-09-09,SEBZE,KARPUZ,KG,0.28,2.0,1.14,2021,9,Fall
2021-09-10,SEBZE,DOMATES SALKIM,KG,1.5,7.0,4.25,2021,9,Fall
2021-09-10,SEBZE,SALATALIK SILOR,KG,0.8,4.5,2.65,2021,9,Fall
2021-09-10,SEBZE,KARPUZ,KG,0.3,2.0,1.15,2021,9,Fall
2021-09-10,SEBZE,BIBER SIVRI,KG,0.7,5.7,3.2,2021,9,Fall
2021-09-10,SEBZE,KABAK TAZE,KG,0.7,6.0,3.35,2021,9,Fall
2021-09-10,SEBZE,PATLICAN UZUN,KG,0.6,5.5,3.05,2021,9,Fall
2021-09-10,SEBZE,SOGAN KURU,KG,0.4,1.5,0.95,2021,9,Fall
2021-09-11,SEBZE,KABAK TAZE,KG,0.7,6.0,3.35,2021,9,Fall
2021-09-11,SEBZE,PATLICAN UZUN,KG,0.6,5.0,2.8,2021,9,Fall
2021-09-11,SEBZE,SOGAN KURU,KG,0.4,1.5,0.95,2021,9,Fall
2021-09-11,SEBZE,DOMATES SALKIM,KG,1.5,7.0,4.25,2021,9,Fall
2021-09-11,SEBZE,SALATALIK SILOR,KG,0.8,5.0,2.9,2021,9,Fall
2021-09-11,SEBZE,KARPUZ,KG,0.28,2.5,1.39,2021,9,Fall
2021-09-11,SEBZE,BIBER SIVRI,KG,0.7,5.7,3.2,2021,9,Fall
2021-09-13,SEBZE,KABAK TAZE,KG,0.8,6.0,3.4,2021,9,Fall
2021-09-13,SEBZE,PATLICAN UZUN,KG,0.6,6.0,3.3,2021,9,Fall
2021-09-13,SEBZE,SOGAN KURU,KG,0.4,1.4,0.9,2021,9,Fall
2021-09-13,SEBZE,KARPUZ,KG,0.25,2.5,1.38,2021,9,Fall
2021-09-13,SEBZE,DOMATES SALKIM,KG,1.5,6.5,4.0,2021,9,Fall
2021-09-13,SEBZE,SALATALIK SILOR,KG,0.8,4.5,2.65,2021,9,Fall
2021-09-13,SEBZE,BIBER SIVRI,KG,0.8,5.5,3.15,2021,9,Fall
2021-09-14,SEBZE,BIBER SIVRI,KG,1.0,6.0,3.5,2021,9,Fall
2021-09-14,SEBZE,KABAK TAZE,KG,0.8,6.0,3.4,2021,9,Fall
2021-09-14,SEBZE,PATLICAN UZUN,KG,0.6,6.0,3.3,2021,9,Fall
2021-09-14,SEBZE,SOGAN KURU,KG,0.4,1.5,0.95,2021,9,Fall
2021-09-14,SEBZE,DOMATES SALKIM,KG,1.5,7.0,4.25,2021,9,Fall
2021-09-14,SEBZE,SALATALIK SILOR,KG,0.8,4.5,2.65,2021,9,Fall
2021-09-14,SEBZE,KARPUZ,KG,0.27,3.0,1.64,2021,9,Fall
2021-09-15,SEBZE,KABAK TAZE,KG,0.8,6.0,3.4,2021,9,Fall
2021-09-15,SEBZE,PATLICAN UZUN,KG,0.65,5.5,3.08,2021,9,Fall
2021-09-15,SEBZE,SOGAN KURU,KG,0.4,1.5,0.95,2021,9,Fall
2021-09-15,SEBZE,DOMATES SALKIM,KG,5.5,7.0,6.25,2021,9,Fall
2021-09-15,SEBZE,SALATALIK SILOR,KG,0.8,4.0,2.4,2021,9,Fall
2021-09-15,SEBZE,KARPUZ,KG,0.27,2.5,1.39,2021,9,Fall
2021-09-15,SEBZE,BIBER SIVRI,KG,1.0,6.0,3.5,2021,9,Fall
2021-09-16,SEBZE,DOMATES SALKIM,KG,1.6,6.9,4.25,2021,9,Fall
2021-09-16,SEBZE,KARPUZ,KG,0.27,3.0,1.64,2021,9,Fall
2021-09-16,SEBZE,SALATALIK SILOR,KG,0.8,4.0,2.4,2021,9,Fall
2021-09-16,SEBZE,BIBER SIVRI,KG,0.8,7.0,3.9,2021,9,Fall
2021-09-16,SEBZE,KABAK TAZE,KG,0.8,6.0,3.4,2021,9,Fall
2021-09-16,SEBZE,PATLICAN UZUN,KG,0.7,5.0,2.85,2021,9,Fall
2021-09-16,SEBZE,SOGAN KURU,KG,0.4,1.5,0.95,2021,9,Fall
2021-09-17,SEBZE,KARPUZ,KG,0.3,2.5,1.4,2021,9,Fall
2021-09-17,SEBZE,BIBER SIVRI,KG,1.0,8.0,4.5,2021,9,Fall
2021-09-17,SEBZE,KABAK TAZE,KG,0.8,6.0,3.4,2021,9,Fall
2021-09-17,SEBZE,PATLICAN UZUN,KG,0.6,6.0,3.3,2021,9,Fall
2021-09-17,SEBZE,SOGAN KURU,KG,0.5,1.5,1.0,2021,9,Fall
2021-09-17,SEBZE,DOMATES SALKIM,KG,3.0,7.08,5.04,2021,9,Fall
2021-09-17,SEBZE,SALATALIK SILOR,KG,0.8,4.0,2.4,2021,9,Fall
2021-09-18,SEBZE,SOGAN KURU,KG,0.5,1.5,1.0,2021,9,Fall
2021-09-18,SEBZE,KARPUZ,KG,0.28,2.5,1.39,2021,9,Fall
2021-09-18,SEBZE,DOMATES SALKIM,KG,1.5,7.5,4.5,2021,9,Fall
2021-09-18,SEBZE,SALATALIK SILOR,KG,0.8,4.0,2.4,2021,9,Fall
2021-09-18,SEBZE,BIBER SIVRI,KG,1.0,8.0,4.5,2021,9,Fall
2021-09-18,SEBZE,KABAK TAZE,KG,0.8,6.0,3.4,2021,9,Fall
2021-09-18,SEBZE,PATLICAN UZUN,KG,0.7,6.0,3.35,2021,9,Fall
2021-09-20,SEBZE,BIBER SIVRI,KG,0.8,7.0,3.9,2021,9,Fall
2021-09-20,SEBZE,KABAK TAZE,KG,0.8,6.0,3.4,2021,9,Fall
2021-09-20,SEBZE,PATLICAN UZUN,KG,0.7,5.5,3.1,2021,9,Fall
2021-09-20,SEBZE,SOGAN KURU,KG,0.5,1.5,1.0,2021,9,Fall
2021-09-20,SEBZE,DOMATES SALKIM,KG,3.0,7.0,5.0,2021,9,Fall
2021-09-20,SEBZE,SALATALIK SILOR,KG,0.8,4.0,2.4,2021,9,Fall
2021-09-20,SEBZE,KARPUZ,KG,0.28,2.5,1.39,2021,9,Fall
2021-09-21,SEBZE,KARPUZ,KG,0.27,2.5,1.39,2021,9,Fall
2021-09-21,SEBZE,BIBER SIVRI,KG,0.85,7.5,4.18,2021,9,Fall
2021-09-21,SEBZE,KABAK TAZE,KG,0.7,5.5,3.1,2021,9,Fall
2021-09-21,SEBZE,PATLICAN UZUN,KG,0.7,6.0,3.35,2021,9,Fall
2021-09-21,SEBZE,SOGAN KURU,KG,0.5,1.5,1.0,2021,9,Fall
2021-09-21,SEBZE,DOMATES SALKIM,KG,1.0,7.0,4.0,2021,9,Fall
2021-09-21,SEBZE,SALATALIK SILOR,KG,0.8,5.0,2.9,2021,9,Fall
2021-09-22,SEBZE,KABAK TAZE,KG,0.7,5.5,3.1,2021,9,Fall
2021-09-22,SEBZE,PATLICAN UZUN,KG,0.7,6.0,3.35,2021,9,Fall
2021-09-22,SEBZE,KARPUZ,KG,0.27,2.5,1.39,2021,9,Fall
2021-09-22,SEBZE,SOGAN KURU,KG,0.5,1.5,1.0,2021,9,Fall
2021-09-22,SEBZE,DOMATES SALKIM,KG,1.75,6.5,4.13,2021,9,Fall
2021-09-22,SEBZE,SALATALIK SILOR,KG,0.8,4.0,2.4,2021,9,Fall
2021-09-22,SEBZE,BIBER SIVRI,KG,1.0,8.0,4.5,2021,9,Fall
2021-09-23,SEBZE,BIBER SIVRI,KG,1.0,7.0,4.0,2021,9,Fall
2021-09-23,SEBZE,KABAK TAZE,KG,0.8,5.8,3.3,2021,9,Fall
2021-09-23,SEBZE,PATLICAN UZUN,KG,0.8,5.5,3.15,2021,9,Fall
2021-09-23,SEBZE,SOGAN KURU,KG,0.5,1.5,1.0,2021,9,Fall
2021-09-23,SEBZE,DOMATES SALKIM,KG,3.0,7.0,5.0,2021,9,Fall
2021-09-23,SEBZE,SALATALIK SILOR,KG,0.8,4.0,2.4,2021,9,Fall
2021-09-23,SEBZE,KARPUZ,KG,0.27,2.5,1.39,2021,9,Fall
2021-09-24,SEBZE,BIBER SIVRI,KG,1.0,7.0,4.0,2021,9,Fall
2021-09-24,SEBZE,KABAK TAZE,KG,0.9,7.0,3.95,2021,9,Fall
2021-09-24,SEBZE,KARPUZ,KG,0.27,2.5,1.39,2021,9,Fall
2021-09-24,SEBZE,SALATALIK SILOR,KG,0.8,4.0,2.4,2021,9,Fall
2021-09-24,SEBZE,PATLICAN UZUN,KG,0.7,6.0,3.35,2021,9,Fall
2021-09-24,SEBZE,SOGAN KURU,KG,0.5,1.5,1.0,2021,9,Fall
2021-09-24,SEBZE,DOMATES SALKIM,KG,4.7,7.0,5.85,2021,9,Fall
2021-09-25,SEBZE,KARPUZ,KG,0.27,2.5,1.39,2021,9,Fall
2021-09-25,SEBZE,DOMATES SALKIM,KG,2.25,8.0,5.13,2021,9,Fall
2021-09-25,SEBZE,SALATALIK SILOR,KG,0.85,5.0,2.93,2021,9,Fall
2021-09-25,SEBZE,BIBER SIVRI,KG,1.0,7.5,4.25,2021,9,Fall
2021-09-25,SEBZE,KABAK TAZE,KG,0.9,7.0,3.95,2021,9,Fall
2021-09-25,SEBZE,PATLICAN UZUN,KG,0.7,6.0,3.35,2021,9,Fall
2021-09-25,SEBZE,SOGAN KURU,KG,0.5,1.5,1.0,2021,9,Fall
2021-09-27,SEBZE,KARPUZ,KG,0.3,2.0,1.15,2021,9,Fall
2021-09-27,SEBZE,DOMATES SALKIM,KG,2.25,8.0,5.13,2021,9,Fall
2021-09-27,SEBZE,SALATALIK SILOR,KG,0.85,5.0,2.93,2021,9,Fall
2021-09-27,SEBZE,BIBER SIVRI,KG,1.0,8.0,4.5,2021,9,Fall
2021-09-27,SEBZE,KABAK TAZE,KG,0.9,7.0,3.95,2021,9,Fall
2021-09-27,SEBZE,PATLICAN UZUN,KG,0.7,6.0,3.35,2021,9,Fall
2021-09-27,SEBZE,SOGAN KURU,KG,0.5,1.5,1.0,2021,9,Fall
2021-09-28,SEBZE,KARPUZ,KG,0.27,2.5,1.39,2021,9,Fall
2021-09-28,SEBZE,DOMATES SALKIM,KG,4.0,10.0,7.0,2021,9,Fall
2021-09-28,SEBZE,SALATALIK SILOR,KG,0.85,5.0,2.93,2021,9,Fall
2021-09-28,SEBZE,BIBER SIVRI,KG,1.0,8.0,4.5,2021,9,Fall
2021-09-28,SEBZE,KABAK TAZE,KG,0.8,6.0,3.4,2021,9,Fall
2021-09-28,SEBZE,PATLICAN UZUN,KG,0.7,6.0,3.35,2021,9,Fall
2021-09-28,SEBZE,SOGAN KURU,KG,0.5,1.5,1.0,2021,9,Fall
2021-09-29,SEBZE,BIBER SIVRI,KG,1.0,8.0,4.5,2021,9,Fall
2021-09-29,SEBZE,KABAK TAZE,KG,1.0,7.0,4.0,2021,9,Fall
2021-09-29,SEBZE,PATLICAN UZUN,KG,0.7,6.0,3.35,2021,9,Fall
2021-09-29,SEBZE,SOGAN KURU,KG,0.5,1.4,0.95,2021,9,Fall
2021-09-29,SEBZE,DOMATES SALKIM,KG,1.5,10.0,5.75,2021,9,Fall
2021-09-29,SEBZE,SALATALIK SILOR,KG,0.9,5.0,2.95,2021,9,Fall
2021-09-29,SEBZE,KARPUZ,KG,0.27,2.5,1.39,2021,9,Fall
2021-09-30,SEBZE,PATLICAN UZUN,KG,0.7,6.0,3.35,2021,9,Fall
2021-09-30,SEBZE,SOGAN KURU,KG,0.5,1.4,0.95,2021,9,Fall
2021-09-30,SEBZE,DOMATES SALKIM,KG,2.5,11.5,7.0,2021,9,Fall
2021-09-30,SEBZE,SALATALIK SILOR,KG,0.9,5.0,2.95,2021,9,Fall
2021-09-30,SEBZE,KARPUZ,KG,0.28,2.5,1.39,2021,9,Fall
2021-09-30,SEBZE,BIBER SIVRI,KG,1.0,8.0,4.5,2021,9,Fall
2021-09-30,SEBZE,KABAK TAZE,KG,1.0,7.0,4.0,2021,9,Fall
2021-10-01,SEBZE,SOGAN KURU,KG,0.5,1.4,0.95,2021,10,Fall
2021-10-01,SEBZE,KARPUZ,KG,0.28,2.0,1.14,2021,10,Fall
2021-10-01,SEBZE,DOMATES SALKIM,KG,2.75,11.5,7.13,2021,10,Fall
2021-10-01,SEBZE,SALATALIK SILOR,KG,0.9,5.0,2.95,2021,10,Fall
2021-10-01,SEBZE,BIBER SIVRI,KG,1.0,8.0,4.5,2021,10,Fall
2021-10-01,SEBZE,KABAK TAZE,KG,1.0,7.0,4.0,2021,10,Fall
2021-10-01,SEBZE,PATLICAN UZUN,KG,0.7,6.0,3.35,2021,10,Fall
2021-10-02,SEBZE,KARPUZ,KG,0.28,2.5,1.39,2021,10,Fall
2021-10-02,SEBZE,BIBER SIVRI,KG,1.0,9.0,5.0,2021,10,Fall
2021-10-02,SEBZE,KABAK TAZE,KG,1.0,7.0,4.0,2021,10,Fall
2021-10-02,SEBZE,PATLICAN UZUN,KG,0.7,6.0,3.35,2021,10,Fall
2021-10-02,SEBZE,SOGAN KURU,KG,0.5,1.4,0.95,2021,10,Fall
2021-10-02,SEBZE,DOMATES SALKIM,KG,1.5,9.0,5.25,2021,10,Fall
2021-10-02,SEBZE,SALATALIK SILOR,KG,0.9,5.0,2.95,2021,10,Fall
2021-10-04,SEBZE,KABAK TAZE,KG,0.8,6.0,3.4,2021,10,Fall
2021-10-04,SEBZE,PATLICAN UZUN,KG,0.7,6.0,3.35,2021,10,Fall
2021-10-04,SEBZE,SOGAN KURU,KG,0.5,1.4,0.95,2021,10,Fall
2021-10-04,SEBZE,DOMATES SALKIM,KG,4.17,11.0,7.59,2021,10,Fall
2021-10-04,SEBZE,SALATALIK SILOR,KG,0.9,5.0,2.95,2021,10,Fall
2021-10-04,SEBZE,KARPUZ,KG,0.28,2.5,1.39,2021,10,Fall
2021-10-04,SEBZE,BIBER SIVRI,KG,1.1,9.0,5.05,2021,10,Fall
2021-10-05,SEBZE,DOMATES SALKIM,KG,1.5,10.0,5.75,2021,10,Fall
