product_name,year,district,planted_area,production_amount,season,diesel_price,fertilizer_price,average_price,yield_per_decare_kg
BROKOLI,2024,İzmir(Bayındır),1900.0,3800.0,Winter,40.18,11266.67,23.97,2000.0
BROKOLI,2024,İzmir(Bayındır),1900.0,3800.0,Spring,42.39,11266.67,27.12,2000.0
BROKOLI,2024,İzmir(Bayındır),1900.0,3800.0,Summer,44.12,11266.67,39.77,2000.0
BROKOLI,2024,İzmir(Bayındır),1900.0,3800.0,Fall,43.82,11266.67,37.9,2000.0
BROKOLI,2024,İzmir(Bergama),819.0,2048.0,Winter,40.18,11266.67,23.97,2500.610500610501
BROKOLI,2024,İzmir(Bergama),819.0,2048.0,Spring,42.39,11266.67,27.12,2500.610500610501
BROKOLI,2024,İzmir(Bergama),819.0,2048.0,Summer,44.12,11266.67,39.77,2500.610500610501
BROKOLI,2024,İzmir(Bergama),819.0,2048.0,Fall,43.82,11266.67,37.9,2500.610500610501
BROKOLI,2024,İzmir(Menderes),400.0,760.0,Winter,40.18,11266.67,23.97,1900.0
BROKOLI,2024,İzmir(Menderes),400.0,760.0,Spring,42.39,11266.67,27.12,1900.0
BROKOLI,2024,İzmir(Menderes),400.0,760.0,Summer,44.12,11266.67,39.77,1900.0
BROKOLI,2024,İzmir(Menderes),400.0,760.0,Fall,43.82,11266.67,37.9,1900.0
BROKOLI,2024,İzmir(Tire),5350.0,13375.0,Winter,40.18,11266.67,23.97,2500.0
BROKOLI,2024,İzmir(Tire),5350.0,13375.0,Spring,42.39,11266.67,27.12,2500.0
BROKOLI,2024,İzmir(Tire),5350.0,13375.0,Summer,44.12,11266.67,39.77,2500.0
BROKOLI,2024,İzmir(Tire),5350.0,13375.0,Fall,43.82,11266.67,37.9,2500.0
BROKOLI,2024,İzmir(Torbalı),10950.0,27375.0,Winter,40.18,11266.67,23.97,2500.0
BROKOLI,2024,İzmir(Torbalı),10950.0,27375.0,Spring,42.39,11266.67,27.12,2500.0
BROKOLI,2024,İzmir(Torbalı),10950.0,27375.0,Summer,44.12,11266.67,39.77,2500.0
BROKOLI,2024,İzmir(Torbalı),10950.0,27375.0,Fall,43.82,11266.67,37.9,2500.0
BROKOLI,2024,İzmir(Ödemiş),4500.0,11250.0,Winter,40.18,11266.67,23.97,2500.0
BROKOLI,2024,İzmir(Ödemiş),4500.0,11250.0,Spring,42.39,11266.67,27.12,2500.0
BROKOLI,2024,İzmir(Ödemiş),4500.0,11250.0,Summer,44.12,11266.67,39.77,2500.0
BROKOLI,2024,İzmir(Ödemiş),4500.0,11250.0,Fall,43.82,11266.67,37.9,2500.0
BROKOLI,2025,İzmir(Bayındır),1968.0,4920.0,Winter,46.61,14550.0,36.0,2500.0
BROKOLI,2025,İzmir(Bayındır),1968.0,4920.0,Spring,46.68,14550.0,32.54,2500.0
BROKOLI,2025,İzmir(Bayındır),1968.0,4920.0,Summer,52.69,14550.0,40.33,2500.0
BROKOLI,2025,İzmir(Bayındır),1968.0,4920.0,Fall,56.39,14550.0,43.65,2500.0
BROKOLI,2025,İzmir(Bergama),2299.0,5750.0,Winter,46.61,14550.0,36.0,2501.0874293170946
BROKOLI,2025,İzmir(Bergama),2299.0,5750.0,Spring,46.68,14550.0,32.54,2501.0874293170946
BROKOLI,2025,İzmir(Bergama),2299.0,5750.0,Summer,52.69,14550.0,40.33,2501.0874293170946
BROKOLI,2025,İzmir(Bergama),2299.0,5750.0,Fall,56.39,14550.0,43.65,2501.0874293170946
BROKOLI,2025,İzmir(Menderes),900.0,1710.0,Winter,46.61,14550.0,36.0,1900.0
BROKOLI,2025,İzmir(Menderes),900.0,1710.0,Spring,46.68,14550.0,32.54,1900.0
BROKOLI,2025,İzmir(Menderes),900.0,1710.0,Summer,52.69,14550.0,40.33,1900.0
BROKOLI,2025,İzmir(Menderes),900.0,1710.0,Fall,56.39,14550.0,43.65,1900.0
BROKOLI,2025,İzmir(Tire),6450.0,16125.0,Winter,46.61,14550.0,36.0,2500.0
BROKOLI,2025,İzmir(Tire),6450.0,16125.0,Spring,46.68,14550.0,32.54,2500.0
BROKOLI,2025,İzmir(Tire),6450.0,16125.0,Summer,52.69,14550.0,40.33,2500.0
BROKOLI,2025,İzmir(Tire),6450.0,16125.0,Fall,56.39,14550.0,43.65,2500.0
BROKOLI,2025,İzmir(Torbalı),18250.0,45625.0,Winter,46.61,14550.0,36.0,2500.0
BROKOLI,2025,İzmir(Torbalı),18250.0,45625.0,Spring,46.68,14550.0,32.54,2500.0
BROKOLI,2025,İzmir(Torbalı),18250.0,45625.0,Summer,52.69,14550.0,40.33,2500.0
BROKOLI,2025,İzmir(Torbalı),18250.0,45625.0,Fall,56.39,14550.0,43.65,2500.0
BROKOLI,2025,İzmir(Ödemiş),5000.0,12500.0,Winter,46.61,14550.0,36.0,2500.0
BROKOLI,2025,İzmir(Ödemiş),5000.0,12500.0,Spring,46.68,14550.0,32.54,2500.0
BROKOLI,2025,İzmir(Ödemiş),5000.0,12500.0,Summer,52.69,14550.0,40.33,2500.0
BROKOLI,2025,İzmir(Ödemiş),5000.0,12500.0,Fall,56.39,14550.0,43.65,2500.0
DOMATES SALKIM,2014,İzmir(Bayındır),2200.0,15224.0,Winter,4.54,886.0,2.32,6920.0
DOMATES SALKIM,2014,İzmir(Bayındır),2200.0,15224.0,Spring,4.58,886.0,2.01,6920.0
DOMATES SALKIM,2014,İzmir(Bayındır),2200.0,15224.0,Summer,4.38,886.0,1.27,6920.0
DOMATES SALKIM,2014,İzmir(Bayındır),2200.0,15224.0,Fall,4.24,886.0,2.25,6920.0
DOMATES SALKIM,2014,İzmir(Bergama),11779.0,84121.0,Winter,4.54,886.0,2.32,7141.607946345191
DOMATES SALKIM,2014,İzmir(Bergama),11779.0,84121.0,Spring,4.58,886.0,2.01,7141.607946345191
DOMATES SALKIM,2014,İzmir(Bergama),11779.0,84121.0,Summer,4.38,886.0,1.27,7141.607946345191
DOMATES SALKIM,2014,İzmir(Bergama),11779.0,84121.0,Fall,4.24,886.0,2.25,7141.607946345191
DOMATES SALKIM,2014,İzmir(Menderes),1383.0,5045.0,Winter,4.54,886.0,2.32,3647.8669558929864
DOMATES SALKIM,2014,İzmir(Menderes),1383.0,5045.0,Spring,4.58,886.0,2.01,3647.8669558929864
DOMATES SALKIM,2014,İzmir(Menderes),1383.0,5045.0,Summer,4.38,886.0,1.27,3647.8669558929864
DOMATES SALKIM,2014,İzmir(Menderes),1383.0,5045.0,Fall,4.24,886.0,2.25,3647.8669558929864
DOMATES SALKIM,2014,İzmir(Tire),550.0,2239.0,Winter,4.54,886.0,2.32,4070.909090909091
DOMATES SALKIM,2014,İzmir(Tire),550.0,2239.0,Spring,4.58,886.0,2.01,4070.909090909091
DOMATES SALKIM,2014,İzmir(Tire),550.0,2239.0,Summer,4.38,886.0,1.27,4070.909090909091
DOMATES SALKIM,2014,İzmir(Tire),550.0,2239.0,Fall,4.24,886.0,2.25,4070.909090909091
DOMATES SALKIM,2014,İzmir(Torbalı),6485.0,42987.0,Winter,4.54,886.0,2.32,6628.681572860447
DOMATES SALKIM,2014,İzmir(Torbalı),6485.0,42987.0,Spring,4.58,886.0,2.01,6628.681572860447
DOMATES SALKIM,2014,İzmir(Torbalı),6485.0,42987.0,Summer,4.38,886.0,1.27,6628.681572860447
DOMATES SALKIM,2014,İzmir(Torbalı),6485.0,42987.0,Fall,4.24,886.0,2.25,6628.681572860447
DOMATES SALKIM,2014,İzmir(Ödemiş),3052.0,23413.0,Winter,4.54,886.0,2.32,7671.363040629096
DOMATES SALKIM,2014,İzmir(Ödemiş),3052.0,23413.0,Spring,4.58,886.0,2.01,7671.363040629096
DOMATES SALKIM,2014,İzmir(Ödemiş),3052.0,23413.0,Summer,4.38,886.0,1.27,7671.363040629096
DOMATES SALKIM,2014,İzmir(Ödemiş),3052.0,23413.0,Fall,4.24,886.0,2.25,7671.363040629096
DOMATES SALKIM,2015,İzmir(Bayındır),2000.0,13726.0,Winter,3.75,903.33,2.21,6863.0
DOMATES SALKIM,2015,İzmir(Bayındır),2000.0,13726.0,Spring,3.93,903.33,2.32,6863.0
DOMATES SALKIM,2015,İzmir(Bayındır),2000.0,13726.0,Summer,3.9,903.33,1.3,6863.0
DOMATES SALKIM,2015,İzmir(Bayındır),2000.0,13726.0,Fall,3.84,903.33,2.09,6863.0
DOMATES SALKIM,2015,İzmir(Bergama),11864.0,85315.0,Winter,3.75,903.33,2.21,7191.08226567768
DOMATES SALKIM,2015,İzmir(Bergama),11864.0,85315.0,Spring,3.93,903.33,2.32,7191.08226567768
DOMATES SALKIM,2015,İzmir(Bergama),11864.0,85315.0,Summer,3.9,903.33,1.3,7191.08226567768
DOMATES SALKIM,2015,İzmir(Bergama),11864.0,85315.0,Fall,3.84,903.33,2.09,7191.08226567768
DOMATES SALKIM,2015,İzmir(Menderes),1393.0,5028.0,Winter,3.75,903.33,2.21,3609.475951184494
DOMATES SALKIM,2015,İzmir(Menderes),1393.0,5028.0,Spring,3.93,903.33,2.32,3609.475951184494
DOMATES SALKIM,2015,İzmir(Menderes),1393.0,5028.0,Summer,3.9,903.33,1.3,3609.475951184494
DOMATES SALKIM,2015,İzmir(Menderes),1393.0,5028.0,Fall,3.84,903.33,2.09,3609.475951184494
DOMATES SALKIM,2015,İzmir(Tire),550.0,2727.0,Winter,3.75,903.33,2.21,4958.181818181818
DOMATES SALKIM,2015,İzmir(Tire),550.0,2727.0,Spring,3.93,903.33,2.32,4958.181818181818
DOMATES SALKIM,2015,İzmir(Tire),550.0,2727.0,Summer,3.9,903.33,1.3,4958.181818181818
DOMATES SALKIM,2015,İzmir(Tire),550.0,2727.0,Fall,3.84,903.33,2.09,4958.181818181818
DOMATES SALKIM,2015,İzmir(Torbalı),4862.0,31456.0,Winter,3.75,903.33,2.21,6469.765528589058
DOMATES SALKIM,2015,İzmir(Torbalı),4862.0,31456.0,Spring,3.93,903.33,2.32,6469.765528589058
DOMATES SALKIM,2015,İzmir(Torbalı),4862.0,31456.0,Summer,3.9,903.33,1.3,6469.765528589058
DOMATES SALKIM,2015,İzmir(Torbalı),4862.0,31456.0,Fall,3.84,903.33,2.09,6469.765528589058
DOMATES SALKIM,2015,İzmir(Ödemiş),3052.0,22833.0,Winter,3.75,903.33,2.21,7481.32372214941
DOMATES SALKIM,2015,İzmir(Ödemiş),3052.0,22833.0,Spring,3.93,903.33,2.32,7481.32372214941
DOMATES SALKIM,2015,İzmir(Ödemiş),3052.0,22833.0,Summer,3.9,903.33,1.3,7481.32372214941
DOMATES SALKIM,2015,İzmir(Ödemiş),3052.0,22833.0,Fall,3.84,903.33,2.09,7481.32372214941
DOMATES SALKIM,2016,İzmir(Bayındır),2000.0,14202.0,Winter,3.48,822.67,2.39,7101.0
DOMATES SALKIM,2016,İzmir(Bayındır),2000.0,14202.0,Spring,3.63,822.67,1.92,7101.0
DOMATES SALKIM,2016,İzmir(Bayındır),2000.0,14202.0,Summer,3.79,822.67,1.85,7101.0
DOMATES SALKIM,2016,İzmir(Bayındır),2000.0,14202.0,Fall,4.13,822.67,2.78,7101.0
DOMATES SALKIM,2016,İzmir(Bergama),10664.0,103170.0,Winter,3.48,822.67,2.39,9674.606151537884
DOMATES SALKIM,2016,İzmir(Bergama),10664.0,103170.0,Spring,3.63,822.67,1.92,9674.606151537884
DOMATES SALKIM,2016,İzmir(Bergama),10664.0,103170.0,Summer,3.79,822.67,1.85,9674.606151537884
DOMATES SALKIM,2016,İzmir(Bergama),10664.0,103170.0,Fall,4.13,822.67,2.78,9674.606151537884
DOMATES SALKIM,2016,İzmir(Menderes),1503.0,6750.0,Winter,3.48,822.67,2.39,4491.017964071856
DOMATES SALKIM,2016,İzmir(Menderes),1503.0,6750.0,Spring,3.63,822.67,1.92,4491.017964071856
DOMATES SALKIM,2016,İzmir(Menderes),1503.0,6750.0,Summer,3.79,822.67,1.85,4491.017964071856
DOMATES SALKIM,2016,İzmir(Menderes),1503.0,6750.0,Fall,4.13,822.67,2.78,4491.017964071856
DOMATES SALKIM,2016,İzmir(Tire),600.0,3135.0,Winter,3.48,822.67,2.39,5225.0
DOMATES SALKIM,2016,İzmir(Tire),600.0,3135.0,Spring,3.63,822.67,1.92,5225.0
DOMATES SALKIM,2016,İzmir(Tire),600.0,3135.0,Summer,3.79,822.67,1.85,5225.0
DOMATES SALKIM,2016,İzmir(Tire),600.0,3135.0,Fall,4.13,822.67,2.78,5225.0
DOMATES SALKIM,2016,İzmir(Torbalı),4530.0,30563.0,Winter,3.48,822.67,2.39,6746.799116997792
DOMATES SALKIM,2016,İzmir(Torbalı),4530.0,30563.0,Spring,3.63,822.67,1.92,6746.799116997792
DOMATES SALKIM,2016,İzmir(Torbalı),4530.0,30563.0,Summer,3.79,822.67,1.85,6746.799116997792
DOMATES SALKIM,2016,İzmir(Torbalı),4530.0,30563.0,Fall,4.13,822.67,2.78,6746.799116997792
DOMATES SALKIM,2016,İzmir(Ödemiş),5052.0,39316.0,Winter,3.48,822.67,2.39,7782.264449722882
DOMATES SALKIM,2016,İzmir(Ödemiş),5052.0,39316.0,Spring,3.63,822.67,1.92,7782.264449722882
DOMATES SALKIM,2016,İzmir(Ödemiş),5052.0,39316.0,Summer,3.79,822.67,1.85,7782.264449722882
DOMATES SALKIM,2016,İzmir(Ödemiş),5052.0,39316.0,Fall,4.13,822.67,2.78,7782.264449722882
DOMATES SALKIM,2017,İzmir(Bayındır),2000.0,13882.0,Winter,4.59,906.33,3.27,6941.0
DOMATES SALKIM,2017,İzmir(Bayındır),2000.0,13882.0,Spring,4.55,906.33,3.2,6941.0
DOMATES SALKIM,2017,İzmir(Bayındır),2000.0,13882.0,Summer,4.48,906.33,1.65,6941.0
DOMATES SALKIM,2017,İzmir(Bayındır),2000.0,13882.0,Fall,4.83,906.33,2.87,6941.0
DOMATES SALKIM,2017,İzmir(Bergama),10935.0,103441.0,Winter,4.59,906.33,3.27,9459.625057155921
DOMATES SALKIM,2017,İzmir(Bergama),10935.0,103441.0,Spring,4.55,906.33,3.2,9459.625057155921
DOMATES SALKIM,2017,İzmir(Bergama),10935.0,103441.0,Summer,4.48,906.33,1.65,9459.625057155921
DOMATES SALKIM,2017,İzmir(Bergama),10935.0,103441.0,Fall,4.83,906.33,2.87,9459.625057155921
DOMATES SALKIM,2017,İzmir(Menderes),1200.0,5668.0,Winter,4.59,906.33,3.27,4723.333333333333
DOMATES SALKIM,2017,İzmir(Menderes),1200.0,5668.0,Spring,4.55,906.33,3.2,4723.333333333333
DOMATES SALKIM,2017,İzmir(Menderes),1200.0,5668.0,Summer,4.48,906.33,1.65,4723.333333333333
DOMATES SALKIM,2017,İzmir(Menderes),1200.0,5668.0,Fall,4.83,906.33,2.87,4723.333333333333
DOMATES SALKIM,2017,İzmir(Tire),600.0,3034.0,Winter,4.59,906.33,3.27,5056.666666666667
DOMATES SALKIM,2017,İzmir(Tire),600.0,3034.0,Spring,4.55,906.33,3.2,5056.666666666667
DOMATES SALKIM,2017,İzmir(Tire),600.0,3034.0,Summer,4.48,906.33,1.65,5056.666666666667
DOMATES SALKIM,2017,İzmir(Tire),600.0,3034.0,Fall,4.83,906.33,2.87,5056.666666666667
DOMATES SALKIM,2017,İzmir(Torbalı),3400.0,22625.0,Winter,4.59,906.33,3.27,6654.411764705882
DOMATES SALKIM,2017,İzmir(Torbalı),3400.0,22625.0,Spring,4.55,906.33,3.2,6654.411764705882
DOMATES SALKIM,2017,İzmir(Torbalı),3400.0,22625.0,Summer,4.48,906.33,1.65,6654.411764705882
DOMATES SALKIM,2017,İzmir(Torbalı),3400.0,22625.0,Fall,4.83,906.33,2.87,6654.411764705882
DOMATES SALKIM,2017,İzmir(Ödemiş),6052.0,46028.0,Winter,4.59,906.33,3.27,7605.419695968275
DOMATES SALKIM,2017,İzmir(Ödemiş),6052.0,46028.0,Spring,4.55,906.33,3.2,7605.419695968275
DOMATES SALKIM,2017,İzmir(Ödemiş),6052.0,46028.0,Summer,4.48,906.33,1.65,7605.419695968275
DOMATES SALKIM,2017,İzmir(Ödemiş),6052.0,46028.0,Fall,4.83,906.33,2.87,7605.419695968275
DOMATES SALKIM,2018,İzmir(Bayındır),1000.0,6954.0,Winter,5.11,1217.33,3.88,6954.0
DOMATES SALKIM,2018,İzmir(Bayındır),1000.0,6954.0,Spring,5.46,1217.33,2.91,6954.0
DOMATES SALKIM,2018,İzmir(Bayındır),1000.0,6954.0,Summer,5.81,1217.33,2.65,6954.0
DOMATES SALKIM,2018,İzmir(Bayındır),1000.0,6954.0,Fall,6.34,1217.33,4.06,6954.0
DOMATES SALKIM,2018,İzmir(Bergama),8934.0,89351.0,Winter,5.11,1217.33,3.88,10001.23125139915
DOMATES SALKIM,2018,İzmir(Bergama),8934.0,89351.0,Spring,5.46,1217.33,2.91,10001.23125139915
DOMATES SALKIM,2018,İzmir(Bergama),8934.0,89351.0,Summer,5.81,1217.33,2.65,10001.23125139915
DOMATES SALKIM,2018,İzmir(Bergama),8934.0,89351.0,Fall,6.34,1217.33,4.06,10001.23125139915
DOMATES SALKIM,2018,İzmir(Menderes),1000.0,3669.0,Winter,5.11,1217.33,3.88,3669.0
DOMATES SALKIM,2018,İzmir(Menderes),1000.0,3669.0,Spring,5.46,1217.33,2.91,3669.0
DOMATES SALKIM,2018,İzmir(Menderes),1000.0,3669.0,Summer,5.81,1217.33,2.65,3669.0
DOMATES SALKIM,2018,İzmir(Menderes),1000.0,3669.0,Fall,6.34,1217.33,4.06,3669.0
DOMATES SALKIM,2018,İzmir(Tire),1000.0,5066.0,Winter,5.11,1217.33,3.88,5066.0
DOMATES SALKIM,2018,İzmir(Tire),1000.0,5066.0,Spring,5.46,1217.33,2.91,5066.0
DOMATES SALKIM,2018,İzmir(Tire),1000.0,5066.0,Summer,5.81,1217.33,2.65,5066.0
DOMATES SALKIM,2018,İzmir(Tire),1000.0,5066.0,Fall,6.34,1217.33,4.06,5066.0
DOMATES SALKIM,2018,İzmir(Torbalı),1875.0,12434.0,Winter,5.11,1217.33,3.88,6631.466666666666
DOMATES SALKIM,2018,İzmir(Torbalı),1875.0,12434.0,Spring,5.46,1217.33,2.91,6631.466666666666
DOMATES SALKIM,2018,İzmir(Torbalı),1875.0,12434.0,Summer,5.81,1217.33,2.65,6631.466666666666
DOMATES SALKIM,2018,İzmir(Torbalı),1875.0,12434.0,Fall,6.34,1217.33,4.06,6631.466666666666
DOMATES SALKIM,2018,İzmir(Ödemiş),6558.0,49971.0,Winter,5.11,1217.33,3.88,7619.853613906679
DOMATES SALKIM,2018,İzmir(Ödemiş),6558.0,49971.0,Spring,5.46,1217.33,2.91,7619.853613906679
DOMATES SALKIM,2018,İzmir(Ödemiş),6558.0,49971.0,Summer,5.81,1217.33,2.65,7619.853613906679
DOMATES SALKIM,2018,İzmir(Ödemiş),6558.0,49971.0,Fall,6.34,1217.33,4.06,7619.853613906679
DOMATES SALKIM,2019,İzmir(Bayındır),1000.0,6954.0,Winter,6.0,1486.33,4.04,6954.0
DOMATES SALKIM,2019,İzmir(Bayındır),1000.0,6954.0,Spring,6.44,1486.33,3.9,6954.0
DOMATES SALKIM,2019,İzmir(Bayındır),1000.0,6954.0,Summer,6.38,1486.33,2.39,6954.0
DOMATES SALKIM,2019,İzmir(Bayındır),1000.0,6954.0,Fall,6.53,1486.33,3.27,6954.0
DOMATES SALKIM,2019,İzmir(Bergama),8787.0,87380.0,Winter,6.0,1486.33,4.04,9944.235802890635
DOMATES SALKIM,2019,İzmir(Bergama),8787.0,87380.0,Spring,6.44,1486.33,3.9,9944.235802890635
DOMATES SALKIM,2019,İzmir(Bergama),8787.0,87380.0,Summer,6.38,1486.33,2.39,9944.235802890635
DOMATES SALKIM,2019,İzmir(Bergama),8787.0,87380.0,Fall,6.53,1486.33,3.27,9944.235802890635
DOMATES SALKIM,2019,İzmir(Menderes),1550.0,5910.0,Winter,6.0,1486.33,4.04,3812.9032258064517
DOMATES SALKIM,2019,İzmir(Menderes),1550.0,5910.0,Spring,6.44,1486.33,3.9,3812.9032258064517
DOMATES SALKIM,2019,İzmir(Menderes),1550.0,5910.0,Summer,6.38,1486.33,2.39,3812.9032258064517
DOMATES SALKIM,2019,İzmir(Menderes),1550.0,5910.0,Fall,6.53,1486.33,3.27,3812.9032258064517
DOMATES SALKIM,2019,İzmir(Tire),1000.0,5050.0,Winter,6.0,1486.33,4.04,5050.0
DOMATES SALKIM,2019,İzmir(Tire),1000.0,5050.0,Spring,6.44,1486.33,3.9,5050.0
DOMATES SALKIM,2019,İzmir(Tire),1000.0,5050.0,Summer,6.38,1486.33,2.39,5050.0
DOMATES SALKIM,2019,İzmir(Tire),1000.0,5050.0,Fall,6.53,1486.33,3.27,5050.0
DOMATES SALKIM,2019,İzmir(Torbalı),810.0,6075.0,Winter,6.0,1486.33,4.04,7500.0
DOMATES SALKIM,2019,İzmir(Torbalı),810.0,6075.0,Spring,6.44,1486.33,3.9,7500.0
DOMATES SALKIM,2019,İzmir(Torbalı),810.0,6075.0,Summer,6.38,1486.33,2.39,7500.0
DOMATES SALKIM,2019,İzmir(Torbalı),810.0,6075.0,Fall,6.53,1486.33,3.27,7500.0
DOMATES SALKIM,2019,İzmir(Ödemiş),6552.0,49266.0,Winter,6.0,1486.33,4.04,7519.2307692307695
DOMATES SALKIM,2019,İzmir(Ödemiş),6552.0,49266.0,Spring,6.44,1486.33,3.9,7519.2307692307695
DOMATES SALKIM,2019,İzmir(Ödemiş),6552.0,49266.0,Summer,6.38,1486.33,2.39,7519.2307692307695
DOMATES SALKIM,2019,İzmir(Ödemiş),6552.0,49266.0,Fall,6.53,1486.33,3.27,7519.2307692307695
DOMATES SALKIM,2020,İzmir(Bayındır),700.0,3500.0,Winter,6.57,2226.67,4.6,5000.0
DOMATES SALKIM,2020,İzmir(Bayındır),700.0,3500.0,Spring,5.51,2226.67,3.27,5000.0
DOMATES SALKIM,2020,İzmir(Bayındır),700.0,3500.0,Summer,5.98,2226.67,2.19,5000.0
DOMATES SALKIM,2020,İzmir(Bayındır),700.0,3500.0,Fall,6.2,2226.67,2.91,5000.0
DOMATES SALKIM,2020,İzmir(Bergama),8854.0,85810.0,Winter,6.57,2226.67,4.6,9691.664784278293
DOMATES SALKIM,2020,İzmir(Bergama),8854.0,85810.0,Spring,5.51,2226.67,3.27,9691.664784278293
DOMATES SALKIM,2020,İzmir(Bergama),8854.0,85810.0,Summer,5.98,2226.67,2.19,9691.664784278293
DOMATES SALKIM,2020,İzmir(Bergama),8854.0,85810.0,Fall,6.2,2226.67,2.91,9691.664784278293
DOMATES SALKIM,2020,İzmir(Menderes),4611.0,15010.0,Winter,6.57,2226.67,4.6,3255.2591628713944
DOMATES SALKIM,2020,İzmir(Menderes),4611.0,15010.0,Spring,5.51,2226.67,3.27,3255.2591628713944
DOMATES SALKIM,2020,İzmir(Menderes),4611.0,15010.0,Summer,5.98,2226.67,2.19,3255.2591628713944
DOMATES SALKIM,2020,İzmir(Menderes),4611.0,15010.0,Fall,6.2,2226.67,2.91,3255.2591628713944
DOMATES SALKIM,2020,İzmir(Tire),400.0,2020.0,Winter,6.57,2226.67,4.6,5050.0
DOMATES SALKIM,2020,İzmir(Tire),400.0,2020.0,Spring,5.51,2226.67,3.27,5050.0
DOMATES SALKIM,2020,İzmir(Tire),400.0,2020.0,Summer,5.98,2226.67,2.19,5050.0
DOMATES SALKIM,2020,İzmir(Tire),400.0,2020.0,Fall,6.2,2226.67,2.91,5050.0
DOMATES SALKIM,2020,İzmir(Torbalı),1165.0,7678.0,Winter,6.57,2226.67,4.6,6590.557939914163
DOMATES SALKIM,2020,İzmir(Torbalı),1165.0,7678.0,Spring,5.51,2226.67,3.27,6590.557939914163
DOMATES SALKIM,2020,İzmir(Torbalı),1165.0,7678.0,Summer,5.98,2226.67,2.19,6590.557939914163
DOMATES SALKIM,2020,İzmir(Torbalı),1165.0,7678.0,Fall,6.2,2226.67,2.91,6590.557939914163
DOMATES SALKIM,2020,İzmir(Ödemiş),6000.0,45000.0,Winter,6.57,2226.67,4.6,7500.0
DOMATES SALKIM,2020,İzmir(Ödemiş),6000.0,45000.0,Spring,5.51,2226.67,3.27,7500.0
DOMATES SALKIM,2020,İzmir(Ödemiş),6000.0,45000.0,Summer,5.98,2226.67,2.19,7500.0
DOMATES SALKIM,2020,İzmir(Ödemiş),6000.0,45000.0,Fall,6.2,2226.67,2.91,7500.0
DOMATES SALKIM,2021,İzmir(Bayındır),500.0,2500.0,Winter,6.71,6709.0,2.95,5000.0
DOMATES SALKIM,2021,İzmir(Bayındır),500.0,2500.0,Spring,6.69,6709.0,3.86,5000.0
DOMATES SALKIM,2021,İzmir(Bayındır),500.0,2500.0,Summer,7.34,6709.0,3.49,5000.0
DOMATES SALKIM,2021,İzmir(Bayındır),500.0,2500.0,Fall,7.99,6709.0,6.36,5000.0
DOMATES SALKIM,2021,İzmir(Bergama),1854.0,34068.0,Winter,6.71,6709.0,2.95,18375.404530744338
DOMATES SALKIM,2021,İzmir(Bergama),1854.0,34068.0,Spring,6.69,6709.0,3.86,18375.404530744338
DOMATES SALKIM,2021,İzmir(Bergama),1854.0,34068.0,Summer,7.34,6709.0,3.49,18375.404530744338
DOMATES SALKIM,2021,İzmir(Bergama),1854.0,34068.0,Fall,7.99,6709.0,6.36,18375.404530744338
DOMATES SALKIM,2021,İzmir(Menderes),3833.0,12559.0,Winter,6.71,6709.0,2.95,3276.545786590138
DOMATES SALKIM,2021,İzmir(Menderes),3833.0,12559.0,Spring,6.69,6709.0,3.86,3276.545786590138
DOMATES SALKIM,2021,İzmir(Menderes),3833.0,12559.0,Summer,7.34,6709.0,3.49,3276.545786590138
DOMATES SALKIM,2021,İzmir(Menderes),3833.0,12559.0,Fall,7.99,6709.0,6.36,3276.545786590138
DOMATES SALKIM,2021,İzmir(Tire),796.0,4020.0,Winter,6.71,6709.0,2.95,5050.251256281407
DOMATES SALKIM,2021,İzmir(Tire),796.0,4020.0,Spring,6.69,6709.0,3.86,5050.251256281407
DOMATES SALKIM,2021,İzmir(Tire),796.0,4020.0,Summer,7.34,6709.0,3.49,5050.251256281407
DOMATES SALKIM,2021,İzmir(Tire),796.0,4020.0,Fall,7.99,6709.0,6.36,5050.251256281407
DOMATES SALKIM,2021,İzmir(Torbalı),1680.0,8963.0,Winter,6.71,6709.0,2.95,5335.119047619048
DOMATES SALKIM,2021,İzmir(Torbalı),1680.0,8963.0,Spring,6.69,6709.0,3.86,5335.119047619048
DOMATES SALKIM,2021,İzmir(Torbalı),1680.0,8963.0,Summer,7.34,6709.0,3.49,5335.119047619048
DOMATES SALKIM,2021,İzmir(Torbalı),1680.0,8963.0,Fall,7.99,6709.0,6.36,5335.119047619048
DOMATES SALKIM,2021,İzmir(Ödemiş),2000.0,14000.0,Winter,6.71,6709.0,2.95,7000.0
DOMATES SALKIM,2021,İzmir(Ödemiş),2000.0,14000.0,Spring,6.69,6709.0,3.86,7000.0
DOMATES SALKIM,2021,İzmir(Ödemiş),2000.0,14000.0,Summer,7.34,6709.0,3.49,7000.0
DOMATES SALKIM,2021,İzmir(Ödemiş),2000.0,14000.0,Fall,7.99,6709.0,6.36,7000.0
DOMATES SALKIM,2022,İzmir(Bayındır),300.0,1507.0,Winter,13.29,15353.33,8.01,5023.333333333333
DOMATES SALKIM,2022,İzmir(Bayındır),300.0,1507.0,Spring,21.62,15353.33,11.63,5023.333333333333
DOMATES SALKIM,2022,İzmir(Bayındır),300.0,1507.0,Summer,26.18,15353.33,9.26,5023.333333333333
DOMATES SALKIM,2022,İzmir(Bayındır),300.0,1507.0,Fall,25.49,15353.33,11.75,5023.333333333333
DOMATES SALKIM,2022,İzmir(Bergama),1839.0,34754.0,Winter,13.29,15353.33,8.01,18898.31430125068
