,TARIH,MAL_TURU,MAL_ADI,BIRIM,ASGARI_UCRET,AZAMI_UCRET,ORTALAMA_UCRET
15986,2024-06-21T00:00:00,MEYVE,KIVI  ,kg,29.0,68.0,48.5
15987,2024-06-21T00:00:00,İTHAL,ZENCEFİL,kg,80.0,140.0,110.0
15988,2024-06-21T00:00:00,İTHAL,BİBER KALİFORNİYA,kg,45.0,82.0,63.5
15989,2024-06-21T00:00:00,MEYVE,ÜZÜM  RED GLOBE,kg,50.0,100.0,75.0
15990,2024-06-21T00:00:00,MEYVE,ELMA GSMİT,kg,15.0,42.0,28.5
15991,2024-06-21T00:00:00,İTHAL,ELMA STARKING(İTHAL),kg,25.0,52.0,38.5
15992,2024-06-21T00:00:00,SEBZE,SALATALIK  SİLOR,kg,10.0,30.0,20.0
15993,2024-06-21T00:00:00,MEYVE,LİMON  YENİ (MAYER),kg,13.0,40.0,26.5
15994,2024-06-21T00:00:00,MEYVE,HÜNNAP,kg,19.0,35.0,27.0
15995,2024-06-21T00:00:00,MEYVE,ELMA  ARJANTİN,kg,15.0,40.0,27.5
15996,2024-06-21T00:00:00,İTHAL,SARIMSAK  İTHAL,kg,80.0,173.0,126.5
15997,2024-06-21T00:00:00,MEYVE,PORTAKAL WASHINGTON,kg,12.0,29.0,20.5
15998,2024-06-21T00:00:00,MEYVE,ARMUT AKÇA,kg,40.0,76.0,58.0
15999,2024-06-21T00:00:00,MEYVE,ARMUT  S.MARIA,kg,26.0,68.0,47.0
16000,2024-06-21T00:00:00,MEYVE,CILEK,kg,35.0,78.0,56.5
16001,2024-06-21T00:00:00,MEYVE,ELMA  AMASYA,kg,18.0,38.0,28.0
16002,2024-06-21T00:00:00,MEYVE,ELMA  STARKING,kg,15.0,32.0,23.5
16003,2024-06-21T00:00:00,SEBZE,MANTAR,kg,40.0,80.0,60.0
16004,2024-06-21T00:00:00,SEBZE,SOĞAN   KIRMIZI,kg,14.0,38.0,26.0
16005,2024-06-21T00:00:00,SEBZE,BİBER KIRMIZI,kg,19.0,50.0,34.5
16006,2024-06-21T00:00:00,SEBZE,LAHANA  BEYAZ,kg,4.0,10.0,7.0
16007,2024-06-21T00:00:00,SEBZE,PIRASA,kg,6.0,28.0,17.0
16008,2024-06-21T00:00:00,SEBZE,PAZI,adet,10.0,21.0,15.5
16009,2024-06-21T00:00:00,SEBZE,BİBER  KIL ACI,kg,30.0,62.0,46.0
16010,2024-06-21T00:00:00,SEBZE,Y.MAYDONOZ,bağ,3.0,6.0,4.5
16011,2024-06-21T00:00:00,SEBZE,Y.DEREOTU,bağ,3.0,8.0,5.5
16012,2024-06-21T00:00:00,SEBZE,Y.ROKA,bağ,3.0,6.0,4.5
16013,2024-06-21T00:00:00,SEBZE,Y.TERE,bağ,5.0,6.0,5.5
16014,2024-06-21T00:00:00,SEBZE,Y.NANE,bağ,3.0,6.0,4.5
16015,2024-06-21T00:00:00,MEYVE,ERİK  PAPAZ,kg,60.0,114.0,87.0
16016,2024-06-21T00:00:00,MEYVE,ERİK  ANJELIKA,kg,30.0,60.0,45.0
16017,2024-06-21T00:00:00,MEYVE,ELMA GSMIT(İYİ TARIM),kg,20.0,55.0,37.5
16018,2024-06-21T00:00:00,MEYVE,ELMA  GOLDEN,kg,16.0,38.0,27.0
16019,2024-06-21T00:00:00,SEBZE,KAVUN  SERA,kg,12.0,26.0,19.0
16020,2024-06-21T00:00:00,MEYVE,NEKTARIN  BEYAZ,kg,35.0,75.0,55.0
16021,2024-06-21T00:00:00,İTHAL,AVAKADO,adet,17.0,42.0,29.5
16022,2024-06-21T00:00:00,İTHAL,ANANAS,adet,35.0,65.0,50.0
16023,2024-06-21T00:00:00,İTHAL,MUZ  ITHAL,kg,40.0,79.0,59.5
16024,2024-06-21T00:00:00,İTHAL,HINDISTAN CEVIZI,adet,30.0,48.0,39.0
16025,2024-06-21T00:00:00,MEYVE,PORTAKAL   FINIKE,kg,10.0,28.0,19.0
16026,2024-06-21T00:00:00,MEYVE,NEKTARIN KIRMIZI,kg,20.0,52.0,36.0
16027,2024-06-21T00:00:00,SEBZE,BROKOLI,kg,15.0,40.0,27.5
16028,2024-06-21T00:00:00,MEYVE,PORTAKAL  SIKMALIK,kg,8.0,22.0,15.0
16029,2024-06-21T00:00:00,MEYVE,ŞEFTALI,kg,18.0,48.0,33.0
16030,2024-06-21T00:00:00,MEYVE,KIRAZ  SALIHLI,kg,60.0,110.0,85.0
16031,2024-06-21T00:00:00,MEYVE,ERİK  CAN,kg,28.0,58.0,43.0
16032,2024-06-21T00:00:00,MEYVE,ERIK  MURDUM,kg,40.0,65.0,52.5
16033,2024-06-21T00:00:00,MEYVE,GREYFURT,kg,8.0,27.0,17.5
16034,2024-06-21T00:00:00,SEBZE,KAVUN DİĞER,kg,15.0,32.0,23.5
16035,2024-06-21T00:00:00,SEBZE,KARPUZ,kg,8.0,20.0,14.0
16036,2024-06-21T00:00:00,MEYVE,NAR,kg,60.0,90.0,75.0
16037,2024-06-21T00:00:00,MEYVE,KIRAZ  ,kg,35.0,84.0,59.5
16038,2024-06-21T00:00:00,MEYVE,KAYISI ,kg,23.0,45.0,34.0
16039,2024-06-21T00:00:00,MEYVE,MALTA,kg,20.0,30.0,25.0
16040,2024-06-21T00:00:00,MEYVE,MANDALİNA,kg,19.0,50.0,34.5
16041,2024-06-21T00:00:00,MEYVE,MUZ  YERLI,kg,25.0,48.0,36.5
16042,2024-06-21T00:00:00,MEYVE,PORTAKAL  ,kg,10.0,29.0,19.5
16043,2024-06-21T00:00:00,MEYVE,PORTAKAL  VALENCIA,kg,12.0,29.0,20.5
16044,2024-06-21T00:00:00,İTHAL,KIVI  İTHAL,kg,50.0,96.0,73.0
16045,2024-06-21T00:00:00,MEYVE,LİMON DİĞER ,kg,15.0,55.0,35.0
16046,2024-06-21T00:00:00,MEYVE,ÜZÜM  BEYAZ,kg,45.0,80.0,62.5
16047,2024-06-21T00:00:00,SEBZE,BİBER  ŞİLİ,kg,29.0,42.0,35.5
16048,2024-06-21T00:00:00,SEBZE,BİBER  MEKSİKA,kg,30.0,42.0,36.0
16049,2024-06-21T00:00:00,MEYVE,ÜZÜM  SİYAH,kg,32.0,75.0,53.5
16050,2024-06-21T00:00:00,MEYVE,KAYISI  MALATYA,kg,35.0,50.0,42.5
16051,2024-06-21T00:00:00,SEBZE,ALABAŞ,kg,8.0,22.0,15.0
16052,2024-06-21T00:00:00,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,24.0,45.0,34.5
16053,2024-06-21T00:00:00,SEBZE,DOMATES PEMBE,kg,20.0,50.0,35.0
16054,2024-06-21T00:00:00,SEBZE,HAVUÇ(TAKOZ),kg,10.0,20.0,15.0
16055,2024-06-21T00:00:00,MEYVE,LİMON LAMAS,kg,19.0,47.0,33.0
16056,2024-06-21T00:00:00,SEBZE,PATATES TAZE,kg,8.0,17.0,12.5
16057,2024-06-21T00:00:00,SEBZE,MANTAR (İSTİRİDYE),kg,80.0,120.0,100.0
16058,2024-06-21T00:00:00,SEBZE,BİBER KÖY(MAZO),kg,12.0,38.0,25.0
16059,2024-06-21T00:00:00,SEBZE,LAHANA KARA,kg,6.0,18.0,12.0
16060,2024-06-21T00:00:00,MEYVE,ELMA FUJİ,kg,15.0,35.0,25.0
16061,2024-06-21T00:00:00,MEYVE,MUŞMULA,kg,15.0,25.0,20.0
16062,2024-06-21T00:00:00,SEBZE,Y.REYHAN,adet,8.0,18.0,13.0
16063,2024-06-21T00:00:00,SEBZE,BAKLA,kg,14.0,38.0,26.0
16064,2024-06-21T00:00:00,SEBZE,BAMYA,kg,65.0,116.0,90.5
16065,2024-06-21T00:00:00,SEBZE,BORULCE,kg,60.0,98.0,79.0
16066,2024-06-21T00:00:00,SEBZE,BEZELYE,kg,9.0,28.0,18.5
16067,2024-06-21T00:00:00,SEBZE,BİBER  SİVRİ,kg,15.0,38.0,26.5
16068,2024-06-21T00:00:00,SEBZE,BİBER  DOLMA,kg,13.0,35.0,24.0
16069,2024-06-21T00:00:00,SEBZE,ENGINAR,adet,10.0,15.0,12.5
16070,2024-06-21T00:00:00,SEBZE,FASULYE   AYSE,kg,18.0,54.0,36.0
16071,2024-06-21T00:00:00,SEBZE,FASULYE   CALI,kg,14.0,44.0,29.0
16072,2024-06-21T00:00:00,SEBZE,BARBUNYA TAZE,kg,30.0,95.0,62.5
16073,2024-06-21T00:00:00,SEBZE,HAVUÇ,kg,10.0,26.0,18.0
16074,2024-06-21T00:00:00,SEBZE,ISPANAK,kg,9.0,28.0,18.5
16075,2024-06-21T00:00:00,SEBZE,KABAK TAZE,kg,9.0,28.0,18.5
16076,2024-06-21T00:00:00,SEBZE,KABAK  BAL,kg,14.0,32.0,23.0
16077,2024-06-21T00:00:00,SEBZE,KEREVIZ,kg,10.0,30.0,20.0
16078,2024-06-21T00:00:00,SEBZE,MARUL,adet,10.0,19.0,14.5
16079,2024-06-21T00:00:00,SEBZE,PATLICAN  UZUN,kg,11.0,25.0,18.0
16080,2024-06-21T00:00:00,SEBZE,PATLICAN TOPAN,kg,19.0,28.0,23.5
16081,2024-06-21T00:00:00,SEBZE,PANCAR,kg,8.0,20.0,14.0
16082,2024-06-21T00:00:00,SEBZE,SOĞAN   TAZE,kg,18.0,38.0,28.0
16083,2024-06-21T00:00:00,SEBZE,SOĞAN   KURU,kg,8.0,15.0,11.5
16084,2024-06-21T00:00:00,SEBZE,LAHANA  KIRMIZI,kg,4.0,14.0,9.0
16085,2024-06-21T00:00:00,SEBZE,KARNABAHAR,kg,8.0,28.0,18.0
16086,2024-06-21T00:00:00,SEBZE,TURP  KIRMIZI,kg,8.0,18.0,13.0
16087,2024-06-21T00:00:00,MEYVE,DARI(ADET),adet,5.0,10.0,7.5
16088,2024-06-21T00:00:00,SEBZE,SEMIZ OTU,adet,8.0,20.0,14.0
16089,2024-06-21T00:00:00,SEBZE,YAPRAK TAZE,kg,26.0,48.0,37.0
16090,2024-06-21T00:00:00,SEBZE,SARIMSAK  TAZE,kg,21.0,45.0,33.0
16091,2024-06-21T00:00:00,SEBZE,SARIMSAK  KURU,kg,70.0,104.0,87.0
16092,2024-06-21T00:00:00,SEBZE,PATATES  CALMA,kg,8.0,18.0,13.0
16093,2024-06-21T00:00:00,SEBZE,BİBER ÇARLİSTON,kg,12.0,36.0,24.0
16094,2024-06-21T00:00:00,SEBZE,MARUL AYSBERG,adet,12.0,20.0,16.0
16095,2024-06-22T00:00:00,MEYVE,KIVI  ,kg,29.0,71.0,50.0
16096,2024-06-22T00:00:00,İTHAL,ZENCEFİL,kg,80.0,140.0,110.0
16097,2024-06-22T00:00:00,İTHAL,BİBER KALİFORNİYA,kg,45.0,82.0,63.5
16098,2024-06-22T00:00:00,MEYVE,ÜZÜM  RED GLOBE,kg,50.0,90.0,70.0
16099,2024-06-22T00:00:00,MEYVE,ELMA GSMİT,kg,15.0,44.0,29.5
16100,2024-06-22T00:00:00,İTHAL,ELMA STARKING(İTHAL),kg,25.0,52.0,38.5
16101,2024-06-22T00:00:00,SEBZE,SALATALIK  SİLOR,kg,10.0,30.0,20.0
16102,2024-06-22T00:00:00,MEYVE,LİMON  YENİ (MAYER),kg,13.0,50.0,31.5
16103,2024-06-22T00:00:00,MEYVE,HÜNNAP,kg,19.0,35.0,27.0
16104,2024-06-22T00:00:00,MEYVE,ELMA  ARJANTİN,kg,15.0,40.0,27.5
16105,2024-06-22T00:00:00,İTHAL,SARIMSAK  İTHAL,kg,80.0,173.0,126.5
16106,2024-06-22T00:00:00,MEYVE,PORTAKAL WASHINGTON,kg,12.0,32.0,22.0
16107,2024-06-22T00:00:00,MEYVE,ARMUT AKÇA,kg,40.0,76.0,58.0
16108,2024-06-22T00:00:00,MEYVE,ÜZÜM  BEYAZ,kg,45.0,88.0,66.5
16109,2024-06-22T00:00:00,SEBZE,BİBER  ŞİLİ,kg,29.0,42.0,35.5
16110,2024-06-22T00:00:00,MEYVE,ARMUT  S.MARIA,kg,26.0,70.0,48.0
16111,2024-06-22T00:00:00,MEYVE,CILEK,kg,35.0,72.0,53.5
16112,2024-06-22T00:00:00,MEYVE,ELMA  AMASYA,kg,18.0,38.0,28.0
16113,2024-06-22T00:00:00,MEYVE,ELMA  STARKING,kg,15.0,32.0,23.5
16114,2024-06-22T00:00:00,MEYVE,ERİK  CAN,kg,28.0,58.0,43.0
16115,2024-06-22T00:00:00,MEYVE,ERIK  MURDUM,kg,40.0,68.0,54.0
16116,2024-06-22T00:00:00,MEYVE,GREYFURT,kg,8.0,35.0,21.5
16117,2024-06-22T00:00:00,SEBZE,KAVUN DİĞER,kg,15.0,32.0,23.5
16118,2024-06-22T00:00:00,SEBZE,KARPUZ,kg,8.0,24.0,16.0
16119,2024-06-22T00:00:00,MEYVE,NAR,kg,60.0,90.0,75.0
16120,2024-06-22T00:00:00,MEYVE,KIRAZ  ,kg,35.0,90.0,62.5
16121,2024-06-22T00:00:00,MEYVE,KAYISI ,kg,23.0,50.0,36.5
16122,2024-06-22T00:00:00,MEYVE,MALTA,kg,20.0,30.0,25.0
16123,2024-06-22T00:00:00,MEYVE,MANDALİNA,kg,19.0,50.0,34.5
16124,2024-06-22T00:00:00,MEYVE,MUZ  YERLI,kg,25.0,50.0,37.5
16125,2024-06-22T00:00:00,MEYVE,PORTAKAL  ,kg,10.0,30.0,20.0
16126,2024-06-22T00:00:00,MEYVE,PORTAKAL  VALENCIA,kg,12.0,29.0,20.5
16127,2024-06-22T00:00:00,İTHAL,KIVI  İTHAL,kg,50.0,96.0,73.0
16128,2024-06-22T00:00:00,MEYVE,LİMON DİĞER ,kg,15.0,62.0,38.5
16129,2024-06-22T00:00:00,SEBZE,Y.MAYDONOZ,bağ,3.0,6.0,4.5
16130,2024-06-22T00:00:00,SEBZE,Y.DEREOTU,bağ,3.0,8.0,5.5
16131,2024-06-22T00:00:00,SEBZE,Y.ROKA,bağ,3.0,6.0,4.5
16132,2024-06-22T00:00:00,SEBZE,Y.TERE,bağ,5.0,6.0,5.5
16133,2024-06-22T00:00:00,SEBZE,Y.NANE,bağ,3.0,6.0,4.5
16134,2024-06-22T00:00:00,MEYVE,ERİK  PAPAZ,kg,60.0,110.0,85.0
16135,2024-06-22T00:00:00,MEYVE,ERİK  ANJELIKA,kg,30.0,58.0,44.0
16136,2024-06-22T00:00:00,MEYVE,ELMA GSMIT(İYİ TARIM),kg,20.0,55.0,37.5
16137,2024-06-22T00:00:00,MEYVE,ELMA  GOLDEN,kg,16.0,35.0,25.5
16138,2024-06-22T00:00:00,SEBZE,KAVUN  SERA,kg,12.0,26.0,19.0
16139,2024-06-22T00:00:00,MEYVE,NEKTARIN  BEYAZ,kg,35.0,75.0,55.0
16140,2024-06-22T00:00:00,İTHAL,AVAKADO,adet,17.0,48.0,32.5
16141,2024-06-22T00:00:00,İTHAL,ANANAS,adet,35.0,68.0,51.5
16142,2024-06-22T00:00:00,İTHAL,MUZ  ITHAL,kg,40.0,82.0,61.0
16143,2024-06-22T00:00:00,İTHAL,HINDISTAN CEVIZI,adet,30.0,48.0,39.0
16144,2024-06-22T00:00:00,MEYVE,PORTAKAL   FINIKE,kg,10.0,30.0,20.0
16145,2024-06-22T00:00:00,MEYVE,NEKTARIN KIRMIZI,kg,20.0,58.0,39.0
16146,2024-06-22T00:00:00,SEBZE,BROKOLI,kg,15.0,46.0,30.5
16147,2024-06-22T00:00:00,MEYVE,PORTAKAL  SIKMALIK,kg,8.0,22.0,15.0
16148,2024-06-22T00:00:00,MEYVE,ŞEFTALI,kg,18.0,52.0,35.0
16149,2024-06-22T00:00:00,MEYVE,KIRAZ  SALIHLI,kg,60.0,106.0,83.0
16150,2024-06-22T00:00:00,MEYVE,MUŞMULA,kg,15.0,25.0,20.0
16151,2024-06-22T00:00:00,SEBZE,Y.REYHAN,adet,8.0,20.0,14.0
16152,2024-06-22T00:00:00,SEBZE,BAKLA,kg,14.0,38.0,26.0
16153,2024-06-22T00:00:00,SEBZE,BAMYA,kg,65.0,108.0,86.5
16154,2024-06-22T00:00:00,SEBZE,BORULCE,kg,60.0,92.0,76.0
16155,2024-06-22T00:00:00,SEBZE,BEZELYE,kg,9.0,24.0,16.5
16156,2024-06-22T00:00:00,SEBZE,BİBER  SİVRİ,kg,15.0,42.0,28.5
16157,2024-06-22T00:00:00,SEBZE,BİBER  DOLMA,kg,13.0,35.0,24.0
16158,2024-06-22T00:00:00,SEBZE,ENGINAR,adet,10.0,15.0,12.5
16159,2024-06-22T00:00:00,SEBZE,BİBER  MEKSİKA,kg,30.0,42.0,36.0
16160,2024-06-22T00:00:00,MEYVE,ÜZÜM  SİYAH,kg,32.0,72.0,52.0
16161,2024-06-22T00:00:00,MEYVE,KAYISI  MALATYA,kg,35.0,50.0,42.5
16162,2024-06-22T00:00:00,SEBZE,ALABAŞ,kg,8.0,22.0,15.0
16163,2024-06-22T00:00:00,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,24.0,45.0,34.5
16164,2024-06-22T00:00:00,SEBZE,DOMATES PEMBE,kg,20.0,55.0,37.5
16165,2024-06-22T00:00:00,SEBZE,HAVUÇ(TAKOZ),kg,10.0,20.0,15.0
16166,2024-06-22T00:00:00,MEYVE,LİMON LAMAS,kg,19.0,55.0,37.0
16167,2024-06-22T00:00:00,SEBZE,PATATES TAZE,kg,8.0,17.0,12.5
16168,2024-06-22T00:00:00,SEBZE,BİBER KÖY(MAZO),kg,12.0,35.0,23.5
16169,2024-06-22T00:00:00,SEBZE,LAHANA KARA,kg,6.0,18.0,12.0
16170,2024-06-22T00:00:00,MEYVE,ELMA FUJİ,kg,15.0,35.0,25.0
16171,2024-06-22T00:00:00,MEYVE,VISNE,kg,15.0,40.0,27.5
16172,2024-06-22T00:00:00,MEYVE,INCIR,kg,12.5,45.0,28.75
16173,2024-06-22T00:00:00,SEBZE,MANTAR (İSTİRİDYE),kg,80.0,120.0,100.0
16174,2024-06-22T00:00:00,SEBZE,FASULYE   AYSE,kg,18.0,58.0,38.0
16175,2024-06-22T00:00:00,SEBZE,FASULYE   CALI,kg,14.0,48.0,31.0
16176,2024-06-22T00:00:00,SEBZE,BARBUNYA TAZE,kg,30.0,89.0,59.5
16177,2024-06-22T00:00:00,SEBZE,HAVUÇ,kg,10.0,28.0,19.0
16178,2024-06-22T00:00:00,SEBZE,ISPANAK,kg,9.0,32.0,20.5
16179,2024-06-22T00:00:00,SEBZE,KABAK TAZE,kg,9.0,30.0,19.5
16180,2024-06-22T00:00:00,SEBZE,KABAK  BAL,kg,14.0,32.0,23.0
16181,2024-06-22T00:00:00,SEBZE,KEREVIZ,kg,10.0,32.0,21.0
16182,2024-06-22T00:00:00,SEBZE,MARUL,adet,10.0,19.0,14.5
16183,2024-06-22T00:00:00,SEBZE,PATLICAN  UZUN,kg,11.0,28.0,19.5
16184,2024-06-22T00:00:00,SEBZE,PATLICAN TOPAN,kg,19.0,32.0,25.5
16185,2024-06-22T00:00:00,SEBZE,PANCAR,kg,8.0,23.0,15.5
16186,2024-06-22T00:00:00,SEBZE,SOĞAN   TAZE,kg,18.0,42.0,30.0
16187,2024-06-22T00:00:00,SEBZE,SOĞAN   KURU,kg,8.0,15.0,11.5
16188,2024-06-22T00:00:00,SEBZE,LAHANA  KIRMIZI,kg,4.0,16.0,10.0
16189,2024-06-22T00:00:00,SEBZE,KARNABAHAR,kg,8.0,28.0,18.0
16190,2024-06-22T00:00:00,SEBZE,TURP  KIRMIZI,kg,8.0,18.0,13.0
16191,2024-06-22T00:00:00,MEYVE,DARI(ADET),adet,5.0,10.0,7.5
16192,2024-06-22T00:00:00,SEBZE,SEMIZ OTU,adet,8.0,20.0,14.0
16193,2024-06-22T00:00:00,SEBZE,YAPRAK TAZE,kg,26.0,48.0,37.0
16194,2024-06-22T00:00:00,SEBZE,SARIMSAK  TAZE,kg,21.0,45.0,33.0
16195,2024-06-22T00:00:00,SEBZE,SARIMSAK  KURU,kg,70.0,110.0,90.0
16196,2024-06-22T00:00:00,SEBZE,PATATES  CALMA,kg,8.0,18.0,13.0
16197,2024-06-22T00:00:00,SEBZE,BİBER ÇARLİSTON,kg,12.0,36.0,24.0
16198,2024-06-22T00:00:00,SEBZE,MARUL AYSBERG,adet,12.0,20.0,16.0
16199,2024-06-22T00:00:00,SEBZE,MANTAR,kg,40.0,80.0,60.0
16200,2024-06-22T00:00:00,SEBZE,SOĞAN   KIRMIZI,kg,14.0,32.0,23.0
16201,2024-06-22T00:00:00,SEBZE,BİBER KIRMIZI,kg,19.0,55.0,37.0
16202,2024-06-22T00:00:00,SEBZE,LAHANA  BEYAZ,kg,4.0,11.0,7.5
16203,2024-06-22T00:00:00,SEBZE,PIRASA,kg,6.0,28.0,17.0
16204,2024-06-22T00:00:00,SEBZE,PAZI,adet,10.0,20.0,15.0
16205,2024-06-22T00:00:00,SEBZE,BİBER  KIL ACI,kg,30.0,60.0,45.0
16206,2024-06-22T00:00:00,SEBZE,LAHANA  BURUKSEL,kg,18.0,33.0,25.5
16207,2024-06-22T00:00:00,SEBZE,DOMATES (DİĞER),kg,9.0,25.0,17.0
16208,2024-06-22T00:00:00,SEBZE,SALATALIK ,kg,12.0,29.0,20.5
16209,2024-06-22T00:00:00,SEBZE,DOMATES  SALKIM,kg,10.0,33.0,21.5
16210,2024-06-22T00:00:00,SEBZE,TURP  SIYAH,kg,5.0,13.0,9.0
16211,2024-06-22T00:00:00,SEBZE,MARUL KIVIRCIK,adet,8.0,20.0,14.0
16212,2024-06-22T00:00:00,SEBZE,ACUR,kg,30.0,45.0,37.5
16213,2024-06-22T00:00:00,SEBZE,YERELMASI,kg,8.0,22.0,15.0
16214,2024-06-22T00:00:00,SEBZE,DENIZ BÖRÜLCESİ,adet,3.0,12.0,7.5
16215,2024-06-22T00:00:00,MEYVE,KAYISI  TOKALI,kg,20.0,35.0,27.5
16216,2024-06-22T00:00:00,İTHAL,MANGO,adet,40.0,59.0,49.5
16217,2024-06-22T00:00:00,MEYVE,ARMUT  DEVECI,kg,30.0,60.0,45.0
16218,2024-06-22T00:00:00,SEBZE,MARUL LOLOROSSO,adet,10.0,20.0,15.0
16219,2024-06-22T00:00:00,SEBZE,BİBER CİN,kg,18.0,35.0,26.5
16220,2024-06-22T00:00:00,SEBZE,DOMATES CHERRY,kg,13.0,42.0,27.5
16221,2024-06-22T00:00:00,SEBZE,TURP  FINDIK,adet,5.0,19.0,12.0
16222,2024-06-22T00:00:00,SEBZE,DOMATES  BEEF,kg,15.0,38.0,26.5
16223,2024-06-24T00:00:00,SEBZE,BİBER  SİVRİ,kg,15.0,44.0,29.5
16224,2024-06-24T00:00:00,SEBZE,BİBER  DOLMA,kg,13.0,38.0,25.5
16225,2024-06-24T00:00:00,SEBZE,ENGINAR,adet,10.0,15.0,12.5
16226,2024-06-24T00:00:00,SEBZE,FASULYE   AYSE,kg,18.0,60.0,39.0
16227,2024-06-24T00:00:00,SEBZE,FASULYE   CALI,kg,14.0,50.0,32.0
16228,2024-06-24T00:00:00,SEBZE,BARBUNYA TAZE,kg,30.0,90.0,60.0
16229,2024-06-24T00:00:00,SEBZE,HAVUÇ,kg,10.0,24.0,17.0
16230,2024-06-24T00:00:00,SEBZE,ISPANAK,kg,9.0,30.0,19.5
16231,2024-06-24T00:00:00,SEBZE,KABAK TAZE,kg,9.0,32.0,20.5
16232,2024-06-24T00:00:00,SEBZE,KABAK  BAL,kg,14.0,30.0,22.0
16233,2024-06-24T00:00:00,SEBZE,KEREVIZ,kg,10.0,34.0,22.0
16234,2024-06-24T00:00:00,SEBZE,MARUL,adet,10.0,19.0,14.5
16235,2024-06-24T00:00:00,SEBZE,PATLICAN  UZUN,kg,11.0,25.0,18.0
16236,2024-06-24T00:00:00,SEBZE,PATLICAN TOPAN,kg,19.0,28.0,23.5
16237,2024-06-24T00:00:00,SEBZE,PANCAR,kg,8.0,26.0,17.0
16238,2024-06-24T00:00:00,SEBZE,SOĞAN   TAZE,kg,18.0,46.0,32.0
16239,2024-06-24T00:00:00,SEBZE,SOĞAN   KURU,kg,8.0,15.0,11.5
16240,2024-06-24T00:00:00,SEBZE,LAHANA  KIRMIZI,kg,4.0,12.0,8.0
16241,2024-06-24T00:00:00,SEBZE,KARNABAHAR,kg,8.0,32.0,20.0
16242,2024-06-24T00:00:00,SEBZE,TURP  KIRMIZI,kg,8.0,22.0,15.0
16243,2024-06-24T00:00:00,MEYVE,DARI(ADET),adet,5.0,10.0,7.5
16244,2024-06-24T00:00:00,SEBZE,SEMIZ OTU,adet,8.0,15.0,11.5
16245,2024-06-24T00:00:00,SEBZE,YAPRAK TAZE,kg,26.0,52.0,39.0
16246,2024-06-24T00:00:00,SEBZE,SARIMSAK  TAZE,kg,21.0,45.0,33.0
16247,2024-06-24T00:00:00,SEBZE,SARIMSAK  KURU,kg,70.0,120.0,95.0
16248,2024-06-24T00:00:00,SEBZE,PATATES  CALMA,kg,8.0,18.0,13.0
16249,2024-06-24T00:00:00,SEBZE,BİBER ÇARLİSTON,kg,12.0,40.0,26.0
16250,2024-06-24T00:00:00,SEBZE,MARUL AYSBERG,adet,12.0,20.0,16.0
16251,2024-06-24T00:00:00,SEBZE,MANTAR,kg,40.0,80.0,60.0
16252,2024-06-24T00:00:00,SEBZE,SOĞAN   KIRMIZI,kg,14.0,35.0,24.5
16253,2024-06-24T00:00:00,SEBZE,BİBER KIRMIZI,kg,19.0,50.0,34.5
16254,2024-06-24T00:00:00,SEBZE,LAHANA  BEYAZ,kg,4.0,10.0,7.0
16255,2024-06-24T00:00:00,SEBZE,PIRASA,kg,6.0,32.0,19.0
16256,2024-06-24T00:00:00,SEBZE,PAZI,adet,10.0,20.0,15.0
16257,2024-06-24T00:00:00,SEBZE,BİBER  KIL ACI,kg,30.0,62.0,46.0
16258,2024-06-24T00:00:00,SEBZE,LAHANA  BURUKSEL,kg,18.0,33.0,25.5
16259,2024-06-24T00:00:00,SEBZE,DOMATES (DİĞER),kg,9.0,25.0,17.0
16260,2024-06-24T00:00:00,SEBZE,SALATALIK ,kg,12.0,32.0,22.0
16261,2024-06-24T00:00:00,SEBZE,DOMATES  SALKIM,kg,10.0,38.0,24.0
16262,2024-06-24T00:00:00,SEBZE,TURP  SIYAH,kg,5.0,13.0,9.0
16263,2024-06-24T00:00:00,SEBZE,MARUL KIVIRCIK,adet,8.0,20.0,14.0
16264,2024-06-24T00:00:00,SEBZE,ACUR,kg,30.0,50.0,40.0
16265,2024-06-24T00:00:00,SEBZE,YERELMASI,kg,8.0,22.0,15.0
16266,2024-06-24T00:00:00,SEBZE,DENIZ BÖRÜLCESİ,adet,3.0,18.0,10.5
16267,2024-06-24T00:00:00,MEYVE,KAYISI  TOKALI,kg,20.0,35.0,27.5
16268,2024-06-24T00:00:00,İTHAL,MANGO,adet,40.0,59.0,49.5
16269,2024-06-24T00:00:00,MEYVE,ARMUT  DEVECI,kg,30.0,58.0,44.0
16270,2024-06-24T00:00:00,SEBZE,MARUL LOLOROSSO,adet,10.0,20.0,15.0
16271,2024-06-24T00:00:00,SEBZE,BİBER CİN,kg,18.0,35.0,26.5
16272,2024-06-24T00:00:00,SEBZE,DOMATES CHERRY,kg,13.0,42.0,27.5
16273,2024-06-24T00:00:00,SEBZE,TURP  FINDIK,adet,5.0,19.0,12.0
16274,2024-06-24T00:00:00,SEBZE,DOMATES  BEEF,kg,15.0,38.0,26.5
16275,2024-06-24T00:00:00,MEYVE,KIVI  ,kg,29.0,71.0,50.0
16276,2024-06-24T00:00:00,İTHAL,ZENCEFİL,kg,80.0,148.0,114.0
16277,2024-06-24T00:00:00,İTHAL,BİBER KALİFORNİYA,kg,45.0,82.0,63.5
