;;;"T.C.
ÝZMÝR BÜYÜKÞEHÝR BELEDÝYE BAÞKANLIÐI
";;;;;;;;;;;;;;
;;;"SEBZE HALLERÝ ÞUBE MÜDÜRLÜÐÜ
Günlük Bülten Ücretleri";;;;;;;;;;;;;;
Bülten Tarihi ;;:;;1.01.2025;;;;;;;;;;;;;
Mal Tipi          ;;:;;SEBZE;;;;;;;;;;;;;
S.No;Ürün Adý;;;;Birimi;Asgari Fiyatý;;Azami Fiyatý;Ort. Fiyat;;S.No;Ürün Adý;;Birimi;Asgari Fiyatý;Azami Fiyatý;Ort. Fiyat
13;DENIZ BÖRÜLCESÝ;;;;ADET;10;;25;17,5;;14;DOMATES  BEEF;;KG;25;40;32,5
15;DOMATES  SALKIM;;;;KG;15;;35;25;;16;DOMATES  TARLA;;KG;5;15;10
17;DOMATES BEEF(ÝYÝ TARIM);;;;KG;30;;60;45;;18;DOMATES CHERRY;;KG;40;70;55
19;DOMATES (DÝÐER);;;;KG;15;;45;30;;20;DOMATES (KOKTEYL);;KG;40;75;57,5
21;DOMATES PEMBE;;;;KG;30;;60;45;;22;DOMATES SALÇALIK(RÝO);;KG;4;13;8,5
23;DOMATES SALKIM  (ÝYÝ TARIM);;;;KG;20;;45;32,5;;24;FASULYE   AYSE;;KG;50;110;80
25;FASULYE   CALI;;;;KG;40;;100;70;;26;FASULYE CÝNO;;KG;25;40;32,5
27;HAVUÇ;;;;KG;15;;30;22,5;;28;HAVUÇ(TAKOZ);;KG;10;20;15
29;ISPANAK;;;;KG;10;;40;25;;30;KABAK  BAL;;KG;50;80;65
31;KABAK TAZE;;;;KG;10;;30;20;;32;KARPUZ;;KG;3;10;6,5
33;KAVUN DÝÐER;;;;KG;10;;25;17,5;;34;LAHANA  BEYAZ;;KG;10;25;17,5
35;LAHANA  KIRMIZI;;;;KG;10;;20;15;;36;MANTAR;;KG;80;180;130
37;MARUL;;;;ADET;10;;18;14;;38;MARUL AYSBERG;;ADET;10;20;15
39;MARUL KIVIRCIK;;;;ADET;10;;20;15;;40;MARUL LOLOROSSO;;ADET;10;25;17,5
41;PANCAR;;;;KG;10;;25;17,5;;42;PATATES  CALMA;;KG;10;19;14,5
43;PATATES DÝÐER;;;;KG;4;;15;9,5;;44;PATLICAN  UZUN;;KG;10;25;17,5
45;PATLICAN TOPAN;;;;KG;10;;25;17,5;;46;PAZI;;ADET;10;25;17,5
47;SALATALIK ;;;;KG;5;;15;10;;48;SALATALIK  SÝLOR;;KG;7;25;16
49;SARIMSAK  KURU;;;;KG;80;;140;110;;50;SEMIZ OTU;;ADET;5;17;11
51;SOÐAN   KIRMIZI;;;;KG;15;;45;30;;52;SOÐAN   KURU;;KG;5;14;9,5
53;SOÐAN   TAZE;;;;KG;25;;50;37,5;;54;TURP  KIRMIZI;;KG;10;30;20
55;Y.DEREOTU;;;;BAÐ;3;;8;5,5;;56;Y.MAYDONOZ;;BAÐ;3;8;5,5
57;Y.NANE;;;;BAÐ;3;;8;5,5;;58;Y.REYHAN;;ADET;8;20;14
59;Y.ROKA;;;;BAÐ;3;;8;5,5;;60;Y.TERE;;BAÐ;3;8;5,5
Mal Tipi          ;;:;;MEYVE;;;;;;;;;;;;;
S.No;Ürün Adý;;;;Birimi;Asgari Fiyatý;;Azami Fiyatý;Ort. Fiyat;;S.No;Ürün Adý;;Birimi;Asgari Fiyatý;Azami Fiyatý;Ort. Fiyat
1;ARMUT  DEVECI;;;;KG;50;;80;65;;2;ARMUT  DÝÐER;;KG;50;100;75
3;ARMUT  S.MARIA;;;;KG;90;;130;110;;4;ARMUT AKÇA;;KG;90;150;120
5;CILEK;;;;KG;100;;200;150;;6;DARI(ADET);;ADET;5;15;10
7;ELMA  DÝÐER;;;;KG;40;;80;60;;8;ELMA  GOLDEN;;KG;40;60;50
9;ELMA  STARKING;;;;KG;45;;80;62,5;;10;ELMA GSMÝT;;KG;50;120;85
11;ERÝK  ANJELIKA;;;;KG;40;;70;55;;12;ERÝK DÝÐER;;KG;50;280;165
13;GREYFURT;;;;KG;70;;120;95;;14;INCIR;;KG;150;350;250
15;KAYISI ;;;;KG;40;;100;70;;16;KIRAZ  ;;KG;300;650;475
17;KIVI  ;;;;KG;100;;200;150;;18;LÝMON DÝÐER ;;KG;70;130;100
19;LÝMON LAMAS;;;;KG;70;;140;105;;20;MUZ  YERLI;;KG;45;80;62,5
21;NEKTARIN  BEYAZ;;;;KG;75;;110;92,5;;22;NEKTARIN KIRMIZI;;KG;60;110;85
23;PORTAKAL  ;;;;KG;30;;70;50;;24;ÞEFTALI;;KG;60;100;80
25;ÜZÜM  BEYAZ;;;;KG;60;;110;85;;26;ÜZÜM  SÝYAH;;KG;70;100;85
27;VISNE;;;;KG;130;;220;175;;;;;;;;
Mal Tipi          ;;:;;ÝTHAL;;;;;;;;;;;;;
S.No;Ürün Adý;;;;Birimi;Asgari Fiyatý;;Azami Fiyatý;Ort. Fiyat;;S.No;Ürün Adý;;Birimi;Asgari Fiyatý;Azami Fiyatý;Ort. Fiyat
1;ANANAS;;;;ADET;70;;100;85;;2;AVAKADO;;ADET;50;90;70
3;HINDISTAN CEVIZI;;;;ADET;30;;80;55;;4;MANGO;;ADET;35;75;55
5;MUZ  ITHAL;;;;KG;70;;110;90;;6;ZENCEFÝL;;KG;110;220;165
Bülten Tarihi ;;:;;26.07.2025;;;;;;;;;;;;;
Mal Tipi          ;;:;;SEBZE;;;;;;;;;;;;;
S.No;Ürün Adý;;;;Birimi;Asgari Fiyatý;;Azami Fiyatý;Ort. Fiyat;;S.No;Ürün Adý;;Birimi;Asgari Fiyatý;Azami Fiyatý;Ort. Fiyat
1;ACUR;;;;KG;20;;50;35;;2;BAMYA;;KG;100;250;175
3;BARBUNYA TAZE;;;;KG;70;;140;105;;4;BEZELYE;;KG;10;20;15
5;BÝBER  DOLMA;;;;KG;10;;30;20;;6;BÝBER  KIL ACI;;KG;30;70;50
7;BÝBER  SÝVRÝ;;;;KG;15;;60;37,5;;8;BÝBER ÇARLÝSTON;;KG;10;35;22,5
9;BÝBER KIRMIZI;;;;KG;30;;70;50;;10;BÝBER KIRMIZI(TARLA);;KG;10;25;17,5
11;BÝBER KÖY(MAZO);;;;KG;10;;35;22,5;;12;BORULCE;;KG;50;150;100
13;DENIZ BÖRÜLCESÝ;;;;ADET;10;;25;17,5;;14;DOMATES  BEEF;;KG;20;40;30
15;DOMATES  SALKIM;;;;KG;15;;30;22,5;;16;DOMATES  TARLA;;KG;5;15;10
17;DOMATES BEEF(ÝYÝ TARIM);;;;KG;30;;50;40;;18;DOMATES CHERRY;;KG;40;75;57,5
19;DOMATES (DÝÐER);;;;KG;15;;50;32,5;;20;DOMATES (KOKTEYL);;KG;40;80;60
21;DOMATES PEMBE;;;;KG;30;;60;45;;22;DOMATES SALÇALIK(RÝO);;KG;4;13;8,5
23;DOMATES SALKIM  (ÝYÝ TARIM);;;;KG;20;;45;32,5;;24;FASULYE   AYSE;;KG;50;90;70
25;FASULYE   CALI;;;;KG;40;;100;70;;26;FASULYE CÝNO;;KG;25;45;35
27;HAVUÇ;;;;KG;15;;30;22,5;;28;HAVUÇ(TAKOZ);;KG;10;20;15
29;ISPANAK;;;;KG;10;;40;25;;30;KABAK  BAL;;KG;35;90;62,5
31;KABAK TAZE;;;;KG;10;;40;25;;32;KARPUZ;;KG;3;10;6,5
33;KAVUN DÝÐER;;;;KG;10;;25;17,5;;34;LAHANA  BEYAZ;;KG;10;25;17,5
35;LAHANA  KIRMIZI;;;;KG;10;;20;15;;36;MANTAR;;KG;80;180;130
37;MARUL;;;;ADET;10;;20;15;;38;MARUL AYSBERG;;ADET;10;25;17,5
39;MARUL KIVIRCIK;;;;ADET;10;;20;15;;40;MARUL LOLOROSSO;;ADET;10;25;17,5
41;PANCAR;;;;KG;10;;25;17,5;;42;PATATES  CALMA;;KG;10;19;14,5
43;PATATES DÝÐER;;;;KG;4;;15;9,5;;44;PATLICAN  UZUN;;KG;15;25;20
45;PATLICAN TOPAN;;;;KG;10;;20;15;;46;PAZI;;ADET;10;25;17,5
47;SALATALIK ;;;;KG;5;;20;12,5;;48;SALATALIK  SÝLOR;;KG;7;25;16
49;SARIMSAK  KURU;;;;KG;80;;160;120;;50;SEMIZ OTU;;ADET;5;20;12,5
51;SOÐAN   KIRMIZI;;;;KG;15;;45;30;;52;SOÐAN   KURU;;KG;5;14;9,5
53;SOÐAN   TAZE;;;;KG;25;;50;37,5;;54;TURP  KIRMIZI;;KG;10;25;17,5
55;Y.DEREOTU;;;;BAÐ;3;;8;5,5;;56;Y.MAYDONOZ;;BAÐ;3;8;5,5
57;Y.NANE;;;;BAÐ;3;;8;5,5;;58;Y.REYHAN;;ADET;8;20;14
59;Y.ROKA;;;;BAÐ;3;;8;5,5;;60;Y.TERE;;BAÐ;3;8;5,5
Mal Tipi          ;;:;;MEYVE;;;;;;;;;;;;;
S.No;Ürün Adý;;;;Birimi;Asgari Fiyatý;;Azami Fiyatý;Ort. Fiyat;;S.No;Ürün Adý;;Birimi;Asgari Fiyatý;Azami Fiyatý;Ort. Fiyat
1;ARMUT  DEVECI;;;;KG;50;;100;75;;2;ARMUT  DÝÐER;;KG;50;100;75
3;ARMUT  S.MARIA;;;;KG;90;;120;105;;4;ARMUT AKÇA;;KG;90;150;120
5;CILEK;;;;KG;100;;200;150;;6;DARI(ADET);;ADET;5;15;10
7;ELMA  DÝÐER;;;;KG;40;;90;65;;8;ELMA  GOLDEN;;KG;40;70;55
9;ELMA  STARKING;;;;KG;45;;80;62,5;;10;ELMA GSMÝT;;KG;50;120;85
11;ERÝK  ANJELIKA;;;;KG;40;;80;60;;12;ERÝK DÝÐER;;KG;50;250;150
13;GREYFURT;;;;KG;70;;120;95;;14;INCIR;;KG;130;250;190
15;KAYISI ;;;;KG;40;;100;70;;16;KIVI  ;;KG;100;200;150
17;LÝMON DÝÐER ;;;;KG;70;;140;105;;18;LÝMON LAMAS;;KG;70;150;110
19;MUZ  YERLI;;;;KG;45;;75;60;;20;NEKTARIN  BEYAZ;;KG;75;120;97,5
21;NEKTARIN KIRMIZI;;;;KG;70;;120;95;;22;PORTAKAL  ;;KG;30;70;50
23;ÞEFTALI;;;;KG;60;;100;80;;24;ÜZÜM  BEYAZ;;KG;60;120;90
25;ÜZÜM  SÝYAH;;;;KG;70;;110;90;;26;VISNE;;KG;130;230;180
Mal Tipi          ;;:;;ÝTHAL;;;;;;;;;;;;;
S.No;Ürün Adý;;;;Birimi;Asgari Fiyatý;;Azami Fiyatý;Ort. Fiyat;;S.No;Ürün Adý;;Birimi;Asgari Fiyatý;Azami Fiyatý;Ort. Fiyat
1;ANANAS;;;;ADET;70;;110;90;;2;AVAKADO;;ADET;50;100;75
3;HINDISTAN CEVIZI;;;;ADET;50;;80;65;;4;MANGO;;ADET;35;75;55
5;MUZ  ITHAL;;;;KG;70;;115;92,5;;6;ZENCEFÝL;;KG;110;220;165
Bülten Tarihi ;;:;;28.07.2025;;;;;;;;;;;;;
Mal Tipi          ;;:;;SEBZE;;;;;;;;;;;;;
S.No;Ürün Adý;;;;Birimi;Asgari Fiyatý;;Azami Fiyatý;Ort. Fiyat;;S.No;Ürün Adý;;Birimi;Asgari Fiyatý;Azami Fiyatý;Ort. Fiyat
1;ACUR;;;;KG;20;;50;35;;2;BAMYA;;KG;100;250;175
3;BARBUNYA TAZE;;;;KG;70;;140;105;;4;BEZELYE;;KG;10;20;15
5;BÝBER  DOLMA;;;;KG;10;;30;20;;6;BÝBER  KIL ACI;;KG;30;70;50
7;BÝBER  SÝVRÝ;;;;KG;15;;60;37,5;;8;BÝBER ÇARLÝSTON;;KG;10;35;22,5
9;BÝBER KIRMIZI;;;;KG;30;;70;50;;10;BÝBER KIRMIZI(TARLA);;KG;10;25;17,5
11;BÝBER KÖY(MAZO);;;;KG;10;;35;22,5;;12;BORULCE;;KG;50;150;100
13;DENIZ BÖRÜLCESÝ;;;;ADET;10;;25;17,5;;14;DOMATES  BEEF;;KG;20;40;30
15;DOMATES  SALKIM;;;;KG;15;;30;22,5;;16;DOMATES  TARLA;;KG;5;15;10
17;DOMATES BEEF(ÝYÝ TARIM);;;;KG;30;;50;40;;18;DOMATES CHERRY;;KG;40;75;57,5
19;DOMATES (DÝÐER);;;;KG;15;;50;32,5;;20;DOMATES (KOKTEYL);;KG;40;80;60
21;DOMATES PEMBE;;;;KG;30;;60;45;;22;DOMATES SALÇALIK(RÝO);;KG;4;13;8,5
23;DOMATES SALKIM  (ÝYÝ TARIM);;;;KG;20;;45;32,5;;24;FASULYE   AYSE;;KG;50;90;70
25;FASULYE   CALI;;;;KG;40;;100;70;;26;FASULYE CÝNO;;KG;25;45;35
27;HAVUÇ;;;;KG;15;;30;22,5;;28;HAVUÇ(TAKOZ);;KG;10;20;15
29;ISPANAK;;;;KG;10;;40;25;;30;KABAK  BAL;;KG;35;90;62,5
31;KABAK TAZE;;;;KG;10;;40;25;;32;KARPUZ;;KG;3;10;6,5
33;KAVUN DÝÐER;;;;KG;10;;25;17,5;;34;LAHANA  BEYAZ;;KG;10;25;17,5
35;LAHANA  KIRMIZI;;;;KG;10;;20;15;;36;MANTAR;;KG;80;180;130
37;MARUL;;;;ADET;10;;20;15;;38;MARUL AYSBERG;;ADET;10;25;17,5
39;MARUL KIVIRCIK;;;;ADET;10;;20;15;;40;MARUL LOLOROSSO;;ADET;10;25;17,5
41;PANCAR;;;;KG;10;;25;17,5;;42;PATATES  CALMA;;KG;10;19;14,5
43;PATATES DÝÐER;;;;KG;4;;15;9,5;;44;PATLICAN  UZUN;;KG;15;25;20
45;PATLICAN TOPAN;;;;KG;10;;20;15;;46;PAZI;;ADET;10;25;17,5
47;SALATALIK ;;;;KG;5;;20;12,5;;48;SALATALIK  SÝLOR;;KG;7;25;16
49;SARIMSAK  KURU;;;;KG;80;;160;120;;50;SEMIZ OTU;;ADET;5;20;12,5
51;SOÐAN   KIRMIZI;;;;KG;15;;45;30;;52;SOÐAN   KURU;;KG;5;14;9,5
53;SOÐAN   TAZE;;;;KG;25;;50;37,5;;54;TURP  KIRMIZI;;KG;10;25;17,5
55;Y.DEREOTU;;;;BAÐ;3;;8;5,5;;56;Y.MAYDONOZ;;BAÐ;3;8;5,5
57;Y.NANE;;;;BAÐ;3;;8;5,5;;58;Y.REYHAN;;ADET;8;20;14
59;Y.ROKA;;;;BAÐ;3;;8;5,5;;60;Y.TERE;;BAÐ;3;8;5,5
Mal Tipi          ;;:;;MEYVE;;;;;;;;;;;;;
S.No;Ürün Adý;;;;Birimi;Asgari Fiyatý;;Azami Fiyatý;Ort. Fiyat;;S.No;Ürün Adý;;Birimi;Asgari Fiyatý;Azami Fiyatý;Ort. Fiyat
1;ARMUT  DEVECI;;;;KG;50;;100;75;;2;ARMUT  DÝÐER;;KG;50;100;75
3;ARMUT  S.MARIA;;;;KG;90;;120;105;;4;ARMUT AKÇA;;KG;90;150;120
5;CILEK;;;;KG;100;;200;150;;6;DARI(ADET);;ADET;5;15;10
7;ELMA  DÝÐER;;;;KG;40;;90;65;;8;ELMA  GOLDEN;;KG;40;70;55
9;ELMA  STARKING;;;;KG;45;;80;62,5;;10;ELMA GSMÝT;;KG;50;120;85
11;ERÝK  ANJELIKA;;;;KG;40;;80;60;;12;ERÝK DÝÐER;;KG;50;250;150
13;GREYFURT;;;;KG;70;;120;95;;14;INCIR;;KG;130;250;190
15;KAYISI ;;;;KG;40;;100;70;;16;KIVI  ;;KG;100;200;150
17;LÝMON DÝÐER ;;;;KG;70;;140;105;;18;LÝMON LAMAS;;KG;70;150;110
19;MUZ  YERLI;;;;KG;45;;75;60;;20;NEKTARIN  BEYAZ;;KG;75;120;97,5
21;NEKTARIN KIRMIZI;;;;KG;70;;120;95;;22;PORTAKAL  ;;KG;30;70;50
23;ÞEFTALI;;;;KG;60;;100;80;;24;ÜZÜM  BEYAZ;;KG;60;120;90
25;ÜZÜM  SÝYAH;;;;KG;70;;110;90;;26;VISNE;;KG;130;230;180
Mal Tipi          ;;:;;ÝTHAL;;;;;;;;;;;;;
S.No;Ürün Adý;;;;Birimi;Asgari Fiyatý;;Azami Fiyatý;Ort. Fiyat;;S.No;Ürün Adý;;Birimi;Asgari Fiyatý;Azami Fiyatý;Ort. Fiyat
1;ANANAS;;;;ADET;70;;110;90;;2;AVAKADO;;ADET;50;100;75
3;HINDISTAN CEVIZI;;;;ADET;50;;80;65;;4;MANGO;;ADET;35;75;55
5;MUZ  ITHAL;;;;KG;70;;115;92,5;;6;ZENCEFÝL;;KG;110;220;165
Bülten Tarihi ;;:;;29.07.2025;;;;;;;;;;;;;
Mal Tipi          ;;:;;SEBZE;;;;;;;;;;;;;
S.No;Ürün Adý;;;;Birimi;Asgari Fiyatý;;Azami Fiyatý;Ort. Fiyat;;S.No;Ürün Adý;;Birimi;Asgari Fiyatý;Azami Fiyatý;Ort. Fiyat
1;ACUR;;;;KG;20;;50;35;;2;BAMYA;;KG;100;250;175
3;BARBUNYA TAZE;;;;KG;70;;150;110;;4;BEZELYE;;KG;10;30;20
5;BÝBER  DOLMA;;;;KG;10;;35;22,5;;6;BÝBER  KIL ACI;;KG;30;75;52,5
7;BÝBER  SÝVRÝ;;;;KG;15;;50;32,5;;8;BÝBER ÇARLÝSTON;;KG;10;30;20
9;BÝBER KIRMIZI;;;;KG;30;;60;45;;10;BÝBER KIRMIZI(TARLA);;KG;10;25;17,5
11;BÝBER KÖY(MAZO);;;;KG;10;;35;22,5;;12;BORULCE;;KG;50;150;100
13;DENIZ BÖRÜLCESÝ;;;;ADET;10;;25;17,5;;14;DOMATES  BEEF;;KG;20;40;30
15;DOMATES  SALKIM;;;;KG;15;;35;25;;16;DOMATES  TARLA;;KG;5;15;10
17;DOMATES BEEF(ÝYÝ TARIM);;;;KG;30;;50;40;;18;DOMATES CHERRY;;KG;40;70;55
19;DOMATES (DÝÐER);;;;KG;15;;50;32,5;;20;DOMATES (KOKTEYL);;KG;40;80;60
21;DOMATES PEMBE;;;;KG;30;;50;40;;22;DOMATES SALÇALIK(RÝO);;KG;4;15;9,5
23;DOMATES SALKIM  (ÝYÝ TARIM);;;;KG;20;;45;32,5;;24;FASULYE   AYSE;;KG;50;90;70
25;FASULYE   CALI;;;;KG;40;;100;70;;26;FASULYE CÝNO;;KG;25;50;37,5
27;HAVUÇ;;;;KG;15;;30;22,5;;28;HAVUÇ(TAKOZ);;KG;10;20;15
29;ISPANAK;;;;KG;10;;40;25;;30;KABAK  BAL;;KG;35;90;62,5
31;KABAK TAZE;;;;KG;10;;30;20;;32;KARPUZ;;KG;3;12;7,5
33;KAVUN DÝÐER;;;;KG;10;;25;17,5;;34;LAHANA  BEYAZ;;KG;10;25;17,5
35;LAHANA  KIRMIZI;;;;KG;10;;20;15;;36;MANTAR;;KG;80;180;130
37;MARUL;;;;ADET;10;;23;16,5;;38;MARUL AYSBERG;;ADET;10;25;17,5
39;MARUL KIVIRCIK;;;;ADET;10;;25;17,5;;40;MARUL LOLOROSSO;;ADET;10;25;17,5
41;PANCAR;;;;KG;10;;25;17,5;;42;PATATES  CALMA;;KG;10;19;14,5
43;PATATES DÝÐER;;;;KG;4;;15;9,5;;44;PATLICAN  UZUN;;KG;15;25;20
45;PATLICAN TOPAN;;;;KG;10;;20;15;;46;PAZI;;ADET;10;25;17,5
47;SALATALIK ;;;;KG;5;;20;12,5;;48;SALATALIK  SÝLOR;;KG;7;25;16
49;SARIMSAK  KURU;;;;KG;80;;160;120;;50;SEMIZ OTU;;ADET;5;20;12,5
51;SOÐAN   KIRMIZI;;;;KG;15;;45;30;;52;SOÐAN   KURU;;KG;5;14;9,5
53;SOÐAN   TAZE;;;;KG;25;;50;37,5;;54;TURP  KIRMIZI;;KG;10;25;17,5
55;Y.DEREOTU;;;;BAÐ;3;;8;5,5;;56;Y.MAYDONOZ;;BAÐ;3;8;5,5
57;Y.NANE;;;;BAÐ;3;;8;5,5;;58;Y.REYHAN;;ADET;8;20;14
59;Y.ROKA;;;;BAÐ;3;;8;5,5;;60;Y.TERE;;BAÐ;3;8;5,5
Mal Tipi          ;;:;;MEYVE;;;;;;;;;;;;;
S.No;Ürün Adý;;;;Birimi;Asgari Fiyatý;;Azami Fiyatý;Ort. Fiyat;;S.No;Ürün Adý;;Birimi;Asgari Fiyatý;Azami Fiyatý;Ort. Fiyat
1;ARMUT  DEVECI;;;;KG;50;;90;70;;2;ARMUT  DÝÐER;;KG;50;100;75
3;ARMUT  S.MARIA;;;;KG;90;;110;100;;4;ARMUT AKÇA;;KG;90;150;120
5;CILEK;;;;KG;100;;180;140;;6;DARI(ADET);;ADET;5;15;10
7;ELMA  DÝÐER;;;;KG;40;;85;62,5;;8;ELMA  GOLDEN;;KG;40;60;50
9;ELMA  STARKING;;;;KG;45;;70;57,5;;10;ELMA GSMÝT;;KG;50;110;80
11;ERÝK  ANJELIKA;;;;KG;40;;75;57,5;;12;ERÝK DÝÐER;;KG;50;200;125
13;GREYFURT;;;;KG;70;;120;95;;14;INCIR;;KG;50;150;100
15;KAYISI ;;;;KG;40;;100;70;;16;KIVI  ;;KG;100;250;175
17;LÝMON DÝÐER ;;;;KG;70;;140;105;;18;LÝMON LAMAS;;KG;70;140;105
19;MUZ  YERLI;;;;KG;45;;70;57,5;;20;NEKTARIN  BEYAZ;;KG;40;100;70
21;NEKTARIN KIRMIZI;;;;KG;40;;100;70;;22;PORTAKAL  ;;KG;30;65;47,5
23;ÞEFTALI;;;;KG;60;;120;90;;24;ÜZÜM  BEYAZ;;KG;60;120;90
25;ÜZÜM  SÝYAH;;;;KG;70;;110;90;;26;VISNE;;KG;130;250;190
Mal Tipi          ;;:;;ÝTHAL;;;;;;;;;;;;;
S.No;Ürün Adý;;;;Birimi;Asgari Fiyatý;;Azami Fiyatý;Ort. Fiyat;;S.No;Ürün Adý;;Birimi;Asgari Fiyatý;Azami Fiyatý;Ort. Fiyat
1;ANANAS;;;;ADET;70;;100;85;;2;AVAKADO;;ADET;50;90;70
3;HINDISTAN CEVIZI;;;;ADET;50;;80;65;;4;MANGO;;ADET;35;75;55
5;MUZ  ITHAL;;;;KG;70;;110;90;;6;ZENCEFÝL;;KG;110;220;165
Bülten Tarihi ;;:;;30.07.2025;;;;;;;;;;;;;
Mal Tipi          ;;:;;SEBZE;;;;;;;;;;;;;
S.No;Ürün Adý;;;;Birimi;Asgari Fiyatý;;Azami Fiyatý;Ort. Fiyat;;S.No;Ürün Adý;;Birimi;Asgari Fiyatý;Azami Fiyatý;Ort. Fiyat
1;ACUR;;;;KG;20;;50;35;;2;BAMYA;;KG;100;250;175
3;BARBUNYA TAZE;;;;KG;70;;150;110;;4;BEZELYE;;KG;10;30;20
5;BÝBER  DOLMA;;;;KG;10;;30;20;;6;BÝBER  KIL ACI;;KG;20;55;37,5
7;BÝBER  SÝVRÝ;;;;KG;15;;50;32,5;;8;BÝBER ÇARLÝSTON;;KG;10;30;20
9;BÝBER KIRMIZI;;;;KG;30;;55;42,5;;10;BÝBER KIRMIZI(TARLA);;KG;10;25;17,5
11;BÝBER KÖY(MAZO);;;;KG;10;;30;20;;12;BORULCE;;KG;50;180;115
13;DENIZ BÖRÜLCESÝ;;;;ADET;10;;25;17,5;;14;DOMATES  BEEF;;KG;20;40;30
15;DOMATES  SALKIM;;;;KG;15;;35;25;;16;DOMATES  TARLA;;KG;5;15;10
17;DOMATES BEEF(ÝYÝ TARIM);;;;KG;30;;50;40;;18;DOMATES CHERRY;;KG;40;80;60
19;DOMATES (DÝÐER);;;;KG;15;;45;30;;20;DOMATES (KOKTEYL);;KG;40;90;65
21;DOMATES PEMBE;;;;KG;30;;45;37,5;;22;DOMATES SALÇALIK(RÝO);;KG;3;10;6,5
23;DOMATES SALKIM  (ÝYÝ TARIM);;;;KG;20;;45;32,5;;24;FASULYE   AYSE;;KG;50;90;70
25;FASULYE   CALI;;;;KG;40;;100;70;;26;FASULYE CÝNO;;KG;20;35;27,5
27;HAVUÇ;;;;KG;15;;30;22,5;;28;HAVUÇ(TAKOZ);;KG;10;20;15
29;ISPANAK;;;;KG;10;;40;25;;30;KABAK  BAL;;KG;35;80;57,5
31;KABAK TAZE;;;;KG;10;;30;20;;32;KARPUZ;;KG;3;12;7,5
33;KAVUN DÝÐER;;;;KG;10;;25;17,5;;34;LAHANA  BEYAZ;;KG;10;25;17,5
35;LAHANA  KIRMIZI;;;;KG;10;;20;15;;36;MANTAR;;KG;80;200;140
37;MARUL;;;;ADET;10;;21;15,5;;38;MARUL AYSBERG;;ADET;10;25;17,5
39;MARUL KIVIRCIK;;;;ADET;10;;25;17,5;;40;MARUL LOLOROSSO;;ADET;10;25;17,5
41;PANCAR;;;;KG;10;;25;17,5;;42;PATATES  CALMA;;KG;10;19;14,5
43;PATATES DÝÐER;;;;KG;4;;15;9,5;;44;PATLICAN  UZUN;;KG;15;25;20
45;PATLICAN TOPAN;;;;KG;10;;20;15;;46;PAZI;;ADET;10;25;17,5
47;SALATALIK ;;;;KG;5;;20;12,5;;48;SALATALIK  SÝLOR;;KG;7;25;16
49;SARIMSAK  KURU;;;;KG;80;;140;110;;50;SEMIZ OTU;;ADET;5;20;12,5
51;SOÐAN   KIRMIZI;;;;KG;15;;45;30;;52;SOÐAN   KURU;;KG;5;14;9,5
53;SOÐAN   TAZE;;;;KG;25;;50;37,5;;54;TURP  KIRMIZI;;KG;10;25;17,5
55;Y.DEREOTU;;;;BAÐ;3;;8;5,5;;56;Y.MAYDONOZ;;BAÐ;3;8;5,5
57;Y.NANE;;;;BAÐ;3;;8;5,5;;58;Y.REYHAN;;ADET;8;20;14
59;Y.ROKA;;;;BAÐ;3;;8;5,5;;60;Y.TERE;;BAÐ;3;8;5,5
Mal Tipi          ;;:;;MEYVE;;;;;;;;;;;;;
S.No;Ürün Adý;;;;Birimi;Asgari Fiyatý;;Azami Fiyatý;Ort. Fiyat;;S.No;Ürün Adý;;Birimi;Asgari Fiyatý;Azami Fiyatý;Ort. Fiyat
1;ARMUT  DEVECI;;;;KG;40;;65;52,5;;2;ARMUT  DÝÐER;;KG;50;100;75
3;ARMUT  S.MARIA;;;;KG;60;;100;80;;4;ARMUT AKÇA;;KG;90;150;120
5;CILEK;;;;KG;100;;180;140;;6;DARI(ADET);;ADET;5;15;10
7;ELMA  DÝÐER;;;;KG;40;;70;55;;8;ELMA  GOLDEN;;KG;40;65;52,5
9;ELMA  STARKING;;;;KG;45;;70;57,5;;10;ELMA GSMÝT;;KG;50;100;75
11;ERÝK  ANJELIKA;;;;KG;30;;60;45;;12;ERÝK DÝÐER;;KG;50;110;80
13;GREYFURT;;;;KG;70;;120;95;;14;INCIR;;KG;100;250;175
15;KAYISI ;;;;KG;40;;100;70;;16;KIVI  ;;KG;100;240;170
17;LÝMON DÝÐER ;;;;KG;70;;150;110;;18;LÝMON LAMAS;;KG;70;160;115
19;MUZ  YERLI;;;;KG;45;;75;60;;20;NEKTARIN  BEYAZ;;KG;60;120;90
21;NEKTARIN KIRMIZI;;;;KG;50;;100;75;;22;PORTAKAL  ;;KG;30;70;50
23;ÞEFTALI;;;;KG;60;;110;85;;24;ÜZÜM  BEYAZ;;KG;60;110;85
25;ÜZÜM  SÝYAH;;;;KG;70;;100;85;;26;VISNE;;KG;130;250;190
Mal Tipi          ;;:;;ÝTHAL;;;;;;;;;;;;;
S.No;Ürün Adý;;;;Birimi;Asgari Fiyatý;;Azami Fiyatý;Ort. Fiyat;;S.No;Ürün Adý;;Birimi;Asgari Fiyatý;Azami Fiyatý;Ort. Fiyat
1;ANANAS;;;;ADET;70;;100;85;;2;AVAKADO;;ADET;50;90;70
3;HINDISTAN CEVIZI;;;;ADET;50;;75;62,5;;4;MANGO;;ADET;35;75;55
