TARIH;MAL_TURU;MAL_ADI;BIRIM;ASGARI_UCRET;AZAMI_UCRET;ORTALAMA_UCRET
2021-04-03;SEBZE;PATATES TAZE(YIKANMIŞ);KG;1.10;1.80;1.45
2021-04-03;İTHAL..;MUZ  ITHAL;KG;7;13.50;10.25
2021-04-03;İTHAL..;HINDISTAN CEVIZI;ADET;5;9.50;7.25
2021-04-03;MEYVE;PORTAKAL   FINIKE;KG;3;5.50;4.25
2021-04-03;SEBZE;BROKOLI;KG;3.50;9;6.25
2021-04-03;SEBZE;BAKLA;KG;2;4.50;3.25
2021-04-03;SEBZE;BEZELYE;KG;3.50;6;4.75
2021-04-03;SEBZE;BIBER  SIVRI;KG;5;10;7.50
2021-04-03;SEBZE;BIBER  DOLMA;KG;4;8.50;6.25
2021-04-03;SEBZE;ENGINAR;ADET;2;3.50;2.75
2021-04-03;SEBZE;FASULYE   CALI;KG;5;10;7.50
2021-04-03;SEBZE;HAVUC;KG;1;2.70;1.85
2021-04-03;SEBZE;ISPANAK;KG;0.80;2.20;1.50
2021-04-03;SEBZE;KABAK TAZE;KG;2;3.70;2.85
2021-04-03;SEBZE;KABAK  BAL;KG;3;6;4.50
2021-04-03;SEBZE;KEREVIZ;KG;1;2;1.50
2021-04-03;SEBZE;MARUL;ADET;1;3.20;2.10
2021-04-03;SEBZE;PATLICAN  UZUN;KG;2;4;3
2021-04-03;SEBZE;PATLICAN TOPAN;KG;2.50;5;3.75
2021-04-03;SEBZE;PANCAR;KG;0.50;1.40;0.95
2021-04-03;SEBZE;SOGAN   TAZE;KG;2.50;5.50;4
2021-04-03;SEBZE;SOGAN   KURU;KG;0.60;1.30;0.95
2021-04-03;SEBZE;LAHANA  KIRMIZI;KG;0.50;1.50;1
2021-04-03;SEBZE;KARNABAHAR;KG;2.50;4.20;3.35
2021-04-03;SEBZE;TURP  KIRMIZI;KG;0.60;2;1.30
2021-04-03;SEBZE;SEMIZ OTU;KG;1.20;2;1.60
2021-04-03;SEBZE;YAPRAK  SALAMURA;KG;6;8;7
2021-04-03;SEBZE;SARIMSAK  TAZE;KG;5;10;7.50
2021-04-03;SEBZE;SARIMSAK  KURU;KG;10;30;20
2021-04-03;SEBZE;PATATES  CALMA;KG;0.70;1.80;1.25
2021-04-03;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;3.50;7;5.25
2021-04-03;SEBZE;MARUL AYSBERG;ADET;2;4;3
2021-04-03;SEBZE;MANTAR;KG;5;11;8
2021-04-03;SEBZE;SOGAN   KIRMIZI;KG;2.50;5.50;4
2021-04-03;SEBZE;BIBER KIRMIZI;KG;9;15;12
2021-04-03;SEBZE;LAHANA  BEYAZ;KG;0.50;1.30;0.90
2021-04-03;SEBZE;PIRASA;KG;1;2;1.50
2021-04-03;SEBZE;PAZI;ADET;0.80;2;1.40
2021-04-03;SEBZE;BIBER  KIL ACI;KG;8;16;12
2021-04-03;SEBZE;LAHANA  BURUKSEL;KG;1.50;4;2.75
2021-04-03;SEBZE;DOMATES  SERA;KG;3;5.20;4.10
2021-04-03;SEBZE;SALATALIK  KASA;KG;2;3.80;2.90
2021-04-03;SEBZE;DOMATES  SALKIM;KG;3;5.50;4.25
2021-04-03;SEBZE;MARUL KIVIRCIK;ADET;1;2;1.50
2021-04-03;SEBZE;ŞALGAM;KG;1;1.70;1.35
2021-04-03;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.30;0.90;0.60
2021-04-03;MEYVE;DUT;KG;10;25;17.50
2021-04-03;MEYVE;ARMUT  DEVECI;KG;3;6.50;4.75
2021-04-03;SEBZE;MARUL LOLOROSSO;ADET;1;2.50;1.75
2021-04-03;SEBZE;DOMATES CHERRY;KG;5;9.50;7.25
2021-04-03;SEBZE;DOMATES  BEEF;KG;3;5.50;4.25
2021-04-03;MEYVE;KIVI  YERLI;KG;6;11;8.50
2021-04-03;İTHAL..;ELMA STARKING(İTHAL);KG;5;13;9
2021-04-03;SEBZE;SALATALIK  SİLOR;KG;2.20;4.50;3.35
2021-04-03;MEYVE;ELMA  ARJANTİN;KG;3.50;6.50;5
2021-04-03;İTHAL..;SARIMSAK  İTHAL;KG;10;20;15
2021-04-03;MEYVE;PORTAKAL WASHINGTON;KG;2;4.50;3.25
2021-04-03;MEYVE;ELMA MUHTELİF;KG;0.60;2.60;1.60
2021-04-03;MEYVE;MANDALİNA MURKOT;KG;3;7;5
2021-04-03;SEBZE;MANTAR (PAKET 400GR);ADET;4;5.50;4.75
2021-04-03;SEBZE;DOMATES PEMBE;KG;5;10;7.50
2021-04-03;MEYVE;LIMON ENTER;KG;2.50;5;3.75
2021-04-03;MEYVE;LIMON LAMAS;KG;2;4.50;3.25
2021-04-03;SEBZE;DOMATES SALKIM(KUTU);KG;4;6.50;5.25
2021-04-05;SEBZE;PATLICAN TOPAN;KG;2.50;5;3.75
2021-04-05;SEBZE;PANCAR;KG;0.50;1.30;0.90
2021-04-05;SEBZE;SOGAN   TAZE;KG;4;8;6
2021-04-05;SEBZE;SOGAN   KURU;KG;0.60;1.30;0.95
2021-04-05;SEBZE;LAHANA  KIRMIZI;KG;0.50;1.50;1
2021-04-05;SEBZE;KARNABAHAR;KG;2.50;4;3.25
2021-04-05;SEBZE;TURP  KIRMIZI;KG;1;2.50;1.75
2021-04-05;SEBZE;SEMIZ OTU;KG;1.20;2;1.60
2021-04-05;SEBZE;YAPRAK  SALAMURA;KG;6;8;7
2021-04-05;SEBZE;SARIMSAK  TAZE;KG;5;10;7.50
2021-04-05;SEBZE;SARIMSAK  KURU;KG;10;30;20
2021-04-05;SEBZE;PATATES  CALMA;KG;0.70;1.80;1.25
2021-04-05;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;3.50;7;5.25
2021-04-05;SEBZE;MARUL AYSBERG;ADET;3;5;4
2021-04-05;SEBZE;MANTAR;KG;5;11;8
2021-04-05;SEBZE;SOGAN   KIRMIZI;KG;2.50;5.50;4
2021-04-05;SEBZE;BIBER KIRMIZI;KG;9;16;12.50
2021-04-05;SEBZE;LAHANA  BEYAZ;KG;0.50;1.30;0.90
2021-04-05;SEBZE;PIRASA;KG;1;2.30;1.65
2021-04-05;SEBZE;PAZI;ADET;0.70;1.80;1.25
2021-04-05;SEBZE;BIBER  KIL ACI;KG;8;16;12
2021-04-05;SEBZE;LAHANA  BURUKSEL;KG;1.50;4;2.75
2021-04-05;SEBZE;DOMATES  SERA;KG;3;5.50;4.25
2021-04-05;SEBZE;SALATALIK  KASA;KG;2;3.50;2.75
2021-04-05;SEBZE;DOMATES  SALKIM;KG;3.50;6.50;5
2021-04-05;SEBZE;MARUL KIVIRCIK;ADET;1;2.30;1.65
2021-04-05;SEBZE;ŞALGAM;KG;1;1.70;1.35
2021-04-05;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.30;0.90;0.60
2021-04-05;MEYVE;DUT;KG;10;25;17.50
2021-04-05;MEYVE;ARMUT  DEVECI;KG;3;6.50;4.75
2021-04-05;SEBZE;MARUL LOLOROSSO;ADET;1;3;2
2021-04-05;SEBZE;DOMATES CHERRY;KG;5;10;7.50
2021-04-05;SEBZE;DOMATES  BEEF;KG;3.50;6;4.75
2021-04-05;MEYVE;KIVI  YERLI;KG;6;11;8.50
2021-04-05;İTHAL..;ELMA STARKING(İTHAL);KG;5;13;9
2021-04-05;SEBZE;SALATALIK  SİLOR;KG;2.20;4.50;3.35
2021-04-05;MEYVE;ELMA  ARJANTİN;KG;3.50;6.50;5
2021-04-05;İTHAL..;SARIMSAK  İTHAL;KG;10;20;15
2021-04-05;MEYVE;PORTAKAL WASHINGTON;KG;2;4.50;3.25
2021-04-05;MEYVE;ELMA MUHTELİF;KG;0.60;2.60;1.60
2021-04-05;MEYVE;MANDALİNA MURKOT;KG;3;7;5
2021-04-05;SEBZE;MANTAR (PAKET 400GR);ADET;4;5.50;4.75
2021-04-05;SEBZE;DOMATES PEMBE;KG;5;10;7.50
2021-04-05;MEYVE;LIMON ENTER;KG;2.50;5;3.75
2021-04-05;MEYVE;LIMON LAMAS;KG;2;4.50;3.25
2021-04-05;SEBZE;DOMATES SALKIM(KUTU);KG;4;7;5.50
2021-04-05;SEBZE;PATATES ESKİ(YIKANMAMIŞ);KG;0.50;1.30;0.90
2021-04-05;SEBZE;PATATES TAZE(YIKANMIŞ);KG;1.10;1.70;1.40
2021-04-05;MEYVE;AYVA;KG;3;5.50;4.25
2021-04-05;MEYVE;ARMUT  S.MARIA;KG;4;8;6
2021-04-05;MEYVE;CILEK;KG;6;12;9
2021-04-05;MEYVE;ELMA  AMASYA;KG;4;8;6
2021-04-05;MEYVE;ELMA  STARKING;KG;2;4.20;3.10
2021-04-05;MEYVE;GREYFURT;KG;1.50;3.80;2.65
2021-04-05;SEBZE;KARPUZ;KG;3.50;5.50;4.50
2021-04-05;MEYVE;NAR;KG;7;12;9.50
2021-04-05;MEYVE;MUZ  YERLI;KG;6;10;8
2021-04-05;MEYVE;BADEM-ÇAĞLA;KG;13;25;19
2021-04-05;MEYVE;PORTAKAL  MUHT;KG;1.80;4;2.90
2021-04-05;MEYVE;LIMON  DOKME;KG;0.80;2;1.40
2021-04-05;SEBZE;Y.MAYDONOZ;BAĞ;0.30;0.50;0.40
2021-04-05;SEBZE;Y.DEREOTU;BAĞ;0.30;0.50;0.40
2021-04-05;SEBZE;Y.ROKA;BAĞ;0.30;0.50;0.40
2021-04-05;SEBZE;Y.TERE;BAĞ;0.30;0.50;0.40
2021-04-05;SEBZE;Y.NANE;BAĞ;0.30;0.50;0.40
2021-04-05;İTHAL..;ELMA GSMIT(İTHAL);KG;5;13;9
2021-04-05;MEYVE;ELMA  GOLDEN;KG;2;3.80;2.90
2021-04-05;MEYVE;ARMUT  MUHT;KG;1;3;2
2021-04-05;SEBZE;KAVUN  KASA SERA;KG;7;15;11
2021-04-05;İTHAL..;AVAKADO;ADET;8;12;10
2021-04-05;İTHAL..;ANANAS;ADET;7;14.50;10.75
2021-04-05;İTHAL..;MUZ  ITHAL;KG;7;13.50;10.25
2021-04-05;İTHAL..;HINDISTAN CEVIZI;ADET;5;9.50;7.25
2021-04-05;MEYVE;PORTAKAL   FINIKE;KG;3;5.50;4.25
2021-04-05;SEBZE;BROKOLI;KG;3;6;4.50
2021-04-05;SEBZE;BAKLA;KG;2;4.50;3.25
2021-04-05;SEBZE;BEZELYE;KG;3.50;6;4.75
2021-04-05;SEBZE;BIBER  SIVRI;KG;5;10.50;7.75
2021-04-05;SEBZE;BIBER  DOLMA;KG;4;9;6.50
2021-04-05;SEBZE;ENGINAR;ADET;2;3.50;2.75
2021-04-05;SEBZE;FASULYE   CALI;KG;5;10;7.50
2021-04-05;SEBZE;HAVUC;KG;1;2.70;1.85
2021-04-05;SEBZE;ISPANAK;KG;0.80;2;1.40
2021-04-05;SEBZE;KABAK TAZE;KG;2;3.80;2.90
2021-04-05;SEBZE;KABAK  BAL;KG;3;6;4.50
2021-04-05;SEBZE;KEREVIZ;KG;1;2;1.50
2021-04-05;SEBZE;MARUL;ADET;1;3.20;2.10
2021-04-05;SEBZE;PATLICAN  UZUN;KG;2;4;3
2021-04-06;MEYVE;DUT;KG;10;25;17.50
2021-04-06;MEYVE;ARMUT  DEVECI;KG;3;6.50;4.75
2021-04-06;SEBZE;MARUL LOLOROSSO;ADET;1;3;2
2021-04-06;SEBZE;DOMATES CHERRY;KG;5;10;7.50
2021-04-06;SEBZE;DOMATES  BEEF;KG;3.50;6;4.75
2021-04-06;MEYVE;KIVI  YERLI;KG;6;11;8.50
2021-04-06;İTHAL..;ELMA STARKING(İTHAL);KG;5;13;9
2021-04-06;SEBZE;SALATALIK  SİLOR;KG;2;4;3
2021-04-06;MEYVE;ELMA  ARJANTİN;KG;3.50;6.50;5
2021-04-06;İTHAL..;SARIMSAK  İTHAL;KG;10;20;15
2021-04-06;MEYVE;AYVA;KG;3;5.50;4.25
2021-04-06;MEYVE;ARMUT  S.MARIA;KG;4;8;6
2021-04-06;MEYVE;CILEK;KG;6;12;9
2021-04-06;MEYVE;ELMA  AMASYA;KG;4;8;6
2021-04-06;MEYVE;ELMA  STARKING;KG;2;4.20;3.10
2021-04-06;MEYVE;GREYFURT;KG;1.50;3.80;2.65
2021-04-06;SEBZE;KARPUZ;KG;3.50;5.50;4.50
2021-04-06;MEYVE;NAR;KG;7;12;9.50
2021-04-06;MEYVE;MUZ  YERLI;KG;6;10;8
2021-04-06;MEYVE;BADEM-ÇAĞLA;KG;13;25;19
2021-04-06;MEYVE;PORTAKAL  MUHT;KG;1.80;4;2.90
2021-04-06;MEYVE;LIMON  DOKME;KG;0.80;2;1.40
2021-04-06;SEBZE;Y.MAYDONOZ;BAĞ;0.30;0.50;0.40
2021-04-06;SEBZE;Y.DEREOTU;BAĞ;0.30;0.50;0.40
2021-04-06;MEYVE;PORTAKAL WASHINGTON;KG;2;5;3.50
2021-04-06;MEYVE;ELMA MUHTELİF;KG;0.60;2.60;1.60
2021-04-06;MEYVE;MANDALİNA MURKOT;KG;3;7;5
2021-04-06;SEBZE;MANTAR (PAKET 400GR);ADET;4;5.50;4.75
2021-04-06;SEBZE;DOMATES PEMBE;KG;5;10;7.50
2021-04-06;MEYVE;LIMON ENTER;KG;2.50;5;3.75
2021-04-06;MEYVE;LIMON LAMAS;KG;2;4.50;3.25
2021-04-06;SEBZE;DOMATES SALKIM(KUTU);KG;4;7;5.50
2021-04-06;SEBZE;PATATES ESKİ(YIKANMAMIŞ);KG;0.50;1.30;0.90
2021-04-06;SEBZE;PATATES TAZE(YIKANMIŞ);KG;1.10;1.70;1.40
2021-04-06;SEBZE;Y.ROKA;BAĞ;0.30;0.50;0.40
2021-04-06;SEBZE;Y.TERE;BAĞ;0.30;0.50;0.40
2021-04-06;SEBZE;Y.NANE;BAĞ;0.30;0.50;0.40
2021-04-06;İTHAL..;ELMA GSMIT(İTHAL);KG;5;13;9
2021-04-06;MEYVE;ELMA  GOLDEN;KG;2;3.80;2.90
2021-04-06;MEYVE;ARMUT  MUHT;KG;1;3;2
2021-04-06;SEBZE;KAVUN  KASA SERA;KG;7;15;11
2021-04-06;İTHAL..;AVAKADO;ADET;8;12;10
2021-04-06;İTHAL..;ANANAS;ADET;7;14.50;10.75
2021-04-06;İTHAL..;MUZ  ITHAL;KG;7;13.50;10.25
2021-04-06;İTHAL..;HINDISTAN CEVIZI;ADET;5;9.50;7.25
2021-04-06;MEYVE;PORTAKAL   FINIKE;KG;3;6;4.50
2021-04-06;SEBZE;BROKOLI;KG;3;6;4.50
2021-04-06;SEBZE;BAKLA;KG;2;4.50;3.25
2021-04-06;SEBZE;BEZELYE;KG;3.50;6;4.75
2021-04-06;SEBZE;BIBER  SIVRI;KG;5;10;7.50
2021-04-06;SEBZE;BIBER  DOLMA;KG;4;9;6.50
2021-04-06;SEBZE;ENGINAR;ADET;2;3.50;2.75
2021-04-06;SEBZE;FASULYE   CALI;KG;5;10;7.50
2021-04-06;SEBZE;HAVUC;KG;1;2.70;1.85
2021-04-06;SEBZE;ISPANAK;KG;1;2.50;1.75
2021-04-06;SEBZE;KABAK TAZE;KG;2;3.80;2.90
2021-04-06;SEBZE;KABAK  BAL;KG;3;6;4.50
2021-04-06;SEBZE;KEREVIZ;KG;1;2;1.50
2021-04-06;SEBZE;MARUL;ADET;1;3.20;2.10
2021-04-06;SEBZE;PATLICAN  UZUN;KG;2;3.50;2.75
2021-04-06;SEBZE;PATLICAN TOPAN;KG;2.50;4.50;3.50
2021-04-06;SEBZE;PANCAR;KG;0.50;1.30;0.90
2021-04-06;SEBZE;SOGAN   TAZE;KG;4;8;6
2021-04-06;SEBZE;SOGAN   KURU;KG;0.60;1.30;0.95
2021-04-06;SEBZE;LAHANA  KIRMIZI;KG;0.50;1.50;1
2021-04-06;SEBZE;KARNABAHAR;KG;2.50;4;3.25
2021-04-06;SEBZE;TURP  KIRMIZI;KG;1;2.50;1.75
2021-04-06;SEBZE;SEMIZ OTU;KG;1.20;2;1.60
2021-04-06;SEBZE;YAPRAK  SALAMURA;KG;6;8;7
2021-04-06;SEBZE;SARIMSAK  TAZE;KG;5;10;7.50
2021-04-06;SEBZE;SARIMSAK  KURU;KG;10;30;20
2021-04-06;SEBZE;PATATES  CALMA;KG;0.70;1.80;1.25
2021-04-06;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;3.50;7;5.25
2021-04-06;SEBZE;MARUL AYSBERG;ADET;3;5;4
2021-04-06;SEBZE;MANTAR;KG;5;11;8
2021-04-06;SEBZE;SOGAN   KIRMIZI;KG;2.50;5.50;4
2021-04-06;SEBZE;BIBER KIRMIZI;KG;9;16;12.50
2021-04-06;SEBZE;LAHANA  BEYAZ;KG;0.50;1.30;0.90
2021-04-06;SEBZE;PIRASA;KG;1;2.30;1.65
2021-04-06;SEBZE;PAZI;ADET;0.70;2.20;1.45
2021-04-06;SEBZE;BIBER  KIL ACI;KG;8;15;11.50
2021-04-06;SEBZE;LAHANA  BURUKSEL;KG;1.50;4;2.75
2021-04-06;SEBZE;DOMATES  SERA;KG;3;6;4.50
2021-04-06;SEBZE;SALATALIK  KASA;KG;2;3;2.50
2021-04-06;SEBZE;DOMATES  SALKIM;KG;3.50;6;4.75
2021-04-06;SEBZE;MARUL KIVIRCIK;ADET;1;2.50;1.75
2021-04-06;SEBZE;ŞALGAM;KG;1;1.70;1.35
2021-04-06;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.30;0.90;0.60
2021-04-07;SEBZE;Y.NANE;BAĞ;0.30;0.50;0.40
2021-04-07;İTHAL..;ELMA GSMIT(İTHAL);KG;5;13;9
2021-04-07;MEYVE;ELMA  GOLDEN;KG;2;3.80;2.90
2021-04-07;MEYVE;ARMUT  MUHT;KG;1;3;2
2021-04-07;SEBZE;KAVUN  KASA SERA;KG;7;15;11
2021-04-07;İTHAL..;AVAKADO;ADET;8;12;10
2021-04-07;İTHAL..;ANANAS;ADET;7;14.50;10.75
2021-04-07;İTHAL..;MUZ  ITHAL;KG;7;13.50;10.25
2021-04-07;İTHAL..;HINDISTAN CEVIZI;ADET;5;9.50;7.25
2021-04-07;MEYVE;PORTAKAL   FINIKE;KG;3;6;4.50
2021-04-07;SEBZE;BROKOLI;KG;3;6;4.50
2021-04-07;SEBZE;BAKLA;KG;2;4.50;3.25
2021-04-07;SEBZE;BEZELYE;KG;3.50;6;4.75
2021-04-07;SEBZE;BIBER  SIVRI;KG;5;10;7.50
2021-04-07;SEBZE;BIBER  DOLMA;KG;4;9;6.50
2021-04-07;SEBZE;ENGINAR;ADET;1.50;3;2.25
2021-04-07;SEBZE;FASULYE   CALI;KG;5;10;7.50
2021-04-07;SEBZE;HAVUC;KG;1;2.70;1.85
2021-04-07;SEBZE;ISPANAK;KG;0.70;2.20;1.45
2021-04-07;SEBZE;KABAK TAZE;KG;2;3.50;2.75
2021-04-07;SEBZE;KABAK  BAL;KG;3;6;4.50
2021-04-07;SEBZE;KEREVIZ;KG;1;2;1.50
2021-04-07;SEBZE;MARUL;ADET;1;3.20;2.10
2021-04-07;SEBZE;PATLICAN  UZUN;KG;1.50;3.30;2.40
2021-04-07;SEBZE;BIBER  KIL ACI;KG;8;15;11.50
2021-04-07;MEYVE;ARMUT  DEVECI;KG;3;6.50;4.75
2021-04-07;MEYVE;ELMA MUHTELİF;KG;0.60;2.60;1.60
2021-04-07;SEBZE;DOMATES PEMBE;KG;5;10;7.50
2021-04-07;MEYVE;LIMON ENTER;KG;2.50;5;3.75
2021-04-07;MEYVE;LIMON LAMAS;KG;2;4.50;3.25
2021-04-07;SEBZE;DOMATES SALKIM(KUTU);KG;4;7;5.50
2021-04-07;SEBZE;PATATES ESKİ(YIKANMAMIŞ);KG;0.50;1.30;0.90
2021-04-07;SEBZE;PATATES TAZE(YIKANMIŞ);KG;1.10;1.70;1.40
2021-04-07;SEBZE;PATLICAN TOPAN;KG;2;4;3
2021-04-07;SEBZE;PANCAR;KG;0.50;1.30;0.90
2021-04-07;SEBZE;SOGAN   TAZE;KG;4;7.50;5.75
2021-04-07;SEBZE;SOGAN   KURU;KG;0.60;1.30;0.95
2021-04-07;SEBZE;LAHANA  KIRMIZI;KG;0.50;1.50;1
2021-04-07;SEBZE;KARNABAHAR;KG;2;3.50;2.75
2021-04-07;SEBZE;TURP  KIRMIZI;KG;1;2.50;1.75
2021-04-07;SEBZE;SEMIZ OTU;KG;1.20;2;1.60
2021-04-07;SEBZE;YAPRAK  SALAMURA;KG;6;8;7
2021-04-07;SEBZE;SARIMSAK  TAZE;KG;5;10;7.50
2021-04-07;SEBZE;SARIMSAK  KURU;KG;10;30;20
2021-04-07;SEBZE;PATATES  CALMA;KG;0.70;1.80;1.25
2021-04-07;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;3;6.70;4.85
2021-04-07;SEBZE;MARUL AYSBERG;ADET;3;5;4
2021-04-07;SEBZE;MANTAR;KG;5;11;8
2021-04-07;SEBZE;SOGAN   KIRMIZI;KG;2.50;5.50;4
2021-04-07;SEBZE;BIBER KIRMIZI;KG;9;16;12.50
2021-04-07;SEBZE;LAHANA  BEYAZ;KG;0.50;1.40;0.95
2021-04-07;SEBZE;PIRASA;KG;1;2.30;1.65
2021-04-07;SEBZE;PAZI;ADET;0.70;2.20;1.45
2021-04-07;SEBZE;LAHANA  BURUKSEL;KG;1.50;4;2.75
2021-04-07;SEBZE;DOMATES  SERA;KG;3.50;6.30;4.90
2021-04-07;SEBZE;SALATALIK  KASA;KG;2;3.20;2.60
2021-04-07;SEBZE;DOMATES  SALKIM;KG;3.50;6;4.75
2021-04-07;SEBZE;MARUL KIVIRCIK;ADET;1;2.50;1.75
2021-04-07;SEBZE;ŞALGAM;KG;1;1.70;1.35
2021-04-07;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.30;0.90;0.60
2021-04-07;MEYVE;DUT;KG;10;25;17.50
2021-04-07;SEBZE;MARUL LOLOROSSO;ADET;2;4.50;3.25
2021-04-07;SEBZE;DOMATES CHERRY;KG;6;11;8.50
2021-04-07;SEBZE;DOMATES  BEEF;KG;4;7;5.50
2021-04-07;MEYVE;KIVI  YERLI;KG;6;11;8.50
2021-04-07;İTHAL..;ELMA STARKING(İTHAL);KG;5;13;9
2021-04-07;SEBZE;SALATALIK  SİLOR;KG;2;3.50;2.75
2021-04-07;MEYVE;ELMA  ARJANTİN;KG;3.50;6.50;5
2021-04-07;İTHAL..;SARIMSAK  İTHAL;KG;10;20;15
2021-04-07;MEYVE;PORTAKAL WASHINGTON;KG;2;5;3.50
2021-04-07;MEYVE;MANDALİNA MURKOT;KG;3;7;5
2021-04-07;SEBZE;MANTAR (PAKET 400GR);ADET;4;5.50;4.75
2021-04-07;MEYVE;AYVA;KG;3;5.50;4.25
2021-04-07;MEYVE;ARMUT  S.MARIA;KG;4;8;6
2021-04-07;MEYVE;CILEK;KG;6;13;9.50
2021-04-07;MEYVE;ELMA  AMASYA;KG;4;8;6
2021-04-07;MEYVE;ELMA  STARKING;KG;2;4.20;3.10
2021-04-07;MEYVE;GREYFURT;KG;1.50;3.80;2.65
2021-04-07;SEBZE;KARPUZ;KG;3.50;5.50;4.50
2021-04-07;MEYVE;NAR;KG;7;12;9.50
2021-04-07;MEYVE;MUZ  YERLI;KG;6;10;8
2021-04-07;MEYVE;BADEM-ÇAĞLA;KG;13;25;19
2021-04-07;MEYVE;PORTAKAL  MUHT;KG;1.80;4;2.90
2021-04-07;MEYVE;LIMON  DOKME;KG;0.80;2;1.40
2021-04-07;SEBZE;Y.MAYDONOZ;BAĞ;0.30;0.50;0.40
2021-04-07;SEBZE;Y.DEREOTU;BAĞ;0.30;0.50;0.40
2021-04-07;SEBZE;Y.ROKA;BAĞ;0.30;0.50;0.40
2021-04-07;SEBZE;Y.TERE;BAĞ;0.30;0.50;0.40
2021-04-08;SEBZE;DOMATES PEMBE;KG;5;10;7.50
2021-04-08;MEYVE;LIMON LAMAS;KG;2;4.50;3.25
2021-04-08;SEBZE;DOMATES SALKIM(KUTU);KG;4;7;5.50
2021-04-08;SEBZE;PATATES ESKİ(YIKANMAMIŞ);KG;0.50;1.30;0.90
2021-04-08;SEBZE;PATATES TAZE(YIKANMIŞ);KG;1.10;1.70;1.40
2021-04-08;MEYVE;AYVA;KG;3;5.50;4.25
2021-04-08;MEYVE;ARMUT  S.MARIA;KG;4;8;6
2021-04-08;MEYVE;CILEK;KG;6;13;9.50
2021-04-08;MEYVE;ELMA  AMASYA;KG;4;8;6
2021-04-08;MEYVE;ELMA  STARKING;KG;2;4.20;3.10
2021-04-08;MEYVE;GREYFURT;KG;1.50;3.80;2.65
2021-04-08;SEBZE;KARPUZ;KG;3.50;5.50;4.50
2021-04-08;MEYVE;NAR;KG;7;12;9.50
2021-04-08;MEYVE;MUZ  YERLI;KG;6;10;8
2021-04-08;MEYVE;BADEM-ÇAĞLA;KG;13;25;19
2021-04-08;MEYVE;PORTAKAL  MUHT;KG;1.80;4;2.90
2021-04-08;MEYVE;LIMON  DOKME;KG;0.80;2;1.40
2021-04-08;SEBZE;Y.MAYDONOZ;BAĞ;0.30;0.50;0.40
2021-04-08;SEBZE;Y.DEREOTU;BAĞ;0.30;0.50;0.40
2021-04-08;SEBZE;Y.ROKA;BAĞ;0.30;0.50;0.40
2021-04-08;SEBZE;Y.TERE;BAĞ;0.30;0.50;0.40
2021-04-08;SEBZE;Y.NANE;BAĞ;0.30;0.50;0.40
2021-04-08;İTHAL..;ELMA GSMIT(İTHAL);KG;5;13;9
2021-04-08;MEYVE;ELMA  GOLDEN;KG;2;3.80;2.90
2021-04-08;SEBZE;KARNABAHAR;KG;2;4;3
2021-04-08;SEBZE;BIBER KIRMIZI;KG;9;16;12.50
2021-04-08;SEBZE;MARUL KIVIRCIK;ADET;1;2.50;1.75
2021-04-08;SEBZE;SALATALIK  SİLOR;KG;2;3.50;2.75
2021-04-08;MEYVE;LIMON ENTER;KG;2.50;5;3.75
2021-04-08;MEYVE;ARMUT  MUHT;KG;1;3;2
2021-04-08;SEBZE;KAVUN  KASA SERA;KG;7;15;11
2021-04-08;İTHAL..;AVAKADO;ADET;8;12;10
2021-04-08;İTHAL..;ANANAS;ADET;7;14;10.50
2021-04-08;İTHAL..;MUZ  ITHAL;KG;7;13.50;10.25
2021-04-08;İTHAL..;HINDISTAN CEVIZI;ADET;5;9.50;7.25
2021-04-08;MEYVE;PORTAKAL   FINIKE;KG;3;6;4.50
2021-04-08;SEBZE;BROKOLI;KG;2;5;3.50
2021-04-08;SEBZE;BAKLA;KG;2;4.50;3.25
2021-04-08;SEBZE;BEZELYE;KG;3;5;4
2021-04-08;SEBZE;BIBER  SIVRI;KG;5;10;7.50
2021-04-08;SEBZE;BIBER  DOLMA;KG;4;8.50;6.25
2021-04-08;SEBZE;ENGINAR;ADET;1.50;3;2.25
2021-04-08;SEBZE;FASULYE   CALI;KG;5;12;8.50
2021-04-08;SEBZE;HAVUC;KG;1;2.70;1.85
2021-04-08;SEBZE;ISPANAK;KG;0.90;2.50;1.70
2021-04-08;SEBZE;KABAK TAZE;KG;2;3.50;2.75
2021-04-08;SEBZE;KABAK  BAL;KG;3;7;5
2021-04-08;SEBZE;KEREVIZ;KG;1;2.20;1.60
2021-04-08;SEBZE;MARUL;ADET;1;3;2
2021-04-08;SEBZE;PATLICAN  UZUN;KG;1.50;3.30;2.40
2021-04-08;SEBZE;PATLICAN TOPAN;KG;2;4.20;3.10
2021-04-08;SEBZE;PANCAR;KG;0.50;1.40;0.95
2021-04-08;SEBZE;SOGAN   TAZE;KG;4;7.50;5.75
2021-04-08;SEBZE;SOGAN   KURU;KG;0.60;1.20;0.90
2021-04-08;SEBZE;LAHANA  KIRMIZI;KG;0.50;1.50;1
