TARIH;MAL_TURU;MAL_ADI;BIRIM;ASGARI_UCRET;AZAMI_UCRET;ORTALAMA_UCRET
2022-04-05;SEBZE;LAHANA  KIRMIZI;kg;3;7;5
2022-04-05;SEBZE;KARNABAHAR;kg;4;10;7
2022-04-05;SEBZE;TURP  KIRMIZI;kg;3;4.5;3.75
2022-04-05;SEBZE;SEMIZ OTU;kg;4;12;8
2022-04-05;SEBZE;YAPRAK  SALAMURA;kg;9;15;12
2022-04-05;SEBZE;SARIMSAK  TAZE;kg;4;16;10
2022-04-05;SEBZE;SARIMSAK  KURU;kg;5;40;22.5
2022-04-05;SEBZE;PATATES  CALMA;kg;3;12;7.5
2022-04-05;SEBZE;BIBER  TATLI(ÇARLİSTON);kg;5;32;18.5
2022-04-05;SEBZE;MARUL AYSBERG;adet;3;11;7
2022-04-05;SEBZE;MANTAR;kg;10;26;18
2022-04-05;SEBZE;SOGAN   KIRMIZI;kg;3;6;4.5
2022-04-05;SEBZE;BIBER KIRMIZI;kg;5.5;27;16.25
2022-04-05;SEBZE;LAHANA  BEYAZ;kg;3;10;6.5
2022-04-05;SEBZE;PIRASA;kg;3;10;6.5
2022-04-05;SEBZE;PAZI;adet;3;6;4.5
2022-04-05;SEBZE;BIBER  KIL ACI;kg;12;43;27.5
2022-04-05;SEBZE;LAHANA  BURUKSEL;kg;7;18;12.5
2022-04-05;SEBZE;DOMATES  SERA;kg;5;23;14
2022-04-05;SEBZE;SALATALIK  KASA;kg;5;15;10
2022-04-05;SEBZE;DOMATES  SALKIM;kg;5;25;15
2022-04-05;SEBZE;MARUL KIVIRCIK;adet;8;15;11.5
2022-04-05;SEBZE;YERELMASI;kg;3.5;5;4.25
2022-04-05;SEBZE;DENIZ BÖRÜLCESİ;adet;3;12;7.5
2022-04-05;MEYVE;DUT;kg;10;40;25
2022-04-05;MEYVE;ARMUT  DEVECI;kg;4;17;10.5
2022-04-05;SEBZE;MARUL LOLOROSSO;adet;6;10;8
2022-04-05;SEBZE;DOMATES CHERRY;kg;6;28;17
2022-04-05;SEBZE;TURP  FINDIK;adet;5;5;5
2022-04-05;SEBZE;DOMATES  BEEF;kg;19;30;24.5
2022-04-05;MEYVE;KIVI  YERLI;kg;4;18;11
2022-04-05;MEYVE;ELMA GSMİT;kg;6;15;10.5
2022-04-05;İTHAL..;ELMA STARKING(İTHAL);kg;5;13;9
2022-04-05;SEBZE;SALATALIK  SİLOR;kg;9;18;13.5
2022-04-05;MEYVE;LIMON  YENI (MAYER);kg;3;7;5
2022-04-05;İTHAL..;SARIMSAK  İTHAL;kg;20;35;27.5
2022-04-05;MEYVE;PORTAKAL WASHINGTON;kg;3;7;5
2022-04-05;MEYVE;ELMA MUHTELİF;kg;2;4;3
2022-04-06;SEBZE;HAVUC;kg;3;6;4.5
2022-04-06;SEBZE;ISPANAK;kg;3;7;5
2022-04-06;SEBZE;KABAK TAZE;kg;5;15;10
2022-04-06;SEBZE;KABAK  BAL;kg;9;10;9.5
2022-04-06;SEBZE;KEREVIZ;kg;3;6;4.5
2022-04-06;SEBZE;MARUL;adet;3;10;6.5
2022-04-06;SEBZE;PATLICAN  UZUN;kg;8;24;16
2022-04-06;SEBZE;PATLICAN TOPAN;kg;9;28;18.5
2022-04-06;SEBZE;PANCAR;kg;2;5;3.5
2022-04-06;SEBZE;SOGAN   TAZE;kg;10;22;16
2022-04-06;SEBZE;SOGAN   KURU;kg;3;8;5.5
2022-04-06;SEBZE;LAHANA  KIRMIZI;kg;3;10;6.5
2022-04-06;SEBZE;KARNABAHAR;kg;4;7.5;5.75
2022-04-06;SEBZE;TURP  KIRMIZI;kg;2;3.5;2.75
2022-04-06;SEBZE;SEMIZ OTU;kg;4;12;8
2022-04-06;SEBZE;YAPRAK  SALAMURA;kg;9;9;9
2022-04-06;SEBZE;SARIMSAK  TAZE;kg;4;16;10
2022-04-06;SEBZE;SARIMSAK  KURU;kg;5;38;21.5
2022-04-06;SEBZE;PATATES  CALMA;kg;3;9;6
2022-04-06;SEBZE;BIBER  TATLI(ÇARLİSTON);kg;5;35;20
2022-04-06;SEBZE;MARUL AYSBERG;adet;3;10;6.5
2022-04-06;SEBZE;MANTAR;kg;10;21;15.5
2022-04-06;SEBZE;SOGAN   KIRMIZI;kg;3;6.5;4.75
2022-04-06;SEBZE;BIBER KIRMIZI;kg;5.5;28;16.75
2022-04-06;SEBZE;LAHANA  BEYAZ;kg;3;6;4.5
2022-04-06;SEBZE;PIRASA;kg;2;5;3.5
2022-04-06;SEBZE;PAZI;adet;4;6;5
2022-04-06;SEBZE;BIBER  KIL ACI;kg;9;40;24.5
2022-04-06;SEBZE;LAHANA  BURUKSEL;kg;5;10;7.5
2022-04-06;SEBZE;DOMATES  SERA;kg;5;22;13.5
2022-04-06;SEBZE;SALATALIK  KASA;kg;5;18;11.5
2022-04-06;SEBZE;DOMATES  SALKIM;kg;5;22;13.5
2022-04-06;SEBZE;MARUL KIVIRCIK;adet;8;13;10.5
2022-04-06;SEBZE;YERELMASI;kg;5;15;10
2022-04-06;SEBZE;DENIZ BÖRÜLCESİ;adet;3;12;7.5
2022-04-06;MEYVE;DUT;kg;10;40;25
2022-04-06;MEYVE;ARMUT  DEVECI;kg;4;13;8.5
2022-04-06;SEBZE;MARUL LOLOROSSO;adet;6;12;9
2022-04-06;SEBZE;DOMATES CHERRY;kg;6;24;15
2022-04-06;SEBZE;TURP  FINDIK;adet;5;5;5
2022-04-06;SEBZE;DOMATES  BEEF;kg;17;30;23.5
2022-04-06;MEYVE;KIVI  YERLI;kg;4;15;9.5
2022-04-06;MEYVE;ELMA GSMİT;kg;6;15;10.5
2022-04-06;İTHAL..;ELMA STARKING(İTHAL);kg;5;13;9
2022-04-06;SEBZE;SALATALIK  SİLOR;kg;9;24;16.5
2022-04-06;MEYVE;LIMON  YENI (MAYER);kg;3;6;4.5
2022-04-06;İTHAL..;SARIMSAK  İTHAL;kg;20;35;27.5
2022-04-06;MEYVE;PORTAKAL WASHINGTON;kg;3;8;5.5
2022-04-06;MEYVE;ELMA MUHTELİF;kg;2;4;3
2022-04-06;SEBZE;MANTAR (PAKET 400GR);adet;8;10;9
2022-04-06;SEBZE;DOMATES PEMBE;kg;10;31;20.5
2022-04-06;MEYVE;LIMON ENTER;kg;2;7;4.5
2022-04-06;MEYVE;LIMON LAMAS;kg;4;9;6.5
2022-04-06;SEBZE;PATATES TAZE(YIKANMIŞ);kg;3;8.5;5.75
2022-04-06;SEBZE;MANTAR (İSTİRİDYE);kg;10;33;21.5
2022-04-06;MEYVE;AYVA;kg;3;7;5
2022-04-06;MEYVE;ARMUT  S.MARIA;kg;14;18;16
2022-04-06;MEYVE;CILEK;kg;5;30;17.5
2022-04-06;MEYVE;ELMA  AMASYA;kg;4;11;7.5
2022-04-06;MEYVE;ELMA  STARKING;kg;5;13;9
2022-04-06;MEYVE;GREYFURT;kg;3;5;4
2022-04-06;SEBZE;KARPUZ;kg;5;12;8.5
2022-04-06;MEYVE;NAR;kg;5;16;10.5
2022-04-06;MEYVE;MANDALİNA;kg;5;16;10.5
2022-04-06;MEYVE;MUZ  YERLI;kg;5;17;11
2022-04-06;MEYVE;BADEM-ÇAĞLA;kg;8;29;18.5
2022-04-06;MEYVE;PORTAKAL  ;kg;2.5;5;3.75
2022-04-06;MEYVE;PORTAKAL  VALENCIA;kg;5;7;6
2022-04-06;İTHAL..;KIVI  İTHAL;kg;11;30;20.5
2022-04-06;MEYVE;LIMON  ;kg;2;4.5;3.25
2022-04-06;SEBZE;Y.MAYDONOZ;bağ;2;4;3
2022-04-06;SEBZE;Y.DEREOTU;bağ;2;4;3
2022-04-06;SEBZE;Y.ROKA;bağ;2;4;3
2022-04-06;SEBZE;Y.TERE;bağ;2;4;3
2022-04-06;SEBZE;Y.NANE;bağ;2;4;3
2022-04-06;İTHAL..;ELMA GSMIT(İTHAL);kg;5;12.5;8.75
2022-04-06;MEYVE;ELMA  GOLDEN;kg;3;10;6.5
2022-04-06;MEYVE;ARMUT  ;kg;3;6;4.5
2022-04-06;SEBZE;KAVUN  SERA;kg;11;20;15.5
2022-04-06;İTHAL..;AVAKADO;adet;7;15;11
2022-04-06;İTHAL..;ANANAS;adet;24;30;27
2022-04-06;İTHAL..;MUZ  ITHAL;kg;10;28;19
2022-04-06;MEYVE;PORTAKAL   FINIKE;kg;4;12;8
2022-04-06;SEBZE;BROKOLI;kg;5;12;8.5
2022-04-06;SEBZE;BAKLA;kg;5;24;14.5
2022-04-06;SEBZE;BEZELYE;kg;18;20;19
2022-04-06;SEBZE;BIBER  SIVRI;kg;7;32;19.5
2022-04-06;SEBZE;BIBER  DOLMA;kg;6;35;20.5
2022-04-06;SEBZE;ENGINAR;adet;4;10;7
2022-04-06;SEBZE;FASULYE   AYSE;kg;6;30;18
2022-04-06;SEBZE;FASULYE   CALI;kg;8;36;22
2022-04-07;SEBZE;PATATES TAZE(YIKANMIŞ);kg;3;9;6
2022-04-07;MEYVE;AYVA;kg;3;14;8.5
2022-04-07;MEYVE;ARMUT  S.MARIA;kg;15;19;17
2022-04-07;MEYVE;CILEK;kg;5;32;18.5
2022-04-07;MEYVE;ELMA  AMASYA;kg;7;10;8.5
2022-04-07;MEYVE;ELMA  STARKING;kg;5;9;7
2022-04-07;MEYVE;GREYFURT;kg;3;5;4
2022-04-07;SEBZE;KARPUZ;kg;5;12.5;8.75
2022-04-07;MEYVE;NAR;kg;5;15;10
2022-04-07;MEYVE;MANDALİNA;kg;5;12;8.5
2022-04-07;MEYVE;MUZ  YERLI;kg;6;20;13
2022-04-07;MEYVE;BADEM-ÇAĞLA;kg;8;35;21.5
2022-04-07;MEYVE;PORTAKAL  ;kg;2.5;5;3.75
2022-04-07;MEYVE;PORTAKAL  VALENCIA;kg;5;7;6
2022-04-07;İTHAL..;KIVI  İTHAL;kg;11;30;20.5
2022-04-07;MEYVE;LIMON  ;kg;2;4.5;3.25
2022-04-07;SEBZE;Y.MAYDONOZ;bağ;2;4;3
2022-04-07;SEBZE;Y.DEREOTU;bağ;2;4;3
2022-04-07;SEBZE;Y.ROKA;bağ;2;4;3
2022-04-07;SEBZE;Y.TERE;bağ;2;4;3
2022-04-07;SEBZE;Y.NANE;bağ;2;4;3
2022-04-07;İTHAL..;ELMA GSMIT(İTHAL);kg;5;12.5;8.75
2022-04-07;MEYVE;ELMA  GOLDEN;kg;3;7;5
2022-04-07;MEYVE;ARMUT  ;kg;3;6;4.5
2022-04-07;SEBZE;KAVUN  SERA;kg;16;25;20.5
2022-04-07;İTHAL..;AVAKADO;adet;10;15;12.5
2022-04-07;İTHAL..;ANANAS;adet;24;34;29
2022-04-07;MEYVE;ERIK  CAN;kg;50;150;100
2022-04-07;SEBZE;MANTAR (İSTİRİDYE);kg;10;36;23
2022-04-07;İTHAL..;MUZ  ITHAL;kg;10;29;19.5
2022-04-07;MEYVE;PORTAKAL   FINIKE;kg;4;12;8
2022-04-07;SEBZE;BROKOLI;kg;5;18;11.5
2022-04-07;SEBZE;BAKLA;kg;5;35;20
2022-04-07;SEBZE;BEZELYE;kg;17;23;20
2022-04-07;SEBZE;BIBER  SIVRI;kg;8;45;26.5
2022-04-07;SEBZE;BIBER  DOLMA;kg;6;38;22
2022-04-07;SEBZE;ENGINAR;adet;4;10;7
2022-04-07;SEBZE;FASULYE   AYSE;kg;10;35;22.5
2022-04-07;SEBZE;FASULYE   CALI;kg;25;40;32.5
2022-04-07;SEBZE;HAVUC;kg;3;8;5.5
2022-04-07;SEBZE;ISPANAK;kg;3;17;10
2022-04-07;SEBZE;KABAK TAZE;kg;5;20;12.5
2022-04-07;SEBZE;KABAK  BAL;kg;9.5;12;10.75
2022-04-07;SEBZE;KEREVIZ;kg;3;8;5.5
2022-04-07;SEBZE;MARUL;adet;3;12;7.5
2022-04-07;SEBZE;PATLICAN  UZUN;kg;8;25;16.5
2022-04-07;SEBZE;PATLICAN TOPAN;kg;9;28;18.5
2022-04-07;SEBZE;PANCAR;kg;2;5;3.5
2022-04-07;SEBZE;SOGAN   TAZE;kg;10;27;18.5
2022-04-07;SEBZE;SOGAN   KURU;kg;2;4.5;3.25
2022-04-07;SEBZE;LAHANA  KIRMIZI;kg;3;7;5
2022-04-07;SEBZE;KARNABAHAR;kg;4;9;6.5
2022-04-07;SEBZE;TURP  KIRMIZI;kg;2;4;3
2022-04-07;SEBZE;SEMIZ OTU;kg;6;16;11
2022-04-07;SEBZE;YAPRAK  SALAMURA;kg;9;9;9
2022-04-07;SEBZE;SARIMSAK  TAZE;kg;4;15;9.5
2022-04-07;SEBZE;SARIMSAK  KURU;kg;8;40;24
2022-04-07;SEBZE;PATATES  CALMA;kg;3;10;6.5
2022-04-07;SEBZE;BIBER  TATLI(ÇARLİSTON);kg;6;35;20.5
2022-04-07;SEBZE;MARUL AYSBERG;adet;9;11;10
2022-04-07;SEBZE;MANTAR;kg;10;26;18
2022-04-07;SEBZE;SOGAN   KIRMIZI;kg;5;10;7.5
2022-04-07;SEBZE;BIBER KIRMIZI;kg;5.5;30;17.75
2022-04-07;SEBZE;LAHANA  BEYAZ;kg;3;6;4.5
2022-04-07;SEBZE;PIRASA;kg;4;8;6
2022-04-07;SEBZE;PAZI;adet;4;6;5
2022-04-07;SEBZE;BIBER  KIL ACI;kg;16;45;30.5
2022-04-07;SEBZE;LAHANA  BURUKSEL;kg;5;18;11.5
2022-04-07;SEBZE;DOMATES  SERA;kg;5;22;13.5
2022-04-07;SEBZE;SALATALIK  KASA;kg;5;16;10.5
2022-04-07;SEBZE;DOMATES  SALKIM;kg;8;25;16.5
2022-04-07;SEBZE;MARUL KIVIRCIK;adet;8;13;10.5
2022-04-07;SEBZE;YERELMASI;kg;3.5;6;4.75
2022-04-07;SEBZE;DENIZ BÖRÜLCESİ;adet;3;10;6.5
2022-04-07;MEYVE;DUT;kg;10;80;45
2022-04-07;MEYVE;ARMUT  DEVECI;kg;6;12;9
2022-04-07;SEBZE;MARUL LOLOROSSO;adet;6;10;8
2022-04-07;SEBZE;DOMATES CHERRY;kg;7;25;16
2022-04-07;SEBZE;TURP  FINDIK;adet;3;3.5;3.25
2022-04-07;SEBZE;DOMATES  BEEF;kg;17;30;23.5
2022-04-07;MEYVE;KIVI  YERLI;kg;5;18;11.5
2022-04-07;MEYVE;ELMA GSMİT;kg;6;13;9.5
2022-04-07;İTHAL..;ELMA STARKING(İTHAL);kg;5;13;9
2022-04-07;SEBZE;SALATALIK  SİLOR;kg;9;19;14
2022-04-07;MEYVE;LIMON  YENI (MAYER);kg;3;5;4
2022-04-07;İTHAL..;SARIMSAK  İTHAL;kg;20;35;27.5
2022-04-07;MEYVE;PORTAKAL WASHINGTON;kg;3;8;5.5
2022-04-07;MEYVE;ELMA MUHTELİF;kg;2;4;3
2022-04-07;SEBZE;MANTAR (PAKET 400GR);adet;8;10;9
2022-04-07;SEBZE;DOMATES PEMBE;kg;11;35;23
2022-04-07;MEYVE;LIMON ENTER;kg;2;5.5;3.75
2022-04-07;MEYVE;LIMON LAMAS;kg;4;6;5
2022-04-08;MEYVE;NAR;kg;5;16;10.5
2022-04-08;MEYVE;MANDALİNA;kg;5;16;10.5
2022-04-08;MEYVE;MUZ  YERLI;kg;6;15;10.5
2022-04-08;MEYVE;BADEM-ÇAĞLA;kg;9.5;22;15.75
2022-04-08;MEYVE;PORTAKAL  ;kg;2.5;5;3.75
2022-04-08;MEYVE;PORTAKAL  VALENCIA;kg;5;9;7
2022-04-08;İTHAL..;KIVI  İTHAL;kg;11;30;20.5
2022-04-08;MEYVE;LIMON  ;kg;2;4.5;3.25
2022-04-08;SEBZE;Y.MAYDONOZ;bağ;2;4;3
2022-04-08;SEBZE;Y.DEREOTU;bağ;2;4;3
2022-04-08;SEBZE;Y.ROKA;bağ;2;4;3
2022-04-08;SEBZE;Y.TERE;bağ;2;4;3
2022-04-08;SEBZE;Y.NANE;bağ;2;4;3
2022-04-08;İTHAL..;ELMA GSMIT(İTHAL);kg;5;12.5;8.75
2022-04-08;MEYVE;ELMA  GOLDEN;kg;3;8.5;5.75
2022-04-08;MEYVE;ARMUT  ;kg;3;6;4.5
2022-04-08;SEBZE;KAVUN  SERA;kg;16;30;23
2022-04-08;İTHAL..;AVAKADO;adet;4;11;7.5
2022-04-08;İTHAL..;ANANAS;adet;14;30;22
2022-04-08;İTHAL..;MUZ  ITHAL;kg;10;28;19
2022-04-08;MEYVE;PORTAKAL   FINIKE;kg;4;10;7
2022-04-08;SEBZE;BROKOLI;kg;5;19;12
2022-04-08;SEBZE;BAKLA;kg;5;20;12.5
2022-04-08;SEBZE;BEZELYE;kg;18;20;19
2022-04-08;SEBZE;BIBER  SIVRI;kg;8;35;21.5
2022-04-08;SEBZE;BIBER  DOLMA;kg;6;38;22
2022-04-08;SEBZE;ENGINAR;adet;5;8.5;6.75
2022-04-08;SEBZE;FASULYE   AYSE;kg;10;32;21
2022-04-08;SEBZE;FASULYE   CALI;kg;25;35;30
2022-04-08;SEBZE;HAVUC;kg;3;7;5
2022-04-08;SEBZE;ISPANAK;kg;3;9;6
2022-04-08;SEBZE;KABAK TAZE;kg;5;20;12.5
2022-04-08;SEBZE;KABAK  BAL;kg;9;12;10.5
2022-04-08;SEBZE;KEREVIZ;kg;3;7;5
2022-04-08;SEBZE;MARUL;adet;3;15;9
2022-04-08;SEBZE;PATLICAN  UZUN;kg;8;28;18
2022-04-08;SEBZE;PATLICAN TOPAN;kg;9;28;18.5
2022-04-08;SEBZE;PANCAR;kg;2;5;3.5
2022-04-08;SEBZE;SOGAN   TAZE;kg;10;23;16.5
2022-04-08;SEBZE;SOGAN   KURU;kg;2;4.5;3.25
2022-04-08;SEBZE;LAHANA  KIRMIZI;kg;3;7.5;5.25
2022-04-08;SEBZE;KARNABAHAR;kg;4;10;7
2022-04-08;SEBZE;TURP  KIRMIZI;kg;2;4;3
2022-04-08;SEBZE;SEMIZ OTU;kg;6;18;12
2022-04-08;SEBZE;YAPRAK  SALAMURA;kg;9;10;9.5
2022-04-08;SEBZE;SARIMSAK  TAZE;kg;4;13;8.5
2022-04-08;SEBZE;SARIMSAK  KURU;kg;8;42;25
2022-04-08;SEBZE;PATATES  CALMA;kg;3;11;7
2022-04-08;SEBZE;BIBER  TATLI(ÇARLİSTON);kg;6;37;21.5
2022-04-08;SEBZE;MARUL AYSBERG;adet;8;13;10.5
2022-04-08;SEBZE;MANTAR;kg;10;23;16.5
2022-04-08;SEBZE;SOGAN   KIRMIZI;kg;3;7;5
2022-04-08;SEBZE;BIBER KIRMIZI;kg;7;32;19.5
2022-04-08;SEBZE;LAHANA  BEYAZ;kg;3;7;5
2022-04-08;SEBZE;PIRASA;kg;2;5;3.5
2022-04-08;SEBZE;PAZI;adet;4;7;5.5
2022-04-08;SEBZE;BIBER  KIL ACI;kg;15;41;28
2022-04-08;SEBZE;LAHANA  BURUKSEL;kg;8;18;13
2022-04-08;SEBZE;DOMATES  SERA;kg;5;24;14.5
2022-04-08;SEBZE;SALATALIK  KASA;kg;5;17;11
2022-04-08;SEBZE;DOMATES  SALKIM;kg;7;25;16
2022-04-08;SEBZE;MARUL KIVIRCIK;adet;8;17;12.5
2022-04-08;SEBZE;YERELMASI;kg;2;4;3
2022-04-08;SEBZE;DENIZ BÖRÜLCESİ;adet;7;10;8.5
2022-04-08;MEYVE;DUT;kg;10;36;23
2022-04-08;MEYVE;ARMUT  DEVECI;kg;6;15;10.5
2022-04-08;SEBZE;MARUL LOLOROSSO;adet;6;13;9.5
2022-04-08;SEBZE;DOMATES CHERRY;kg;9;24;16.5
2022-04-08;SEBZE;TURP  FINDIK;adet;4;4;4
2022-04-08;SEBZE;DOMATES  BEEF;kg;17;30;23.5
2022-04-08;MEYVE;KIVI  YERLI;kg;5;19;12
2022-04-08;MEYVE;ELMA GSMİT;kg;6;15;10.5
2022-04-08;İTHAL..;ELMA STARKING(İTHAL);kg;5;13;9
2022-04-08;SEBZE;SALATALIK  SİLOR;kg;9;18;13.5
2022-04-08;MEYVE;LIMON  YENI (MAYER);kg;3;5;4
2022-04-08;İTHAL..;SARIMSAK  İTHAL;kg;20;35;27.5
2022-04-08;MEYVE;PORTAKAL WASHINGTON;kg;3;11;7
2022-04-08;MEYVE;ELMA MUHTELİF;kg;2;4;3
2022-04-08;SEBZE;MANTAR (PAKET 400GR);adet;8;10;9
2022-04-08;SEBZE;DOMATES PEMBE;kg;11;31;21
2022-04-08;MEYVE;LIMON ENTER;kg;2;5.5;3.75
2022-04-08;MEYVE;LIMON LAMAS;kg;4;6;5
2022-04-08;SEBZE;PATATES TAZE(YIKANMIŞ);kg;3;9;6
2022-04-08;SEBZE;MANTAR (İSTİRİDYE);kg;10;36;23
2022-04-08;MEYVE;AYVA;kg;3;10;6.5
2022-04-08;MEYVE;ARMUT  S.MARIA;kg;4;18;11
2022-04-08;MEYVE;CILEK;kg;5;29;17
2022-04-08;MEYVE;ELMA  AMASYA;kg;4;10;7
2022-04-08;MEYVE;ELMA  STARKING;kg;5;8;6.5
2022-04-08;MEYVE;ERIK  CAN;kg;50;150;100
2022-04-08;MEYVE;GREYFURT;kg;3;5.5;4.25
2022-04-08;SEBZE;KARPUZ;kg;5;12;8.5
2022-04-09;MEYVE;ELMA GSMİT;kg;6;15;10.5
2022-04-09;İTHAL..;ELMA STARKING(İTHAL);kg;5;13;9
2022-04-09;SEBZE;SALATALIK  SİLOR;kg;9;18;13.5
2022-04-09;İTHAL..;SARIMSAK  İTHAL;kg;20;35;27.5
2022-04-09;MEYVE;PORTAKAL WASHINGTON;kg;3;7;5
2022-04-09;MEYVE;ELMA MUHTELİF;kg;2;4;3
2022-04-09;SEBZE;MANTAR (PAKET 400GR);adet;8;10;9
2022-04-09;SEBZE;DOMATES PEMBE;kg;10;31;20.5
2022-04-09;MEYVE;LIMON ENTER;kg;2;6;4
2022-04-09;MEYVE;LIMON LAMAS;kg;4;8;6
2022-04-09;SEBZE;PATATES TAZE(YIKANMIŞ);kg;3;9;6
2022-04-09;SEBZE;MANTAR (İSTİRİDYE);kg;10;36;23
2022-04-09;MEYVE;LIMON  ;kg;2;4.5;3.25
2022-04-09;SEBZE;Y.MAYDONOZ;bağ;2;4;3
2022-04-09;SEBZE;Y.DEREOTU;bağ;2;4;3
2022-04-09;SEBZE;Y.ROKA;bağ;2;4;3
2022-04-09;SEBZE;Y.TERE;bağ;2;4;3
2022-04-09;SEBZE;Y.NANE;bağ;2;4;3
2022-04-09;İTHAL..;ELMA GSMIT(İTHAL);kg;5;12.5;8.75
2022-04-09;MEYVE;ELMA  GOLDEN;kg;3;8;5.5
2022-04-09;MEYVE;ARMUT  ;kg;3;6;4.5
2022-04-09;SEBZE;KAVUN  SERA;kg;16;35;25.5
2022-04-09;İTHAL..;AVAKADO;adet;8;12;10
2022-04-09;İTHAL..;ANANAS;adet;26;30;28
2022-04-09;İTHAL..;MUZ  ITHAL;kg;10;29;19.5
2022-04-09;MEYVE;PORTAKAL   FINIKE;kg;4;10;7
2022-04-09;SEBZE;BROKOLI;kg;5;13.5;9.25
2022-04-09;SEBZE;BAKLA;kg;5;15;10
2022-04-09;SEBZE;BEZELYE;kg;15;18;16.5
2022-04-09;SEBZE;BIBER  SIVRI;kg;8;42;25
2022-04-09;SEBZE;BIBER  DOLMA;kg;7;38;22.5
2022-04-09;SEBZE;ENGINAR;adet;5;10;7.5
2022-04-09;SEBZE;FASULYE   AYSE;kg;10;30;20
2022-04-09;SEBZE;FASULYE   CALI;kg;25;30;27.5
2022-04-09;SEBZE;HAVUC;kg;3;6;4.5
2022-04-09;SEBZE;ISPANAK;kg;3;11.5;7.25
2022-04-09;SEBZE;KABAK TAZE;kg;5;20;12.5
2022-04-09;SEBZE;KABAK  BAL;kg;9;12;10.5
2022-04-09;SEBZE;KEREVIZ;kg;3;7;5
2022-04-09;SEBZE;MARUL;adet;3;12;7.5
2022-04-09;SEBZE;PATLICAN  UZUN;kg;8;28;18
2022-04-09;SEBZE;PATLICAN TOPAN;kg;9;27;18
2022-04-09;SEBZE;PANCAR;kg;2;5;3.5
2022-04-09;SEBZE;SOGAN   TAZE;kg;10;20;15
2022-04-09;SEBZE;SOGAN   KURU;kg;2;4.5;3.25
2022-04-09;SEBZE;LAHANA  KIRMIZI;kg;3;7.5;5.25
2022-04-09;SEBZE;KARNABAHAR;kg;4;10;7
2022-04-09;SEBZE;TURP  KIRMIZI;kg;2;4;3
2022-04-09;SEBZE;SEMIZ OTU;kg;6;18;12
2022-04-09;SEBZE;YAPRAK  SALAMURA;kg;9;15;12
2022-04-09;SEBZE;SARIMSAK  TAZE;kg;4;20;12
2022-04-09;SEBZE;SARIMSAK  KURU;kg;8;40;24
2022-04-09;SEBZE;PATATES  CALMA;kg;3;11;7
2022-04-09;SEBZE;BIBER  TATLI(ÇARLİSTON);kg;6;38;22
2022-04-09;SEBZE;MARUL AYSBERG;adet;8;11;9.5
2022-04-09;SEBZE;MANTAR;kg;10;23;16.5
2022-04-09;SEBZE;SOGAN   KIRMIZI;kg;3;10;6.5
2022-04-09;SEBZE;BIBER KIRMIZI;kg;7;35;21
2022-04-09;SEBZE;LAHANA  BEYAZ;kg;2;6;4
2022-04-09;SEBZE;PIRASA;kg;2;5;3.5
2022-04-09;SEBZE;PAZI;adet;3;5;4
2022-04-09;SEBZE;BIBER  KIL ACI;kg;7;51;29
2022-04-09;SEBZE;LAHANA  BURUKSEL;kg;8;18;13
2022-04-09;SEBZE;DOMATES  SERA;kg;5;25;15
2022-04-09;SEBZE;SALATALIK  KASA;kg;5;15;10
2022-04-09;SEBZE;DOMATES  SALKIM;kg;6;24;15
2022-04-09;SEBZE;MARUL KIVIRCIK;adet;8;15;11.5
2022-04-09;SEBZE;YERELMASI;kg;2;4;3
2022-04-09;SEBZE;DENIZ BÖRÜLCESİ;adet;5.5;5.5;5.5
2022-04-09;MEYVE;DUT;kg;30;50;40
2022-04-09;MEYVE;ARMUT  DEVECI;kg;3;11;7
2022-04-09;SEBZE;MARUL LOLOROSSO;adet;6;11;8.5
2022-04-09;SEBZE;DOMATES CHERRY;kg;6;25;15.5
2022-04-09;SEBZE;TURP  FINDIK;adet;4;4;4
2022-04-09;SEBZE;DOMATES  BEEF;kg;17;30;23.5
2022-04-09;MEYVE;KIVI  YERLI;kg;5;18;11.5
2022-04-09;MEYVE;AYVA;kg;3;8;5.5
2022-04-09;MEYVE;ARMUT  S.MARIA;kg;4;14;9
2022-04-09;MEYVE;CILEK;kg;5;29;17
2022-04-09;MEYVE;ELMA  AMASYA;kg;4;10;7
2022-04-09;MEYVE;ELMA  STARKING;kg;5;7;6
2022-04-09;MEYVE;ERIK  CAN;kg;50;150;100
2022-04-09;MEYVE;GREYFURT;kg;3;5;4
2022-04-09;SEBZE;KARPUZ;kg;5;13.5;9.25
2022-04-09;MEYVE;NAR;kg;5;15;10
2022-04-09;MEYVE;MANDALİNA;kg;5;16;10.5
2022-04-09;MEYVE;MUZ  YERLI;kg;6;15;10.5
2022-04-09;MEYVE;BADEM-ÇAĞLA;kg;7;30;18.5
2022-04-09;MEYVE;PORTAKAL  ;kg;2.5;5;3.75
2022-04-09;MEYVE;PORTAKAL  VALENCIA;kg;5;8;6.5
2022-04-09;İTHAL..;KIVI  İTHAL;kg;11;30;20.5
2022-04-11;SEBZE;BIBER  SIVRI;kg;7;35;21
2022-04-11;SEBZE;BIBER  DOLMA;kg;7;37;22
2022-04-11;SEBZE;ENGINAR;adet;3;8;5.5
2022-04-11;MEYVE;AYVA;kg;3;8;5.5
2022-04-11;MEYVE;ARMUT  S.MARIA;kg;4;20;12
2022-04-11;MEYVE;CILEK;kg;5;25;15
2022-04-11;MEYVE;ELMA  AMASYA;kg;4;10;7
