TARIH;MAL_TURU;MAL_ADI;BIRIM;ASGARI_UCRET;AZAMI_UCRET;ORTALAMA_UCRET
2020-06-23;MEYVE;CILEK;KG;4.50;10;7.25
2020-06-23;MEYVE;ELMA  AMASYA;KG;2.50;8.50;5.50
2020-06-23;MEYVE;ELMA  STARKING;KG;2;6;4
2020-06-23;MEYVE;ERIK  CAN;KG;1.50;5;3.25
2020-06-23;MEYVE;GREYFURT;KG;1;2.80;1.90
2020-06-23;SEBZE;KAVUN  TARLA;KG;1.50;3.40;2.45
2020-06-23;SEBZE;KARPUZ;KG;0.50;1.40;0.95
2020-06-23;MEYVE;KIRAZ  MUHT;KG;3;10;6.50
2020-06-23;MEYVE;KAYISI  MUHT;KG;2;6;4
2020-06-23;MEYVE;MUZ  YERLI;KG;3;7;5
2020-06-23;MEYVE;VISNE;KG;4;8;6
2020-06-23;MEYVE;PORTAKAL  MUHT;KG;1;3;2
2020-06-23;MEYVE;PORTAKAL  VALENCIA;KG;2.50;5.50;4
2020-06-23;MEYVE;LIMON  DOKME;KG;0.80;2.50;1.65
2020-06-23;SEBZE;Y.MAYDONOZ;BAĞ;0.35;0.60;0.48
2020-06-24;MEYVE;PORTAKAL  VALENCIA;KG;2.50;5.50;4
2020-06-24;MEYVE;LIMON  DOKME;KG;0.80;2.50;1.65
2020-06-24;SEBZE;Y.MAYDONOZ;BAĞ;0.35;0.60;0.48
2020-06-24;SEBZE;Y.DEREOTU;BAĞ;0.35;0.60;0.48
2020-06-24;SEBZE;Y.ROKA;BAĞ;0.35;0.60;0.48
2020-06-24;SEBZE;Y.TERE;BAĞ;0.35;0.60;0.48
2020-06-24;SEBZE;Y.NANE;BAĞ;0.50;0.75;0.63
2020-06-24;MEYVE;ERIK  PAPAZ;KG;7;10;8.50
2020-06-24;MEYVE;ERIK  ANJELIKA;KG;2;5;3.50
2020-06-24;İTHAL..;ELMA GSMIT(İTHAL);KG;5;15;10
2020-06-24;MEYVE;ELMA  GOLDEN;KG;2;5;3.50
2020-06-24;MEYVE;ARMUT  MUHT;KG;1;3.50;2.25
2020-06-24;SEBZE;KAVUN  KASA SERA;KG;2;3.50;2.75
2020-06-24;İTHAL..;AVAKADO;ADET;4;7;5.50
2020-06-24;İTHAL..;ANANAS;ADET;5;8.50;6.75
2020-06-24;İTHAL..;MUZ  ITHAL;KG;6;11;8.50
2020-06-24;İTHAL..;HINDISTAN CEVIZI;ADET;3;6.50;4.75
2020-06-24;MEYVE;NEKTARIN KIRMIZI;KG;4;8;6
2020-06-24;MEYVE;ŞEFTALI;KG;3.50;7;5.25
2020-06-24;MEYVE;ÜZÜM  MUHT;KG;4;8;6
2020-06-24;SEBZE;BAMYA;KG;10;18;14
2020-06-24;SEBZE;BEZELYE;KG;2;5;3.50
2020-06-24;SEBZE;BIBER  SIVRI;KG;2;5.50;3.75
2020-06-24;SEBZE;BIBER  DOLMA;KG;1.80;4.50;3.15
2020-06-24;SEBZE;SALATALIK  TORBA;KG;0.50;1;0.75
2020-06-24;MEYVE;NEKTARIN  BEYAZ;KG;5;7;6
2020-06-24;SEBZE;FASULYE   AYSE;KG;4;8;6
2020-06-24;SEBZE;FASULYE   CALI;KG;2;6;4
2020-06-24;SEBZE;FASULYE   BARBUN;KG;8;18;13
2020-06-24;SEBZE;HAVUC;KG;0.80;3;1.90
2020-06-24;SEBZE;ISPANAK;KG;0.60;4.25;2.43
2020-06-24;SEBZE;KABAK TAZE;KG;1.50;3.50;2.50
2020-06-24;SEBZE;MARUL;ADET;0.70;2;1.35
2020-06-24;SEBZE;PATLICAN TOPAN;KG;1.20;3.50;2.35
2020-06-24;SEBZE;PATATES;KG;0.90;1.60;1.25
2020-06-24;SEBZE;PANCAR;KG;1.50;2.50;2
2020-06-24;SEBZE;SOGAN   TAZE;KG;3;7;5
2020-06-24;SEBZE;SOGAN   KURU;KG;0.50;1.10;0.80
2020-06-24;SEBZE;LAHANA  KIRMIZI;KG;0.60;2;1.30
2020-06-24;SEBZE;TURP  KIRMIZI;KG;1;3;2
2020-06-24;MEYVE;DARI(ADET);ADET;0.50;1.10;0.80
2020-06-24;SEBZE;SARIMSAK  TAZE;KG;5;10;7.50
2020-06-24;SEBZE;SARIMSAK  KURU;KG;13;25;19
2020-06-24;SEBZE;PATATES  CALMA;KG;0.90;2;1.45
2020-06-24;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;1.50;5;3.25
2020-06-24;SEBZE;MARUL AYSBERG;ADET;1;2;1.50
2020-06-24;SEBZE;MANTAR;KG;6;12;9
2020-06-24;SEBZE;SOGAN   KIRMIZI;KG;1.50;2.50;2
2020-06-24;SEBZE;BIBER KIRMIZI;KG;3;5;4
2020-06-24;SEBZE;LAHANA  BEYAZ;KG;0.50;1.80;1.15
2020-06-24;SEBZE;PAZI;ADET;0.80;2.50;1.65
2020-06-24;SEBZE;BIBER  KIL ACI;KG;4;10;7
2020-06-24;SEBZE;DOMATES  SERA;KG;1.50;4.50;3
2020-06-24;SEBZE;SALATALIK  KASA;KG;0.50;1.50;1
2020-06-24;SEBZE;DOMATES  SALKIM;KG;1.50;3;2.25
2020-06-24;SEBZE;MARUL KIVIRCIK;ADET;0.70;2;1.35
2020-06-24;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.30;1;0.65
2020-06-24;MEYVE;KAYISI  IGDIR;KG;4;8;6
2020-06-24;SEBZE;MARUL LOLOROSSO;ADET;0.90;2;1.45
2020-06-24;SEBZE;DOMATES CHERRY;KG;2;5;3.50
2020-06-24;SEBZE;DOMATES  BEEF;KG;2;5;3.50
2020-06-24;MEYVE;KIVI  YERLI;KG;5;13;9
2020-06-24;İTHAL..;ELMA STARKING(İTHAL);KG;5;14;9.50
2020-06-24;SEBZE;SALATALIK  SİLOR;KG;1;3;2
2020-06-24;MEYVE;ELMA  ARJANTİN;KG;2.50;6;4.25
2020-06-24;İTHAL..;SARIMSAK  İTHAL;KG;20;35;27.50
2020-06-24;MEYVE;ARMUT AKÇA;KG;3;8;5.50
2020-06-24;MEYVE;ÜZÜM  SİYAH;KG;5;10;7.50
2020-06-24;MEYVE;KAYISI  MALATYA;KG;5;11;8
2020-06-24;MEYVE;ELMA MUHTELİF;KG;0.60;2.50;1.55
2020-06-24;SEBZE;MANTAR (PAKET 400GR);ADET;7;15;11
2020-06-24;SEBZE;DOMATES PEMBE;KG;3.50;6;4.75
2020-06-24;MEYVE;LIMON LAMAS;KG;2.50;6.50;4.50
2020-06-24;SEBZE;DOMATES SALKIM(KUTU);KG;3;5;4
2020-06-24;MEYVE;ARMUT  S.MARIA;KG;3;7.50;5.25
2020-06-24;SEBZE;PATLICAN  UZUN;KG;1.50;4;2.75
2020-06-24;MEYVE;CILEK;KG;4;8;6
2020-06-24;MEYVE;ELMA  AMASYA;KG;2.50;8.50;5.50
2020-06-24;MEYVE;ELMA  STARKING;KG;2;6;4
2020-06-24;MEYVE;ERIK  CAN;KG;1.50;5;3.25
2020-06-24;MEYVE;GREYFURT;KG;1;2.80;1.90
2020-06-24;SEBZE;KAVUN  TARLA;KG;1.20;3.20;2.20
2020-06-24;SEBZE;KARPUZ;KG;0.50;1.40;0.95
2020-06-24;MEYVE;KIRAZ  MUHT;KG;3;10;6.50
2020-06-24;MEYVE;KAYISI  MUHT;KG;2;6;4
2020-06-24;MEYVE;MUZ  YERLI;KG;3;7.50;5.25
2020-06-24;MEYVE;VISNE;KG;4;8;6
2020-06-24;MEYVE;PORTAKAL  MUHT;KG;1;3;2
2020-06-25;İTHAL..;AVAKADO;ADET;4;7;5.50
2020-06-25;İTHAL..;ANANAS;ADET;5;8.50;6.75
2020-06-25;İTHAL..;MUZ  ITHAL;KG;6;11;8.50
2020-06-25;İTHAL..;HINDISTAN CEVIZI;ADET;3;6.50;4.75
2020-06-25;MEYVE;NEKTARIN KIRMIZI;KG;4;7;5.50
2020-06-25;MEYVE;ŞEFTALI;KG;3.50;7;5.25
2020-06-25;MEYVE;ÜZÜM  MUHT;KG;4;7;5.50
2020-06-25;SEBZE;BAMYA;KG;10;18;14
2020-06-25;SEBZE;BEZELYE;KG;2;5;3.50
2020-06-25;SEBZE;BIBER  SIVRI;KG;2;5.50;3.75
2020-06-25;SEBZE;BIBER  DOLMA;KG;1.80;4.50;3.15
2020-06-25;SEBZE;FASULYE   AYSE;KG;4;7;5.50
2020-06-25;SEBZE;FASULYE   CALI;KG;2;6;4
2020-06-25;SEBZE;FASULYE   BARBUN;KG;8;18;13
2020-06-25;SEBZE;HAVUC;KG;0.80;3;1.90
2020-06-25;SEBZE;ISPANAK;KG;0.60;4.25;2.43
2020-06-25;SEBZE;KABAK TAZE;KG;1.50;3.50;2.50
2020-06-25;SEBZE;MARUL;ADET;0.70;2;1.35
2020-06-25;SEBZE;SALATALIK  TORBA;KG;0.50;1;0.75
2020-06-25;SEBZE;PATLICAN  UZUN;KG;1.50;3.70;2.60
2020-06-25;SEBZE;PATLICAN TOPAN;KG;1.20;3.30;2.25
2020-06-25;SEBZE;PATATES;KG;0.90;1.50;1.20
2020-06-25;SEBZE;PANCAR;KG;1.50;2.50;2
2020-06-25;SEBZE;SOGAN   TAZE;KG;3;7;5
2020-06-25;SEBZE;DOMATES  TARLA;KG;1;3;2
2020-06-25;SEBZE;BORULCE;KG;5;13;9
2020-06-25;SEBZE;SOGAN   KIRMIZI;KG;1.50;2.50;2
2020-06-25;SEBZE;MARUL KIVIRCIK;ADET;0.70;2;1.35
2020-06-25;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.30;1;0.65
2020-06-25;MEYVE;KAYISI  IGDIR;KG;4;8;6
2020-06-25;SEBZE;MARUL LOLOROSSO;ADET;0.90;2;1.45
2020-06-25;SEBZE;DOMATES CHERRY;KG;2;5;3.50
2020-06-25;SEBZE;DOMATES  BEEF;KG;2;4.80;3.40
2020-06-25;MEYVE;KIVI  YERLI;KG;5;13;9
2020-06-25;İTHAL..;ELMA STARKING(İTHAL);KG;5;14;9.50
2020-06-25;SEBZE;SALATALIK  SİLOR;KG;1;3;2
2020-06-25;MEYVE;ELMA  ARJANTİN;KG;2.50;6;4.25
2020-06-25;İTHAL..;SARIMSAK  İTHAL;KG;20;35;27.50
2020-06-25;MEYVE;ARMUT AKÇA;KG;3;7;5
2020-06-25;MEYVE;ÜZÜM  SİYAH;KG;4;8;6
2020-06-25;MEYVE;KAYISI  MALATYA;KG;5;11;8
2020-06-25;MEYVE;ELMA MUHTELİF;KG;0.60;2.50;1.55
2020-06-25;SEBZE;MANTAR (PAKET 400GR);ADET;7;15;11
2020-06-25;SEBZE;DOMATES PEMBE;KG;3.50;6;4.75
2020-06-25;MEYVE;LIMON LAMAS;KG;2.50;6.50;4.50
2020-06-25;SEBZE;DOMATES SALKIM(KUTU);KG;3;5;4
2020-06-25;SEBZE;SOGAN   KURU;KG;0.40;1;0.70
2020-06-25;SEBZE;LAHANA  KIRMIZI;KG;0.60;2;1.30
2020-06-25;SEBZE;TURP  KIRMIZI;KG;1;3;2
2020-06-25;MEYVE;DARI(ADET);ADET;0.50;1.10;0.80
2020-06-25;SEBZE;SARIMSAK  TAZE;KG;5;10;7.50
2020-06-25;SEBZE;SARIMSAK  KURU;KG;13;25;19
2020-06-25;SEBZE;PATATES  CALMA;KG;0.90;2;1.45
2020-06-25;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;1.50;5;3.25
2020-06-25;SEBZE;MARUL AYSBERG;ADET;1;2;1.50
2020-06-25;SEBZE;MANTAR;KG;6;12;9
2020-06-25;SEBZE;BIBER KIRMIZI;KG;3;5;4
2020-06-25;SEBZE;LAHANA  BEYAZ;KG;0.50;1.80;1.15
2020-06-25;SEBZE;PAZI;ADET;0.80;2.50;1.65
2020-06-25;SEBZE;BIBER  KIL ACI;KG;4;9.50;6.75
2020-06-25;SEBZE;DOMATES  SERA;KG;1.50;4.40;2.95
2020-06-25;SEBZE;SALATALIK  KASA;KG;0.50;1.50;1
2020-06-25;SEBZE;DOMATES  SALKIM;KG;1.50;3;2.25
2020-06-25;MEYVE;ARMUT  S.MARIA;KG;3;7;5
2020-06-25;MEYVE;CILEK;KG;4;8;6
2020-06-25;MEYVE;ELMA  AMASYA;KG;2.50;8.50;5.50
2020-06-25;MEYVE;ELMA  STARKING;KG;2;6;4
2020-06-25;MEYVE;ERIK  CAN;KG;1.50;5;3.25
2020-06-25;MEYVE;GREYFURT;KG;1;2.80;1.90
2020-06-25;SEBZE;KAVUN  TARLA;KG;1.20;3.20;2.20
2020-06-25;SEBZE;KARPUZ;KG;0.50;1.40;0.95
2020-06-25;MEYVE;KIRAZ  MUHT;KG;3;10;6.50
2020-06-25;MEYVE;KAYISI  MUHT;KG;2;6;4
2020-06-25;MEYVE;MUZ  YERLI;KG;3;8;5.50
2020-06-25;MEYVE;VISNE;KG;4;8;6
2020-06-25;MEYVE;PORTAKAL  MUHT;KG;1;3;2
2020-06-25;MEYVE;PORTAKAL  VALENCIA;KG;2.50;5.50;4
2020-06-25;MEYVE;LIMON  DOKME;KG;0.80;2.50;1.65
2020-06-25;SEBZE;Y.MAYDONOZ;BAĞ;0.35;0.60;0.48
2020-06-25;SEBZE;Y.DEREOTU;BAĞ;0.35;0.60;0.48
2020-06-25;SEBZE;Y.ROKA;BAĞ;0.35;0.60;0.48
2020-06-25;SEBZE;Y.TERE;BAĞ;0.35;0.60;0.48
2020-06-25;SEBZE;Y.NANE;BAĞ;0.50;0.75;0.63
2020-06-25;MEYVE;ERIK  PAPAZ;KG;7;10;8.50
2020-06-25;MEYVE;ERIK  ANJELIKA;KG;2;5;3.50
2020-06-25;İTHAL..;ELMA GSMIT(İTHAL);KG;5;15;10
2020-06-25;MEYVE;ELMA  GOLDEN;KG;2;5;3.50
2020-06-25;MEYVE;ARMUT  MUHT;KG;1;3.50;2.25
2020-06-25;SEBZE;KAVUN  KASA SERA;KG;2;3.50;2.75
2020-06-25;MEYVE;NEKTARIN  BEYAZ;KG;5;7;6
2020-06-26;İTHAL..;ANANAS;ADET;5;8.50;6.75
2020-06-26;İTHAL..;MUZ  ITHAL;KG;6;11;8.50
2020-06-26;İTHAL..;HINDISTAN CEVIZI;ADET;3;6.50;4.75
2020-06-26;MEYVE;NEKTARIN KIRMIZI;KG;4;7;5.50
2020-06-26;MEYVE;ŞEFTALI;KG;3.50;7;5.25
2020-06-26;MEYVE;ÜZÜM  MUHT;KG;4;7;5.50
2020-06-26;SEBZE;BAMYA;KG;10;18;14
2020-06-26;SEBZE;BORULCE;KG;4;10;7
2020-06-26;SEBZE;BEZELYE;KG;2;5;3.50
2020-06-26;SEBZE;BIBER  SIVRI;KG;2;5.50;3.75
2020-06-26;SEBZE;BIBER  DOLMA;KG;1.80;4.20;3
2020-06-26;SEBZE;DOMATES  TARLA;KG;1;3;2
2020-06-26;SEBZE;FASULYE   AYSE;KG;3;5;4
2020-06-26;SEBZE;FASULYE   CALI;KG;1.50;4.50;3
2020-06-26;SEBZE;FASULYE   BARBUN;KG;8;17;12.50
2020-06-26;SEBZE;HAVUC;KG;0.80;3;1.90
2020-06-26;SEBZE;ISPANAK;KG;0.60;4.25;2.43
2020-06-26;SEBZE;KABAK TAZE;KG;1.50;3.50;2.50
2020-06-26;SEBZE;MARUL;ADET;0.70;2;1.35
2020-06-26;SEBZE;SALATALIK  TORBA;KG;0.50;1;0.75
2020-06-26;SEBZE;PATLICAN  UZUN;KG;1.50;3.70;2.60
2020-06-26;SEBZE;PATLICAN TOPAN;KG;1.20;3.30;2.25
2020-06-26;SEBZE;PATATES;KG;0.90;1.50;1.20
2020-06-26;SEBZE;PANCAR;KG;1.50;2.50;2
2020-06-26;SEBZE;SOGAN   TAZE;KG;3;7;5
2020-06-26;SEBZE;SOGAN   KURU;KG;0.40;1;0.70
2020-06-26;SEBZE;DOMATES  SERA;KG;1.50;4.40;2.95
2020-06-26;SEBZE;SALATALIK  KASA;KG;0.50;1.50;1
2020-06-26;SEBZE;DOMATES  SALKIM;KG;1.50;3;2.25
2020-06-26;SEBZE;MARUL KIVIRCIK;ADET;0.70;2;1.35
2020-06-26;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.30;1;0.65
2020-06-26;MEYVE;KAYISI  IGDIR;KG;4;8;6
2020-06-26;SEBZE;MARUL LOLOROSSO;ADET;0.90;2;1.45
2020-06-26;SEBZE;DOMATES CHERRY;KG;2;5;3.50
2020-06-26;SEBZE;DOMATES  BEEF;KG;2;4.80;3.40
2020-06-26;MEYVE;KIVI  YERLI;KG;5;13;9
2020-06-26;İTHAL..;ELMA STARKING(İTHAL);KG;5;14;9.50
2020-06-26;SEBZE;SALATALIK  SİLOR;KG;1;3;2
2020-06-26;MEYVE;ELMA  ARJANTİN;KG;2.50;6;4.25
2020-06-26;İTHAL..;SARIMSAK  İTHAL;KG;20;35;27.50
2020-06-26;MEYVE;ARMUT AKÇA;KG;3;7;5
2020-06-26;MEYVE;ÜZÜM  SİYAH;KG;4;8;6
2020-06-26;MEYVE;KAYISI  MALATYA;KG;5;11;8
2020-06-26;MEYVE;ELMA MUHTELİF;KG;0.60;2.50;1.55
2020-06-26;SEBZE;MANTAR (PAKET 400GR);ADET;7;15;11
2020-06-26;SEBZE;DOMATES PEMBE;KG;3.50;6;4.75
2020-06-26;MEYVE;LIMON LAMAS;KG;2.50;6.20;4.35
2020-06-26;SEBZE;DOMATES SALKIM(KUTU);KG;3;5;4
2020-06-26;SEBZE;LAHANA  BEYAZ;KG;0.50;1.80;1.15
2020-06-26;SEBZE;PAZI;ADET;0.80;2.50;1.65
2020-06-26;SEBZE;BIBER  KIL ACI;KG;4;9.50;6.75
2020-06-26;SEBZE;LAHANA  KIRMIZI;KG;0.60;2;1.30
2020-06-26;SEBZE;TURP  KIRMIZI;KG;1;3;2
2020-06-26;MEYVE;DARI(ADET);ADET;0.50;1.10;0.80
2020-06-26;SEBZE;SARIMSAK  TAZE;KG;5;10;7.50
2020-06-26;SEBZE;SARIMSAK  KURU;KG;13;23;18
2020-06-26;SEBZE;PATATES  CALMA;KG;0.90;2;1.45
2020-06-26;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;1.50;5;3.25
2020-06-26;SEBZE;MARUL AYSBERG;ADET;1;2;1.50
2020-06-26;SEBZE;MANTAR;KG;6;12;9
2020-06-26;SEBZE;SOGAN   KIRMIZI;KG;1.50;2.50;2
2020-06-26;SEBZE;BIBER KIRMIZI;KG;3;5;4
2020-06-26;MEYVE;ARMUT  S.MARIA;KG;3;7;5
2020-06-26;MEYVE;CILEK;KG;4;8;6
2020-06-26;MEYVE;ELMA  AMASYA;KG;2.50;8.50;5.50
2020-06-26;MEYVE;ELMA  STARKING;KG;2;6;4
2020-06-26;MEYVE;ERIK  CAN;KG;1.50;5;3.25
2020-06-26;MEYVE;GREYFURT;KG;1;2.80;1.90
2020-06-26;SEBZE;KAVUN  TARLA;KG;1.20;3.20;2.20
2020-06-26;SEBZE;KARPUZ;KG;0.50;1.40;0.95
2020-06-26;MEYVE;KIRAZ  MUHT;KG;3;10;6.50
2020-06-26;MEYVE;KAYISI  MUHT;KG;2;6;4
2020-06-26;MEYVE;MUZ  YERLI;KG;3.50;8.50;6
2020-06-26;MEYVE;VISNE;KG;4;8;6
2020-06-26;MEYVE;PORTAKAL  MUHT;KG;1;3;2
2020-06-26;MEYVE;PORTAKAL  VALENCIA;KG;2.50;5.50;4
2020-06-26;MEYVE;LIMON  DOKME;KG;0.80;2.50;1.65
2020-06-26;SEBZE;Y.MAYDONOZ;BAĞ;0.35;0.60;0.48
2020-06-26;SEBZE;Y.DEREOTU;BAĞ;0.35;0.60;0.48
2020-06-26;SEBZE;Y.ROKA;BAĞ;0.35;0.60;0.48
2020-06-26;SEBZE;Y.TERE;BAĞ;0.35;0.60;0.48
2020-06-26;SEBZE;Y.NANE;BAĞ;0.50;0.75;0.63
2020-06-26;MEYVE;ERIK  PAPAZ;KG;7;10;8.50
2020-06-26;MEYVE;ERIK  ANJELIKA;KG;2;5;3.50
2020-06-26;İTHAL..;ELMA GSMIT(İTHAL);KG;5;15;10
2020-06-26;MEYVE;ELMA  GOLDEN;KG;2;5;3.50
2020-06-26;MEYVE;ARMUT  MUHT;KG;1;3.50;2.25
2020-06-26;SEBZE;KAVUN  KASA SERA;KG;2;3.50;2.75
2020-06-26;MEYVE;NEKTARIN  BEYAZ;KG;5;7;6
2020-06-26;İTHAL..;AVAKADO;ADET;4;7;5.50
2020-06-27;SEBZE;BIBER  DOLMA;KG;1.80;4;2.90
2020-06-27;SEBZE;DOMATES  TARLA;KG;1;3;2
2020-06-27;SEBZE;FASULYE   AYSE;KG;3;5;4
2020-06-27;SEBZE;FASULYE   CALI;KG;1.50;4.50;3
2020-06-27;SEBZE;FASULYE   BARBUN;KG;8;17;12.50
2020-06-27;SEBZE;HAVUC;KG;0.80;3;1.90
2020-06-27;SEBZE;ISPANAK;KG;0.60;4.25;2.43
2020-06-27;SEBZE;KABAK TAZE;KG;1.50;3.50;2.50
2020-06-27;SEBZE;MARUL;ADET;0.70;2;1.35
2020-06-27;SEBZE;SALATALIK  TORBA;KG;0.50;1;0.75
2020-06-27;SEBZE;PATLICAN  UZUN;KG;1.50;3.70;2.60
2020-06-27;SEBZE;PATLICAN TOPAN;KG;1.20;3.30;2.25
2020-06-27;SEBZE;PATATES;KG;0.90;1.50;1.20
2020-06-27;SEBZE;PANCAR;KG;1.50;2.50;2
2020-06-27;SEBZE;SOGAN   TAZE;KG;3;7;5
2020-06-27;SEBZE;SOGAN   KURU;KG;0.40;1;0.70
2020-06-27;SEBZE;LAHANA  KIRMIZI;KG;0.60;2;1.30
2020-06-27;SEBZE;TURP  KIRMIZI;KG;1;3;2
2020-06-27;MEYVE;DARI(ADET);ADET;0.50;1.10;0.80
2020-06-27;SEBZE;SARIMSAK  TAZE;KG;5;10;7.50
2020-06-27;SEBZE;SARIMSAK  KURU;KG;13;23;18
2020-06-27;SEBZE;PATATES  CALMA;KG;0.90;2;1.45
2020-06-27;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;1.50;5;3.25
2020-06-27;SEBZE;MARUL AYSBERG;ADET;1;2;1.50
2020-06-27;SEBZE;MANTAR;KG;6;12;9
2020-06-27;SEBZE;SOGAN   KIRMIZI;KG;1.50;2.50;2
2020-06-27;SEBZE;BIBER KIRMIZI;KG;3;5;4
2020-06-27;SEBZE;LAHANA  BEYAZ;KG;0.50;1.80;1.15
2020-06-27;SEBZE;PAZI;ADET;0.80;2.50;1.65
2020-06-27;SEBZE;BIBER  KIL ACI;KG;4;9.50;6.75
2020-06-27;SEBZE;DOMATES  SERA;KG;1.50;4.40;2.95
2020-06-27;SEBZE;SALATALIK  KASA;KG;0.50;1.50;1
2020-06-27;SEBZE;DOMATES  SALKIM;KG;1.50;3;2.25
2020-06-27;SEBZE;MARUL KIVIRCIK;ADET;0.70;2;1.35
2020-06-27;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.30;1;0.65
2020-06-27;MEYVE;KAYISI  IGDIR;KG;4;8;6
2020-06-27;SEBZE;MARUL LOLOROSSO;ADET;0.90;2;1.45
2020-06-27;SEBZE;DOMATES CHERRY;KG;2;5;3.50
2020-06-27;SEBZE;DOMATES  BEEF;KG;2;4.80;3.40
2020-06-27;MEYVE;KIVI  YERLI;KG;5;13;9
2020-06-27;İTHAL..;ELMA STARKING(İTHAL);KG;5;14;9.50
2020-06-27;SEBZE;SALATALIK  SİLOR;KG;1;3;2
2020-06-27;MEYVE;ELMA  ARJANTİN;KG;2.50;6;4.25
2020-06-27;İTHAL..;SARIMSAK  İTHAL;KG;20;35;27.50
2020-06-27;MEYVE;ARMUT AKÇA;KG;3;7;5
2020-06-27;MEYVE;ÜZÜM  SİYAH;KG;4;8;6
2020-06-27;MEYVE;KAYISI  MALATYA;KG;5;11;8
2020-06-27;MEYVE;ELMA MUHTELİF;KG;0.60;2.50;1.55
2020-06-27;SEBZE;MANTAR (PAKET 400GR);ADET;7;15;11
2020-06-27;SEBZE;DOMATES PEMBE;KG;3.50;6;4.75
2020-06-27;MEYVE;LIMON LAMAS;KG;2.50;6.20;4.35
2020-06-27;SEBZE;DOMATES SALKIM(KUTU);KG;3;5;4
2020-06-27;MEYVE;ARMUT  S.MARIA;KG;3;7;5
2020-06-27;MEYVE;CILEK;KG;4;8;6
2020-06-27;MEYVE;ELMA  AMASYA;KG;2.50;8.50;5.50
2020-06-27;MEYVE;ELMA  STARKING;KG;2;6;4
2020-06-27;MEYVE;ERIK  CAN;KG;1.50;5;3.25
2020-06-27;MEYVE;GREYFURT;KG;1;2.80;1.90
2020-06-27;SEBZE;KAVUN  TARLA;KG;1.20;3;2.10
2020-06-27;SEBZE;KARPUZ;KG;0.50;1.30;0.90
2020-06-27;MEYVE;KIRAZ  MUHT;KG;3;10;6.50
2020-06-27;MEYVE;KAYISI  MUHT;KG;2;6;4
2020-06-27;MEYVE;MUZ  YERLI;KG;3.50;8.50;6
2020-06-27;MEYVE;VISNE;KG;4;8;6
2020-06-27;MEYVE;PORTAKAL  MUHT;KG;1;3;2
2020-06-27;MEYVE;PORTAKAL  VALENCIA;KG;2.50;5.50;4
2020-06-27;MEYVE;LIMON  DOKME;KG;0.80;2.50;1.65
2020-06-27;SEBZE;Y.MAYDONOZ;BAĞ;0.35;0.60;0.48
2020-06-27;SEBZE;Y.DEREOTU;BAĞ;0.35;0.60;0.48
2020-06-27;SEBZE;Y.ROKA;BAĞ;0.35;0.60;0.48
2020-06-27;SEBZE;Y.TERE;BAĞ;0.35;0.60;0.48
2020-06-27;SEBZE;Y.NANE;BAĞ;0.50;0.75;0.63
2020-06-27;MEYVE;ERIK  PAPAZ;KG;7;10;8.50
2020-06-27;MEYVE;ERIK  ANJELIKA;KG;2;5;3.50
2020-06-27;İTHAL..;ELMA GSMIT(İTHAL);KG;5;15;10
2020-06-27;MEYVE;ELMA  GOLDEN;KG;2;5;3.50
2020-06-27;MEYVE;ARMUT  MUHT;KG;1;3.50;2.25
2020-06-27;SEBZE;KAVUN  KASA SERA;KG;2;3.50;2.75
2020-06-27;MEYVE;NEKTARIN  BEYAZ;KG;5;7;6
2020-06-27;İTHAL..;AVAKADO;ADET;4;7;5.50
2020-06-27;İTHAL..;ANANAS;ADET;5;8.50;6.75
2020-06-27;İTHAL..;MUZ  ITHAL;KG;6;11;8.50
2020-06-27;İTHAL..;HINDISTAN CEVIZI;ADET;3;6.50;4.75
2020-06-27;MEYVE;NEKTARIN KIRMIZI;KG;4;7;5.50
2020-06-27;MEYVE;ŞEFTALI;KG;3.50;7;5.25
2020-06-27;MEYVE;ÜZÜM  MUHT;KG;4;7;5.50
2020-06-27;SEBZE;BAMYA;KG;10;18;14
2020-06-27;SEBZE;BORULCE;KG;4;10;7
2020-06-27;SEBZE;BEZELYE;KG;2;5;3.50
2020-06-27;SEBZE;BIBER  SIVRI;KG;2;5;3.50
2020-06-29;İTHAL..;HINDISTAN CEVIZI;ADET;3;6.50;4.75
2020-06-29;MEYVE;NEKTARIN KIRMIZI;KG;4;7;5.50
2020-06-29;MEYVE;ŞEFTALI;KG;3.50;7;5.25
2020-06-29;MEYVE;ÜZÜM  MUHT;KG;4;7;5.50
2020-06-29;SEBZE;BAMYA;KG;10;18;14
2020-06-29;SEBZE;BORULCE;KG;4;9;6.50
2020-06-29;SEBZE;BEZELYE;KG;2;5;3.50
2020-06-29;SEBZE;BIBER  SIVRI;KG;2.50;5.50;4
2020-06-29;SEBZE;BIBER  DOLMA;KG;1.80;4.20;3
2020-06-29;SEBZE;DOMATES  TARLA;KG;1;3;2
2020-06-29;SEBZE;FASULYE   AYSE;KG;3;5;4
2020-06-29;SEBZE;FASULYE   CALI;KG;1.50;4.50;3
