TARIH;MAL_TURU;MAL_ADI;BIRIM;ASGARI_UCRET;AZAMI_UCRET;ORTALAMA_UCRET
2016-08-01;MEYVE;VISNE;KG;0.80;2.80;1.80
2016-08-01;MEYVE;PORTAKAL  VALENCIA;KG;0.70;2.50;1.60
2016-08-01;İTHAL..;KIVI  İTHAL;KG;3.50;8;5.75
2016-08-01;MEYVE;LIMON  KASA;KG;2.80;6;4.40
2016-08-01;MEYVE;LIMON  DOKME;KG;1;3.20;2.10
2016-08-01;SEBZE;Y.MAYDONOZ;BAĞ;0.15;0.35;0.25
2016-08-02;MEYVE;ELMA  STARKING;KG;1;3;2
2016-08-02;MEYVE;GREYFURT;KG;0.50;1.30;0.90
2016-08-02;SEBZE;KAVUN  TARLA;KG;0.50;1.20;0.85
2016-08-02;SEBZE;KARPUZ;KG;0.35;0.85;0.60
2016-08-02;MEYVE;INCIR  AYDIN;KG;2.50;4.50;3.50
2016-08-02;MEYVE;KIRAZ  MUHT;KG;1;4;2.50
2016-08-02;MEYVE;KAYISI  MUHT;KG;0.60;2;1.30
2016-08-02;MEYVE;MUZ  YERLI;KG;1.50;3.50;2.50
2016-08-02;MEYVE;ÜZÜM  SİYAH  ENFS;KG;2;5;3.50
2016-08-02;MEYVE;ERIK MUHTELİF;KG;0.50;2;1.25
2016-08-02;MEYVE;VISNE;KG;0.80;2.80;1.80
2016-08-02;MEYVE;PORTAKAL  VALENCIA;KG;0.70;2.50;1.60
2016-08-02;İTHAL..;KIVI  İTHAL;KG;3.50;8;5.75
2016-08-02;MEYVE;LIMON  KASA;KG;2.80;6;4.40
2016-08-02;MEYVE;LIMON  DOKME;KG;1;3.20;2.10
2016-08-02;SEBZE;Y.MAYDONOZ;BAĞ;0.15;0.35;0.25
2016-08-02;SEBZE;Y.DEREOTU;BAĞ;0.15;0.35;0.25
2016-08-02;SEBZE;Y.ROKA;BAĞ;0.15;0.35;0.25
2016-08-02;SEBZE;Y.NANE;BAĞ;0.15;0.35;0.25
2016-08-02;MEYVE;ERIK  ANJELIKA;KG;0.80;2.50;1.65
2016-08-02;MEYVE;ÜZÜM  SULTANİYE;KG;1;3.50;2.25
2016-08-02;İTHAL..;ELMA GSMIT(İTHAL);KG;3;7.50;5.25
2016-08-02;MEYVE;ELMA  GOLDEN;KG;0.90;2.80;1.85
2016-08-02;MEYVE;ARMUT  MUHT;KG;0.70;2;1.35
2016-08-02;SEBZE;KAVUN  KASA SERA;KG;0.60;1.30;0.95
2016-08-02;MEYVE;NEKTARIN  BEYAZ;KG;1.50;5;3.25
2016-08-02;İTHAL..;AVAKADO;ADET;2;4;3
2016-08-02;İTHAL..;ANANAS;ADET;3;6;4.50
2016-08-02;İTHAL..;MUZ  ITHAL;KG;3;5.70;4.35
2016-08-02;SEBZE;SALATALIK  SİLOR;KG;0.70;1.50;1.10
2016-08-02;MEYVE;ELMA  ARJANTİN;KG;1;3;2
2016-08-02;İTHAL..;SARIMSAK  İTHAL;KG;8;15;11.50
2016-08-02;MEYVE;ARMUT AKÇA;KG;3;7.50;5.25
2016-08-02;MEYVE;ÜZÜM  SİYAH;KG;1.50;4;2.75
2016-08-02;MEYVE;KAYISI  MALATYA;KG;3;7;5
2016-08-02;MEYVE;KAYISI  TOKALI;KG;1;3.50;2.25
2016-08-02;MEYVE;KAYISI  IGDIR;KG;3;7;5
2016-08-02;SEBZE;MARUL LOLOROSSO;ADET;0.50;1.50;1
2016-08-02;SEBZE;DOMATES CHERRY;KG;1.80;4;2.90
2016-08-02;SEBZE;DOMATES SALÇALIK(RİO);KG;0.30;0.70;0.50
2016-08-02;SEBZE;DOMATES  BEEF;KG;0.70;2;1.35
2016-08-02;İTHAL..;ELMA STARKING(İTHAL);KG;2.50;7;4.75
2016-08-02;İTHAL..;HINDISTAN CEVIZI;ADET;1.50;3.50;2.50
2016-08-02;MEYVE;NEKTARIN KIRMIZI;KG;0.60;2.80;1.70
2016-08-02;MEYVE;ŞEFTALI;KG;0.50;2.50;1.50
2016-08-02;MEYVE;KIRAZ  SALIHLI;KG;3.50;8;5.75
2016-08-02;MEYVE;ÜZÜM  MUHT;KG;0.70;2.40;1.55
2016-08-02;SEBZE;BAMYA;KG;3.50;8;5.75
2016-08-02;SEBZE;BORULCE;KG;2.50;6.50;4.50
2016-08-02;SEBZE;BEZELYE;KG;0.70;1.80;1.25
2016-08-02;SEBZE;BIBER  SIVRI;KG;0.90;2.30;1.60
2016-08-02;SEBZE;BIBER  DOLMA;KG;0.90;2.20;1.55
2016-08-02;SEBZE;DOMATES  TARLA;KG;0.50;1.30;0.90
2016-08-02;SEBZE;FASULYE   AYSE;KG;1.50;4;2.75
2016-08-02;SEBZE;FASULYE   CALI;KG;1.50;4;2.75
2016-08-02;SEBZE;FASULYE   BARBUN;KG;3;7;5
2016-08-02;SEBZE;HAVUC;KG;0.40;1.30;0.85
2016-08-02;SEBZE;ISPANAK;KG;1.50;3.50;2.50
2016-08-02;SEBZE;KABAK TAZE;KG;0.60;1.40;1
2016-08-02;SEBZE;KABAK  BAL;KG;0.70;1.80;1.25
2016-08-02;SEBZE;MARUL;ADET;0.60;1.30;0.95
2016-08-02;SEBZE;SALATALIK  TORBA;KG;0.25;0.50;0.38
2016-08-02;SEBZE;PATLICAN  UZUN;KG;0.50;1.20;0.85
2016-08-02;SEBZE;PATLICAN TOPAN;KG;0.50;1.30;0.90
2016-08-02;SEBZE;PATATES;KG;0.20;0.55;0.38
2016-08-02;SEBZE;PANCAR;KG;0.40;1;0.70
2016-08-02;SEBZE;SOGAN   TAZE;KG;1.50;4;2.75
2016-08-02;SEBZE;SOGAN   KURU;KG;0.30;0.70;0.50
2016-08-02;SEBZE;LAHANA  KIRMIZI;KG;0.50;1.30;0.90
2016-08-02;SEBZE;KARNABAHAR;KG;1;3;2
2016-08-02;SEBZE;TURP  KIRMIZI;KG;0.60;1.30;0.95
2016-08-02;MEYVE;DARI(ADET);ADET;0.20;0.55;0.38
2016-08-02;SEBZE;SEMIZ OTU;KG;0.40;1;0.70
2016-08-02;SEBZE;SARIMSAK  KURU;KG;5;12;8.50
2016-08-02;SEBZE;PATATES  CALMA;KG;0.40;0.70;0.55
2016-08-02;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;0.80;2;1.40
2016-08-02;SEBZE;MARUL AYSBERG;ADET;0.60;1.50;1.05
2016-08-02;SEBZE;MANTAR;KG;2.50;6;4.25
2016-08-02;SEBZE;SOGAN   KIRMIZI;KG;0.70;2;1.35
2016-08-02;SEBZE;BIBER KIRMIZI;KG;0.90;2.30;1.60
2016-08-02;SEBZE;LAHANA  BEYAZ;KG;0.50;1.30;0.90
2016-08-02;SEBZE;PIRASA;KG;1;3;2
2016-08-02;SEBZE;PAZI;ADET;0.50;1.50;1
2016-08-02;SEBZE;BIBER  KIL ACI;KG;1;3;2
2016-08-02;SEBZE;DOMATES  SERA;KG;0.80;1.80;1.30
2016-08-02;SEBZE;SALATALIK  KASA;KG;0.40;1;0.70
2016-08-02;SEBZE;DOMATES  SALKIM;KG;1;3;2
2016-08-02;SEBZE;MARUL KIVIRCIK;ADET;0.60;1.50;1.05
2016-08-02;SEBZE;ACUR;KG;0.90;2.50;1.70
2016-08-02;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.20;0.40;0.30
2016-08-02;MEYVE;ARMUT  S.MARIA;KG;2;4.50;3.25
2016-08-02;MEYVE;ELMA  II;KG;0.35;1.20;0.78
2016-08-02;MEYVE;CILEK;KG;2;5;3.50
2016-08-03;SEBZE;KABAK TAZE;KG;0.60;1.30;0.95
2016-08-03;SEBZE;KABAK  BAL;KG;0.70;1.80;1.25
2016-08-03;SEBZE;MARUL;ADET;0.60;1.30;0.95
2016-08-03;SEBZE;SALATALIK  TORBA;KG;0.25;0.50;0.38
2016-08-03;SEBZE;PATLICAN  UZUN;KG;0.50;1.20;0.85
2016-08-03;SEBZE;PATLICAN TOPAN;KG;0.50;1.30;0.90
2016-08-03;SEBZE;PATATES;KG;0.20;0.55;0.38
2016-08-03;SEBZE;PANCAR;KG;0.40;1;0.70
2016-08-03;SEBZE;SOGAN   TAZE;KG;1.50;4;2.75
2016-08-03;SEBZE;SOGAN   KURU;KG;0.30;0.70;0.50
2016-08-03;SEBZE;LAHANA  KIRMIZI;KG;0.50;1.30;0.90
2016-08-03;SEBZE;KARNABAHAR;KG;1;3;2
2016-08-03;SEBZE;TURP  KIRMIZI;KG;0.60;1.30;0.95
2016-08-03;MEYVE;DARI(ADET);ADET;0.20;0.55;0.38
2016-08-03;SEBZE;SEMIZ OTU;KG;0.40;1;0.70
2016-08-03;SEBZE;SARIMSAK  KURU;KG;5;12;8.50
2016-08-03;SEBZE;PATATES  CALMA;KG;0.40;0.70;0.55
2016-08-03;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;0.80;2;1.40
2016-08-03;SEBZE;MARUL AYSBERG;ADET;0.60;1.50;1.05
2016-08-03;SEBZE;MANTAR;KG;2.50;6;4.25
2016-08-03;SEBZE;SOGAN   KIRMIZI;KG;0.70;2;1.35
2016-08-03;SEBZE;BIBER KIRMIZI;KG;0.90;2.30;1.60
2016-08-03;SEBZE;LAHANA  BEYAZ;KG;0.50;1.30;0.90
2016-08-03;MEYVE;ARMUT  S.MARIA;KG;2;4.50;3.25
2016-08-03;MEYVE;ELMA  II;KG;0.35;1.20;0.78
2016-08-03;MEYVE;CILEK;KG;2;5;3.50
2016-08-03;MEYVE;ELMA  STARKING;KG;1;3;2
2016-08-03;MEYVE;GREYFURT;KG;0.50;1.30;0.90
2016-08-03;SEBZE;KAVUN  TARLA;KG;0.50;1.20;0.85
2016-08-03;SEBZE;KARPUZ;KG;0.35;0.80;0.58
2016-08-03;SEBZE;SALATALIK   KORNİŞON;KG;0.80;2;1.40
2016-08-03;MEYVE;ELMA  ARJANTİN;KG;1;3;2
2016-08-03;İTHAL..;SARIMSAK  İTHAL;KG;8;15;11.50
2016-08-03;MEYVE;ARMUT AKÇA;KG;3;7.50;5.25
2016-08-03;MEYVE;ÜZÜM  SİYAH;KG;1.50;4;2.75
2016-08-03;MEYVE;KAYISI  MALATYA;KG;3;7;5
2016-08-03;SEBZE;PIRASA;KG;1;3;2
2016-08-03;SEBZE;PAZI;ADET;0.50;1.50;1
2016-08-03;SEBZE;BIBER  KIL ACI;KG;1;3;2
2016-08-03;SEBZE;DOMATES  SERA;KG;0.80;1.90;1.35
2016-08-03;SEBZE;SALATALIK  KASA;KG;0.40;1;0.70
2016-08-03;SEBZE;DOMATES  SALKIM;KG;1;3;2
2016-08-03;SEBZE;MARUL KIVIRCIK;ADET;0.60;1.50;1.05
2016-08-03;SEBZE;ACUR;KG;0.90;2.50;1.70
2016-08-03;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.20;0.40;0.30
2016-08-03;MEYVE;KAYISI  TOKALI;KG;1;3.50;2.25
2016-08-03;MEYVE;KAYISI  IGDIR;KG;3;7;5
2016-08-03;SEBZE;MARUL LOLOROSSO;ADET;0.50;1.50;1
2016-08-03;SEBZE;DOMATES CHERRY;KG;1.80;4;2.90
2016-08-03;SEBZE;DOMATES SALÇALIK(RİO);KG;0.30;0.70;0.50
2016-08-03;SEBZE;DOMATES  BEEF;KG;0.70;2;1.35
2016-08-03;İTHAL..;ELMA STARKING(İTHAL);KG;2.50;7;4.75
2016-08-03;SEBZE;SALATALIK  SİLOR;KG;0.70;1.50;1.10
2016-08-03;MEYVE;INCIR  AYDIN;KG;2.50;4.50;3.50
2016-08-03;MEYVE;KIRAZ  MUHT;KG;1;4;2.50
2016-08-03;MEYVE;KAYISI  MUHT;KG;0.60;2;1.30
2016-08-03;MEYVE;MUZ  YERLI;KG;1.50;3.50;2.50
2016-08-03;MEYVE;ÜZÜM  SİYAH  ENFS;KG;2;5;3.50
2016-08-03;MEYVE;ERIK MUHTELİF;KG;0.50;2;1.25
2016-08-03;MEYVE;VISNE;KG;0.80;2.80;1.80
2016-08-03;MEYVE;PORTAKAL  VALENCIA;KG;0.70;2.50;1.60
2016-08-03;İTHAL..;KIVI  İTHAL;KG;3.50;8;5.75
2016-08-03;MEYVE;LIMON  KASA;KG;2.80;6;4.40
2016-08-03;MEYVE;LIMON  DOKME;KG;1;3.20;2.10
2016-08-03;SEBZE;Y.MAYDONOZ;BAĞ;0.15;0.35;0.25
2016-08-03;SEBZE;Y.DEREOTU;BAĞ;0.15;0.35;0.25
2016-08-03;SEBZE;Y.ROKA;BAĞ;0.15;0.35;0.25
2016-08-03;SEBZE;Y.NANE;BAĞ;0.15;0.35;0.25
2016-08-03;MEYVE;ERIK  ANJELIKA;KG;0.80;2.50;1.65
2016-08-03;MEYVE;ÜZÜM  SULTANİYE;KG;1;3.50;2.25
2016-08-03;İTHAL..;ELMA GSMIT(İTHAL);KG;3;7.50;5.25
2016-08-03;MEYVE;ELMA  GOLDEN;KG;0.90;2.80;1.85
2016-08-03;MEYVE;ARMUT  MUHT;KG;0.70;2;1.35
2016-08-03;SEBZE;KAVUN  KASA SERA;KG;0.60;1.30;0.95
2016-08-03;MEYVE;NEKTARIN  BEYAZ;KG;1.50;5;3.25
2016-08-03;İTHAL..;AVAKADO;ADET;2;4;3
2016-08-03;İTHAL..;ANANAS;ADET;3;5.50;4.25
2016-08-03;İTHAL..;MUZ  ITHAL;KG;3;5.80;4.40
2016-08-03;İTHAL..;HINDISTAN CEVIZI;ADET;1.50;3.50;2.50
2016-08-03;MEYVE;NEKTARIN KIRMIZI;KG;0.60;2.80;1.70
2016-08-03;MEYVE;ŞEFTALI;KG;0.50;2.50;1.50
2016-08-03;MEYVE;KIRAZ  SALIHLI;KG;3.50;8;5.75
2016-08-03;MEYVE;ÜZÜM  MUHT;KG;0.70;2.40;1.55
2016-08-03;SEBZE;BAMYA;KG;3.50;8;5.75
2016-08-03;SEBZE;BORULCE;KG;2.50;6;4.25
2016-08-03;SEBZE;BEZELYE;KG;0.70;1.80;1.25
2016-08-03;SEBZE;BIBER  SIVRI;KG;0.90;2.20;1.55
2016-08-03;SEBZE;BIBER  DOLMA;KG;0.90;2.30;1.60
2016-08-03;SEBZE;DOMATES  TARLA;KG;0.50;1.30;0.90
2016-08-03;SEBZE;FASULYE   AYSE;KG;1.50;3.50;2.50
2016-08-03;SEBZE;FASULYE   CALI;KG;1.50;3.50;2.50
2016-08-03;SEBZE;FASULYE   BARBUN;KG;3;6;4.50
2016-08-03;SEBZE;HAVUC;KG;0.40;1.30;0.85
2016-08-03;SEBZE;ISPANAK;KG;1.50;3.50;2.50
2016-08-04;MEYVE;KAYISI  MUHT;KG;0.60;2;1.30
2016-08-04;MEYVE;MUZ  YERLI;KG;1.50;3.50;2.50
2016-08-04;MEYVE;ÜZÜM  SİYAH  ENFS;KG;2;5;3.50
2016-08-04;MEYVE;ERIK MUHTELİF;KG;0.50;2;1.25
2016-08-04;MEYVE;VISNE;KG;0.80;2.80;1.80
2016-08-04;MEYVE;PORTAKAL  VALENCIA;KG;0.70;2.50;1.60
2016-08-04;İTHAL..;KIVI  İTHAL;KG;3.50;8;5.75
2016-08-04;MEYVE;LIMON  KASA;KG;2.80;6;4.40
2016-08-04;MEYVE;LIMON  DOKME;KG;1;3.20;2.10
2016-08-04;SEBZE;Y.MAYDONOZ;BAĞ;0.15;0.35;0.25
2016-08-04;SEBZE;Y.DEREOTU;BAĞ;0.15;0.35;0.25
2016-08-04;SEBZE;Y.ROKA;BAĞ;0.15;0.35;0.25
2016-08-04;SEBZE;Y.NANE;BAĞ;0.15;0.35;0.25
2016-08-04;MEYVE;ERIK  ANJELIKA;KG;0.80;2.50;1.65
2016-08-04;MEYVE;ÜZÜM  SULTANİYE;KG;1;3.50;2.25
2016-08-04;İTHAL..;ELMA GSMIT(İTHAL);KG;3;7.50;5.25
2016-08-04;MEYVE;ELMA  GOLDEN;KG;0.90;2.80;1.85
2016-08-04;MEYVE;ARMUT  MUHT;KG;0.70;2;1.35
2016-08-04;SEBZE;KAVUN  KASA SERA;KG;0.60;1.30;0.95
2016-08-04;MEYVE;NEKTARIN  BEYAZ;KG;1.50;5;3.25
2016-08-04;İTHAL..;AVAKADO;ADET;2;4;3
2016-08-04;İTHAL..;ANANAS;ADET;3;5.50;4.25
2016-08-04;İTHAL..;MUZ  ITHAL;KG;3;5.80;4.40
2016-08-04;İTHAL..;HINDISTAN CEVIZI;ADET;1.50;3.50;2.50
2016-08-04;MEYVE;NEKTARIN KIRMIZI;KG;0.60;2.80;1.70
2016-08-04;MEYVE;ŞEFTALI;KG;0.50;2.50;1.50
2016-08-04;MEYVE;KIRAZ  SALIHLI;KG;3.50;8;5.75
2016-08-04;MEYVE;ÜZÜM  MUHT;KG;0.70;2.40;1.55
2016-08-04;SEBZE;BAMYA;KG;3.50;8;5.75
2016-08-04;SEBZE;BORULCE;KG;2.50;6;4.25
2016-08-04;SEBZE;BEZELYE;KG;0.70;1.80;1.25
2016-08-04;SEBZE;BIBER  SIVRI;KG;0.80;2;1.40
2016-08-04;SEBZE;BIBER  DOLMA;KG;0.80;2;1.40
2016-08-04;SEBZE;DOMATES  TARLA;KG;0.50;1.30;0.90
2016-08-04;SEBZE;FASULYE   AYSE;KG;1.50;3.50;2.50
2016-08-04;SEBZE;FASULYE   CALI;KG;1.50;3.50;2.50
2016-08-04;SEBZE;FASULYE   BARBUN;KG;3;6;4.50
2016-08-04;SEBZE;HAVUC;KG;0.40;1.30;0.85
2016-08-04;SEBZE;ISPANAK;KG;1.50;3.50;2.50
2016-08-04;SEBZE;KABAK TAZE;KG;0.60;1.30;0.95
2016-08-04;SEBZE;KABAK  BAL;KG;0.70;1.80;1.25
2016-08-04;SEBZE;MARUL;ADET;0.60;1.30;0.95
2016-08-04;SEBZE;SALATALIK  TORBA;KG;0.25;0.50;0.38
2016-08-04;SEBZE;PATLICAN  UZUN;KG;0.50;1.20;0.85
2016-08-04;SEBZE;PATLICAN TOPAN;KG;0.50;1.30;0.90
2016-08-04;SEBZE;PATATES;KG;0.20;0.55;0.38
2016-08-04;SEBZE;PANCAR;KG;0.40;1;0.70
2016-08-04;SEBZE;SOGAN   TAZE;KG;1.50;4;2.75
2016-08-04;SEBZE;SOGAN   KURU;KG;0.30;0.70;0.50
2016-08-04;SEBZE;LAHANA  KIRMIZI;KG;0.50;1.30;0.90
2016-08-04;SEBZE;KARNABAHAR;KG;1;3;2
2016-08-04;SEBZE;TURP  KIRMIZI;KG;0.60;1.30;0.95
2016-08-04;MEYVE;DARI(ADET);ADET;0.20;0.55;0.38
2016-08-04;SEBZE;SEMIZ OTU;KG;0.40;1;0.70
2016-08-04;SEBZE;SARIMSAK  KURU;KG;5;12;8.50
2016-08-04;SEBZE;PATATES  CALMA;KG;0.40;0.70;0.55
2016-08-04;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;0.80;2;1.40
2016-08-04;SEBZE;MARUL AYSBERG;ADET;0.60;1.50;1.05
2016-08-04;SEBZE;MANTAR;KG;2.50;6;4.25
2016-08-04;SEBZE;SOGAN   KIRMIZI;KG;0.70;2;1.35
2016-08-04;SEBZE;BIBER KIRMIZI;KG;0.90;2.30;1.60
2016-08-04;SEBZE;LAHANA  BEYAZ;KG;0.50;1.30;0.90
2016-08-04;SEBZE;PIRASA;KG;1;3;2
2016-08-04;SEBZE;PAZI;ADET;0.50;1.50;1
2016-08-04;SEBZE;BIBER  KIL ACI;KG;1;3;2
2016-08-04;SEBZE;DOMATES  SERA;KG;0.80;1.80;1.30
2016-08-04;SEBZE;SALATALIK  KASA;KG;0.40;1;0.70
2016-08-04;SEBZE;DOMATES  SALKIM;KG;1;3;2
2016-08-04;SEBZE;MARUL KIVIRCIK;ADET;0.60;1.50;1.05
2016-08-04;SEBZE;ACUR;KG;0.90;2.50;1.70
2016-08-04;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.20;0.40;0.30
2016-08-04;MEYVE;KAYISI  TOKALI;KG;1;3.50;2.25
2016-08-04;MEYVE;KAYISI  IGDIR;KG;3;7;5
2016-08-04;SEBZE;MARUL LOLOROSSO;ADET;0.50;1.50;1
2016-08-04;SEBZE;DOMATES CHERRY;KG;1.80;4;2.90
2016-08-04;SEBZE;DOMATES SALÇALIK(RİO);KG;0.30;0.70;0.50
2016-08-04;SEBZE;DOMATES  BEEF;KG;0.70;2;1.35
2016-08-04;İTHAL..;ELMA STARKING(İTHAL);KG;2.50;7;4.75
2016-08-04;SEBZE;SALATALIK  SİLOR;KG;0.70;1.50;1.10
2016-08-04;MEYVE;ELMA  ARJANTİN;KG;1;3;2
2016-08-04;İTHAL..;SARIMSAK  İTHAL;KG;8;15;11.50
2016-08-04;MEYVE;ARMUT AKÇA;KG;3;7.50;5.25
2016-08-04;SEBZE;SALATALIK   KORNİŞON;KG;0.80;2;1.40
2016-08-04;MEYVE;ÜZÜM  SİYAH;KG;1.50;4;2.75
2016-08-04;MEYVE;KAYISI  MALATYA;KG;3;7;5
2016-08-04;MEYVE;ARMUT  S.MARIA;KG;2;4.50;3.25
2016-08-04;MEYVE;ELMA  II;KG;0.35;1.20;0.78
2016-08-04;MEYVE;CILEK;KG;2;4.50;3.25
2016-08-04;MEYVE;ELMA  STARKING;KG;1;3;2
2016-08-04;MEYVE;GREYFURT;KG;0.50;1.30;0.90
2016-08-04;SEBZE;KAVUN  TARLA;KG;0.50;1.20;0.85
2016-08-04;SEBZE;KARPUZ;KG;0.35;0.80;0.58
2016-08-04;MEYVE;INCIR  AYDIN;KG;1.50;3.50;2.50
2016-08-04;MEYVE;KIRAZ  MUHT;KG;1;4;2.50
2016-08-05;SEBZE;BIBER  KIL ACI;KG;1;3;2
2016-08-05;SEBZE;DOMATES  SERA;KG;0.80;1.80;1.30
2016-08-05;SEBZE;SALATALIK  KASA;KG;0.40;1;0.70
2016-08-05;SEBZE;DOMATES  SALKIM;KG;1;3;2
2016-08-05;SEBZE;MARUL KIVIRCIK;ADET;0.60;1.50;1.05
2016-08-05;SEBZE;ACUR;KG;0.90;2.50;1.70
2016-08-05;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.20;0.40;0.30
2016-08-05;MEYVE;KAYISI  TOKALI;KG;1;3.50;2.25
2016-08-05;MEYVE;KAYISI  IGDIR;KG;3;7;5
2016-08-05;SEBZE;MARUL LOLOROSSO;ADET;0.50;1.50;1
2016-08-05;SEBZE;DOMATES CHERRY;KG;1.50;3.50;2.50
2016-08-05;MEYVE;ARMUT  S.MARIA;KG;2;4.50;3.25
2016-08-05;MEYVE;ELMA  II;KG;0.35;1.20;0.78
2016-08-05;MEYVE;CILEK;KG;2;4.50;3.25
2016-08-05;MEYVE;ELMA  STARKING;KG;1;3;2
2016-08-05;MEYVE;GREYFURT;KG;0.50;1.30;0.90
2016-08-05;SEBZE;KAVUN  TARLA;KG;0.50;1.20;0.85
2016-08-05;SEBZE;KARPUZ;KG;0.35;0.80;0.58
2016-08-05;MEYVE;INCIR  AYDIN;KG;1.50;3.50;2.50
2016-08-05;MEYVE;KIRAZ  MUHT;KG;1;4;2.50
2016-08-05;MEYVE;KAYISI  MUHT;KG;0.60;2;1.30
2016-08-05;MEYVE;MUZ  YERLI;KG;1.50;3.50;2.50
2016-08-05;MEYVE;ÜZÜM  SİYAH  ENFS;KG;2;5;3.50
2016-08-05;MEYVE;ERIK MUHTELİF;KG;0.50;2;1.25
2016-08-05;MEYVE;VISNE;KG;0.80;3;1.90
2016-08-05;MEYVE;PORTAKAL  VALENCIA;KG;0.70;2.50;1.60
2016-08-05;İTHAL..;KIVI  İTHAL;KG;3.50;8;5.75
2016-08-05;MEYVE;LIMON  KASA;KG;2.80;6;4.40
2016-08-05;MEYVE;LIMON  DOKME;KG;1;3.20;2.10
2016-08-05;SEBZE;Y.MAYDONOZ;BAĞ;0.15;0.35;0.25
2016-08-05;SEBZE;DOMATES SALÇALIK(RİO);KG;0.30;0.70;0.50
2016-08-05;İTHAL..;ELMA STARKING(İTHAL);KG;2.50;7;4.75
2016-08-05;SEBZE;SALATALIK  SİLOR;KG;0.70;1.50;1.10
2016-08-05;MEYVE;ELMA  ARJANTİN;KG;1;3;2
2016-08-05;İTHAL..;SARIMSAK  İTHAL;KG;8;15;11.50
2016-08-05;MEYVE;ARMUT AKÇA;KG;3;7.50;5.25
2016-08-05;SEBZE;SALATALIK   KORNİŞON;KG;0.80;2;1.40
2016-08-05;MEYVE;ÜZÜM  SİYAH;KG;1.50;4;2.75
2016-08-05;MEYVE;KAYISI  MALATYA;KG;3;7;5
2016-08-05;MEYVE;INCIR  SİYAH;KG;2;5;3.50
2016-08-05;MEYVE;INCIR  BARDACIK;KG;3.50;7;5.25
2016-08-05;SEBZE;Y.DEREOTU;BAĞ;0.15;0.35;0.25
2016-08-05;SEBZE;Y.ROKA;BAĞ;0.15;0.35;0.25
2016-08-05;SEBZE;Y.NANE;BAĞ;0.15;0.35;0.25
2016-08-05;MEYVE;ERIK  ANJELIKA;KG;0.80;2.50;1.65
2016-08-05;MEYVE;ÜZÜM  SULTANİYE;KG;1;3.50;2.25
2016-08-05;İTHAL..;ELMA GSMIT(İTHAL);KG;3;7.50;5.25
2016-08-05;MEYVE;ELMA  GOLDEN;KG;0.90;2.80;1.85
2016-08-05;MEYVE;ARMUT  MUHT;KG;0.70;2;1.35
2016-08-05;SEBZE;KAVUN  KASA SERA;KG;0.60;1.30;0.95
2016-08-05;MEYVE;NEKTARIN  BEYAZ;KG;1.50;5;3.25
2016-08-05;İTHAL..;AVAKADO;ADET;2;4;3
2016-08-05;İTHAL..;ANANAS;ADET;3;5.50;4.25
2016-08-05;İTHAL..;MUZ  ITHAL;KG;3;5.80;4.40
2016-08-05;İTHAL..;HINDISTAN CEVIZI;ADET;1.50;3.50;2.50
2016-08-05;MEYVE;NEKTARIN KIRMIZI;KG;0.60;2.80;1.70
2016-08-05;MEYVE;ŞEFTALI;KG;0.50;2.50;1.50
2016-08-05;MEYVE;KIRAZ  SALIHLI;KG;3.50;8;5.75
2016-08-05;MEYVE;ÜZÜM  MUHT;KG;0.70;2.40;1.55
2016-08-05;SEBZE;BAMYA;KG;3.50;8;5.75
2016-08-05;SEBZE;BORULCE;KG;3;6.50;4.75
2016-08-05;SEBZE;BIBER  SIVRI;KG;0.80;2.20;1.50
2016-08-05;SEBZE;BIBER  DOLMA;KG;0.80;2;1.40
2016-08-05;SEBZE;DOMATES  TARLA;KG;0.50;1.30;0.90
2016-08-05;SEBZE;FASULYE   AYSE;KG;1;3;2
2016-08-05;SEBZE;FASULYE   CALI;KG;1;3;2
2016-08-05;SEBZE;FASULYE   BARBUN;KG;3;6;4.50
2016-08-05;SEBZE;HAVUC;KG;0.40;1.30;0.85
2016-08-05;SEBZE;ISPANAK;KG;1.50;4;2.75
2016-08-05;SEBZE;KABAK TAZE;KG;0.60;1.30;0.95
2016-08-05;SEBZE;KABAK  BAL;KG;0.70;1.80;1.25
2016-08-05;SEBZE;MARUL;ADET;0.60;1.30;0.95
2016-08-05;SEBZE;SALATALIK  TORBA;KG;0.25;0.50;0.38
2016-08-05;SEBZE;PATLICAN  UZUN;KG;0.50;1.20;0.85
2016-08-05;SEBZE;PATLICAN TOPAN;KG;0.50;1.30;0.90
2016-08-05;SEBZE;PATATES;KG;0.20;0.55;0.38
2016-08-05;SEBZE;PANCAR;KG;0.40;1;0.70
2016-08-05;SEBZE;SOGAN   TAZE;KG;1.50;4;2.75
2016-08-05;SEBZE;SOGAN   KURU;KG;0.30;0.70;0.50
2016-08-05;SEBZE;LAHANA  KIRMIZI;KG;0.50;1.10;0.80
2016-08-05;SEBZE;KARNABAHAR;KG;1;3;2
2016-08-05;SEBZE;TURP  KIRMIZI;KG;0.60;1.30;0.95
2016-08-05;MEYVE;DARI(ADET);ADET;0.20;0.55;0.38
