OrtalamaUcret,MAL_ADI,BIRIM,ASGARI_FIYAT,AZAMI_FIYAT,MalId,tarih,HAL_TURU,MalTipId,MAL_TIPI,Gorsel,TARIH,ORTALAMA_FIYAT
60.0,MALTA,KG,40,80,20,,1,2,MEYVE,446dbe57-d441-48e5-9179-4f11142fdaca.jpg,2026-06-20,60.0
82.5,MANGO,ADET,65,100,194,,1,3,İTHAL,53f94af0-540c-4092-8d00-bb11347222af.webp,2026-06-20,82.5
127.5,MANTAR,KG,100,155,140,,1,1,SEBZE,9c6289a0-7e5c-434a-849a-62dba4e4ce00.jpg,2026-06-20,127.5
22.5,MARUL,ADET,20,25,118,,1,1,SEBZE,dd8f959e-fc04-4dc8-ace8-8314c3fd7d5a.jpg,2026-06-20,22.5
25.0,MARUL AYSBERG,ADET,20,30,139,,1,1,SEBZE,feaeb03c-3c3f-4cbe-9ecb-2a1b1e0eef52.jpg,2026-06-20,25.0
22.5,MARUL KIVIRCIK,ADET,20,25,174,,1,1,SEBZE,c3a454b2-73ec-47d0-9618-ec42d51ce6cb.jpg,2026-06-20,22.5
30.0,MARUL LOLOROSSO,ADET,25,35,208,,1,1,SEBZE,555cef43-e772-4f5b-96d1-138326e782fb.jpg,2026-06-20,30.0
120.0,MUZ  ITHAL,KG,100,140,54,,1,3,İTHAL,f1db974d-8faf-45a6-a119-7af7ab3e6838.jpg,2026-06-20,120.0
55.0,MUZ  YERLI,KG,45,65,22,,1,2,MEYVE,38097f1b-9c36-4e89-a396-f7849fe5eafa.jpg,2026-06-20,55.0
150.0,NAR,KG,100,200,15,,1,2,MEYVE,562a285b-c643-4780-8eb2-663d62a10615.jpg,2026-06-20,150.0
65.0,NEKTARIN KIRMIZI,KG,40,90,57,,1,2,MEYVE,5a487798-5b4e-4ed5-8397-2190574ced00.jpg,2026-06-20,65.0
37.5,PANCAR,KG,25,50,124,,1,1,SEBZE,e91ca844-30cf-488c-a027-6b2562d99e75.jpg,2026-06-20,37.5
25.0,PATATES  CALMA,KG,15,35,137,,1,1,SEBZE,f600f96e-7703-49da-8a0e-a11a96f071cc.jpg,2026-06-20,25.0
18.5,PATATES DİĞER,KG,10,27,123,,1,1,SEBZE,a3cee41a-520e-4e2f-8f4a-0167b2c93cc2.jpg,2026-06-20,18.5
32.5,PATLICAN  UZUN,KG,25,40,121,,1,1,SEBZE,bd6c11a3-2a38-41f4-b007-444c8b0f2057.jpg,2026-06-20,32.5
35.0,PATLICAN TOPAN,KG,25,45,122,,1,1,SEBZE,7a85640c-8a5b-498e-b7eb-d0945022f636.jpg,2026-06-20,35.0
37.5,PAZI,ADET,25,50,147,,1,1,SEBZE,6802a1b3-38a5-488e-9113-67cdb84e8259.jpg,2026-06-20,37.5
35.0,PIRASA,KG,20,50,146,,1,1,SEBZE,cc5a7519-389d-4ff0-bb11-5132da2b27fd.jpg,2026-06-20,35.0
30.0,PORTAKAL  ,KG,20,40,29,,1,2,MEYVE,1568c834-870c-4adc-bc17-6a51dcd76f49.jpg,2026-06-20,30.0
17.5,SALATALIK ,KG,10,25,159,,1,1,SEBZE,df5507be-c31b-46e6-ac57-c67d7f81218f.jpg,2026-06-20,17.5
27.5,SALATALIK  SİLOR,KG,20,35,1401,,1,1,SEBZE,71f47177-0928-4d3e-8b2c-b01e0a8e4236.jpg,2026-06-20,27.5
155.0,SARIMSAK  KURU,KG,130,180,136,,1,1,SEBZE,977e9816-03c8-410b-9d79-a3e6e90cdd27.jpg,2026-06-20,155.0
22.5,SEMIZ OTU,ADET,15,30,131,,1,1,SEBZE,42adbdeb-f50d-4e13-ae7b-540a2723d624.jpg,2026-06-20,22.5
52.5,SOĞAN   KIRMIZI,KG,35,70,141,,1,1,SEBZE,4de8b2d0-1220-402f-ac95-d234e084c51a.jpg,2026-06-20,52.5
26.0,SOĞAN   KURU,KG,15,37,126,,1,1,SEBZE,4e7085db-2d8a-4925-91e0-2c784a957b81.jpg,2026-06-20,26.0
125.0,SOĞAN   TAZE,KG,100,150,125,,1,1,SEBZE,33e8bf81-47b6-4902-9c0e-2c93e132b51d.jpg,2026-06-20,125.0
35.0,TURP  KIRMIZI,KG,20,50,129,,1,1,SEBZE,66d00550-dcd6-4d48-ba07-d7cd6385bbc5.jpg,2026-06-20,35.0
6.5,Y.DEREOTU,BAĞ,3,10,35,,1,1,SEBZE,b3c52851-ef9c-4bf7-8ff5-1bf92e192db7.jpg,2026-06-20,6.5
6.0,Y.MAYDONOZ,BAĞ,3,9,34,,1,1,SEBZE,334b0e8b-c82f-4fab-8d90-f657a71f9630.jpg,2026-06-20,6.0
8.0,Y.NANE,BAĞ,6,10,38,,1,1,SEBZE,5586cd82-0baf-43eb-b04b-8664a4dcf553.jpg,2026-06-20,8.0
14.0,Y.REYHAN,ADET,8,20,67,,1,1,SEBZE,2a3b65bf-4f95-4cb4-aaca-ad9776d9b31f.jpg,2026-06-20,14.0
6.0,Y.ROKA,BAĞ,3,9,36,,1,1,SEBZE,ae6fe41a-3816-403d-8a8a-bde81686fbbf.jpg,2026-06-20,6.0
6.0,Y.TERE,BAĞ,3,9,37,,1,1,SEBZE,d5065214-0efc-4b6a-b6d1-9385fa98735d.jpg,2026-06-20,6.0
175.0,ZENCEFİL,KG,100,250,232,,1,3,İTHAL,b6e84e91-a6be-473f-b5df-5691b7e3c570.jpg,2026-06-20,175.0
175.0,ÜZÜM  BEYAZ,KG,150,200,1496,,1,2,MEYVE,afc1fe92-1d09-47dd-8a4e-249b5853e007.jpg,2026-06-20,175.0
200.0,ÜZÜM  SİYAH,KG,150,250,1500,,1,2,MEYVE,6f242373-a06c-42a4-9b57-eb0679a4a777.jpg,2026-06-20,200.0
55.0,ŞEFTALI,KG,30,80,64,,1,2,MEYVE,94d0843b-0ab4-4dae-88e6-b6c7d3d8b81b.jpg,2026-06-20,55.0
55.0,ACUR,KG,30,80,175,,1,1,SEBZE,733da761-c370-426d-8cc1-9be14d225727.jpg,2026-06-22,55.0
117.5,ANANAS,ADET,85,150,53,,1,3,İTHAL,8d021386-fa36-4850-bb28-bc0e6b7c7a56.jpg,2026-06-22,117.5
62.5,ARMUT  DEVECI,KG,50,75,199,,1,2,MEYVE,c4a67fa1-90e9-4455-9587-a8f07ac1483d.jpg,2026-06-22,62.5
65.0,ARMUT  DİĞER,KG,40,90,47,,1,2,MEYVE,02149ce9-f601-4043-b2da-ced1c674e516.jpg,2026-06-22,65.0
95.0,ARMUT  S.MARIA,KG,70,120,2,,1,2,MEYVE,5522646d-2ece-4abe-b528-38a9fefc8dea.jpg,2026-06-22,95.0
62.5,AVAKADO,ADET,50,75,52,,1,3,İTHAL,3dd663f5-15d9-461f-b7e0-a4a51ad10606.jpg,2026-06-22,62.5
40.0,BAKLA,KG,30,50,101,,1,1,SEBZE,c41375d1-a2a8-472e-a6be-9a441a69f67d.jpg,2026-06-22,40.0
112.5,BARBUNYA TAZE,KG,75,150,112,,1,1,SEBZE,1d2b43f4-bdf5-416f-9828-c5ec625d480c.jpg,2026-06-22,112.5
42.5,BEZELYE,KG,35,50,105,,1,1,SEBZE,d66a3899-6935-4ef8-be1a-42746c690898.jpg,2026-06-22,42.5
140.0,BORULCE,KG,100,180,104,,1,1,SEBZE,a1d02a0a-985b-451c-9cbd-c4d3a0630e2f.jpg,2026-06-22,140.0
70.0,BROKOLI,KG,50,90,58,,1,1,SEBZE,2c2e8a79-5358-4c4f-81d3-5deb861b73e9.jpg,2026-06-22,70.0
52.5,BİBER  DOLMA,KG,30,75,107,,1,1,SEBZE,fcda6250-7681-4fa9-91ab-b1dd47369ccf.jpg,2026-06-22,52.5
60.0,BİBER  KIL ACI,KG,45,75,148,,1,1,SEBZE,caaa92a9-b043-4558-b273-ede182151744.jpg,2026-06-22,60.0
37.5,BİBER  SİVRİ,KG,25,50,106,,1,1,SEBZE,9a3651fd-567a-4e68-b4e0-7e681562b1f8.jpg,2026-06-22,37.5
75.0,BİBER  ŞİLİ,KG,50,100,1497,,1,1,SEBZE,7f5bb06d-aaba-4e9f-8ed5-ae38b5c12dd7.jpg,2026-06-22,75.0
52.5,BİBER KIRMIZI,KG,35,70,142,,1,1,SEBZE,e57aa2f6-5f58-4e78-bf4c-46797317e932.jpg,2026-06-22,52.5
37.5,BİBER KÖY(MAZO),KG,25,50,1554,,1,1,SEBZE,91032f8b-25b9-49d2-8ceb-5e84a0d280de.jpg,2026-06-22,37.5
37.5,BİBER ÇARLİSTON,KG,25,50,138,,1,1,SEBZE,4847eb03-18ef-4d61-8de9-bf004fe54dac.jpg,2026-06-22,37.5
75.0,CILEK,KG,50,100,5,,1,2,MEYVE,695313ad-e713-45dc-85ba-2d4ce994fe3b.jpg,2026-06-22,75.0
10.0,DENIZ BÖRÜLCESİ,ADET,5,15,185,,1,1,SEBZE,90dcf9bf-7973-437f-835e-f655a101aba4.jpg,2026-06-22,10.0
30.0,DOMATES  BEEF,KG,20,40,229,,1,1,SEBZE,ab88cc05-1c29-444d-b64e-1d53bfb55ba0.webp,2026-06-22,30.0
22.5,DOMATES  SALKIM,KG,15,30,161,,1,1,SEBZE,74b6acf4-7c59-4076-9c26-0b80ccbf7ddc.jpg,2026-06-22,22.5
45.0,DOMATES (KOKTEYL),KG,30,60,1567,,1,1,SEBZE,8d8c4718-889a-4591-8046-da962c27052e.webp,2026-06-22,45.0
45.0,DOMATES CHERRY,KG,30,60,222,,1,1,SEBZE,81a618a4-9149-4e76-808e-d23434139be8.jpg,2026-06-22,45.0
30.0,DOMATES PEMBE,KG,20,40,1529,,1,1,SEBZE,5623488e-b25a-49ff-a531-c8f08099ef91.jpg,2026-06-22,30.0
22.5,DOMATES SERA,KG,15,30,1596,,1,1,SEBZE,ResimYok.png,2026-06-22,22.5
75.0,ELMA  ARJANTİN,KG,50,100,1406,,1,2,MEYVE,1ef19ad0-8d58-4cf4-8ac6-95028a903ab6.jpg,2026-06-22,75.0
60.0,ELMA  DİĞER,KG,40,80,3,,1,2,MEYVE,98bad31d-5a05-45a0-9ffa-41cebe0edcdf.jpg,2026-06-22,60.0
65.0,ELMA  GOLDEN,KG,40,90,46,,1,2,MEYVE,af52a0e1-0270-44f2-b3f7-1c849adf8788.jpg,2026-06-22,65.0
65.0,ELMA  STARKING,KG,40,90,7,,1,2,MEYVE,0e20ef9f-d7d2-4b47-9506-0196ab5eee0c.jpg,2026-06-22,65.0
92.5,ELMA GSMİT,KG,65,120,384,,1,2,MEYVE,72765e39-fed1-4a7c-ae68-c087b0af9d56.jpg,2026-06-22,92.5
20.0,ENGİNAR(CANAK),KG,15,25,1499,,1,1,SEBZE,ResimYok.png,2026-06-22,20.0
80.0,ERİK  ANJELIKA,KG,40,120,43,,1,2,MEYVE,a60447ea-1185-4c8c-9601-2bf86b811749.jpg,2026-06-22,80.0
102.5,ERİK  CAN,KG,75,130,8,,1,2,MEYVE,b732ed21-ac4c-46e1-b60e-bdef28a0ebfe.jpg,2026-06-22,102.5
115.0,ERİK  PAPAZ,KG,80,150,42,,1,2,MEYVE,6e1494d2-8b56-4a3c-b7b3-9c6fbc842808.jpg,2026-06-22,115.0
100.0,FASULYE   AYSE,KG,80,120,110,,1,1,SEBZE,6b21fa65-11e3-4580-9411-13c50e31ed26.jpg,2026-06-22,100.0
75.0,FASULYE   CALI,KG,50,100,111,,1,1,SEBZE,28bde523-3ecc-4064-9ba6-f4c834e428e9.jpg,2026-06-22,75.0
30.0,GREYFURT,KG,20,40,10,,1,2,MEYVE,b2932505-0e93-4749-9be9-0dbc6aad1373.jpg,2026-06-22,30.0
35.0,HAVUÇ,KG,25,45,113,,1,1,SEBZE,5ff82420-427d-44c1-8b29-fd872366cb56.jpg,2026-06-22,35.0
75.0,HINDISTAN CEVIZI,ADET,50,100,55,,1,3,İTHAL,9e7785dc-4d4c-48ee-a0c9-fcaa799286ac.jpg,2026-06-22,75.0
55.0,ISPANAK,KG,40,70,114,,1,1,SEBZE,10e33205-f35d-4c44-a3dc-f2ecb2e9feb5.jpg,2026-06-22,55.0
90.0,KABAK  BAL,KG,60,120,116,,1,1,SEBZE,edcecaef-59c0-4e5e-bd21-b6bf9db34629.jpg,2026-06-22,90.0
30.0,KABAK TAZE,KG,20,40,115,,1,1,SEBZE,1213837f-95aa-4bb8-846d-8e29511c5859.jpg,2026-06-22,30.0
60.0,KARNABAHAR,KG,40,80,128,,1,1,SEBZE,aee5d8d4-3334-4422-b7b8-138cffe1a69a.jpg,2026-06-22,60.0
19.0,KARPUZ,KG,15,23,12,,1,1,SEBZE,fed021b1-9b28-4ce8-835c-534e4a989427.jpg,2026-06-22,19.0
32.5,KAVUN DİĞER,KG,25,40,11,,1,1,SEBZE,e8c60d17-9dc2-4812-9b56-07d769abfadb.jpg,2026-06-22,32.5
40.0,KAYISI ,KG,30,50,17,,1,2,MEYVE,028530b3-9b4e-4820-8483-175fd638402c.jpg,2026-06-22,40.0
62.5,KEREVIZ,KG,45,80,117,,1,1,SEBZE,23f30ee5-7727-4313-bb41-e34fb12f8258.jpg,2026-06-22,62.5
175.0,KIRAZ  ,KG,100,250,16,,1,2,MEYVE,79b83fbf-0451-4144-a7db-351da5da7a27.jpg,2026-06-22,175.0
90.0,KIVI  ,KG,60,120,231,,1,2,MEYVE,1e3cc1f7-5711-42b2-8f02-c282797361d9.jpg,2026-06-22,90.0
30.0,LAHANA  BEYAZ,KG,20,40,145,,1,1,SEBZE,b12589db-34f2-4c83-8118-5901d91a1319.jpg,2026-06-22,30.0
35.0,LAHANA  KIRMIZI,KG,25,45,127,,1,1,SEBZE,f63614a4-aef2-4e3e-9ce7-ae736ba28b6e.jpg,2026-06-22,35.0
80.0,LİMON DİĞER ,KG,50,110,33,,1,2,MEYVE,2ab1ea18-4e04-4c09-984f-7e5c6fc6e50f.jpg,2026-06-22,80.0
90.0,LİMON LAMAS,KG,60,120,1532,,1,2,MEYVE,b676e0d2-514d-4008-a6af-6e7de77e015a.jpg,2026-06-22,90.0
60.0,MALTA,KG,40,80,20,,1,2,MEYVE,446dbe57-d441-48e5-9179-4f11142fdaca.jpg,2026-06-22,60.0
82.5,MANGO,ADET,65,100,194,,1,3,İTHAL,53f94af0-540c-4092-8d00-bb11347222af.webp,2026-06-22,82.5
105.0,MANTAR,KG,80,130,140,,1,1,SEBZE,9c6289a0-7e5c-434a-849a-62dba4e4ce00.jpg,2026-06-22,105.0
22.5,MARUL,ADET,20,25,118,,1,1,SEBZE,dd8f959e-fc04-4dc8-ace8-8314c3fd7d5a.jpg,2026-06-22,22.5
27.5,MARUL AYSBERG,ADET,20,35,139,,1,1,SEBZE,feaeb03c-3c3f-4cbe-9ecb-2a1b1e0eef52.jpg,2026-06-22,27.5
25.0,MARUL KIVIRCIK,ADET,20,30,174,,1,1,SEBZE,c3a454b2-73ec-47d0-9618-ec42d51ce6cb.jpg,2026-06-22,25.0
30.0,MARUL LOLOROSSO,ADET,25,35,208,,1,1,SEBZE,555cef43-e772-4f5b-96d1-138326e782fb.jpg,2026-06-22,30.0
110.0,MUZ  ITHAL,KG,80,140,54,,1,3,İTHAL,f1db974d-8faf-45a6-a119-7af7ab3e6838.jpg,2026-06-22,110.0
60.0,MUZ  YERLI,KG,45,75,22,,1,2,MEYVE,38097f1b-9c36-4e89-a396-f7849fe5eafa.jpg,2026-06-22,60.0
150.0,NAR,KG,100,200,15,,1,2,MEYVE,562a285b-c643-4780-8eb2-663d62a10615.jpg,2026-06-22,150.0
47.5,NEKTARIN KIRMIZI,KG,25,70,57,,1,2,MEYVE,5a487798-5b4e-4ed5-8397-2190574ced00.jpg,2026-06-22,47.5
27.5,PANCAR,KG,20,35,124,,1,1,SEBZE,e91ca844-30cf-488c-a027-6b2562d99e75.jpg,2026-06-22,27.5
23.5,PATATES  CALMA,KG,15,32,137,,1,1,SEBZE,f600f96e-7703-49da-8a0e-a11a96f071cc.jpg,2026-06-22,23.5
18.5,PATATES DİĞER,KG,10,27,123,,1,1,SEBZE,a3cee41a-520e-4e2f-8f4a-0167b2c93cc2.jpg,2026-06-22,18.5
32.5,PATLICAN  UZUN,KG,25,40,121,,1,1,SEBZE,bd6c11a3-2a38-41f4-b007-444c8b0f2057.jpg,2026-06-22,32.5
35.0,PATLICAN TOPAN,KG,25,45,122,,1,1,SEBZE,7a85640c-8a5b-498e-b7eb-d0945022f636.jpg,2026-06-22,35.0
37.5,PAZI,ADET,25,50,147,,1,1,SEBZE,6802a1b3-38a5-488e-9113-67cdb84e8259.jpg,2026-06-22,37.5
35.0,PIRASA,KG,20,50,146,,1,1,SEBZE,cc5a7519-389d-4ff0-bb11-5132da2b27fd.jpg,2026-06-22,35.0
27.5,PORTAKAL  ,KG,20,35,29,,1,2,MEYVE,1568c834-870c-4adc-bc17-6a51dcd76f49.jpg,2026-06-22,27.5
22.5,SALATALIK ,KG,15,30,159,,1,1,SEBZE,df5507be-c31b-46e6-ac57-c67d7f81218f.jpg,2026-06-22,22.5
32.5,SALATALIK  SİLOR,KG,20,45,1401,,1,1,SEBZE,71f47177-0928-4d3e-8b2c-b01e0a8e4236.jpg,2026-06-22,32.5
155.0,SARIMSAK  KURU,KG,130,180,136,,1,1,SEBZE,977e9816-03c8-410b-9d79-a3e6e90cdd27.jpg,2026-06-22,155.0
15.0,SEMIZ OTU,ADET,10,20,131,,1,1,SEBZE,42adbdeb-f50d-4e13-ae7b-540a2723d624.jpg,2026-06-22,15.0
52.5,SOĞAN   KIRMIZI,KG,35,70,141,,1,1,SEBZE,4de8b2d0-1220-402f-ac95-d234e084c51a.jpg,2026-06-22,52.5
26.0,SOĞAN   KURU,KG,15,37,126,,1,1,SEBZE,4e7085db-2d8a-4925-91e0-2c784a957b81.jpg,2026-06-22,26.0
105.0,SOĞAN   TAZE,KG,80,130,125,,1,1,SEBZE,33e8bf81-47b6-4902-9c0e-2c93e132b51d.jpg,2026-06-22,105.0
35.0,TURP  KIRMIZI,KG,20,50,129,,1,1,SEBZE,66d00550-dcd6-4d48-ba07-d7cd6385bbc5.jpg,2026-06-22,35.0
6.5,Y.DEREOTU,BAĞ,3,10,35,,1,1,SEBZE,b3c52851-ef9c-4bf7-8ff5-1bf92e192db7.jpg,2026-06-22,6.5
6.0,Y.MAYDONOZ,BAĞ,3,9,34,,1,1,SEBZE,334b0e8b-c82f-4fab-8d90-f657a71f9630.jpg,2026-06-22,6.0
8.0,Y.NANE,BAĞ,6,10,38,,1,1,SEBZE,5586cd82-0baf-43eb-b04b-8664a4dcf553.jpg,2026-06-22,8.0
14.0,Y.REYHAN,ADET,8,20,67,,1,1,SEBZE,2a3b65bf-4f95-4cb4-aaca-ad9776d9b31f.jpg,2026-06-22,14.0
6.0,Y.ROKA,BAĞ,3,9,36,,1,1,SEBZE,ae6fe41a-3816-403d-8a8a-bde81686fbbf.jpg,2026-06-22,6.0
6.0,Y.TERE,BAĞ,3,9,37,,1,1,SEBZE,d5065214-0efc-4b6a-b6d1-9385fa98735d.jpg,2026-06-22,6.0
175.0,ZENCEFİL,KG,100,250,232,,1,3,İTHAL,b6e84e91-a6be-473f-b5df-5691b7e3c570.jpg,2026-06-22,175.0
175.0,ÜZÜM  BEYAZ,KG,150,200,1496,,1,2,MEYVE,afc1fe92-1d09-47dd-8a4e-249b5853e007.jpg,2026-06-22,175.0
200.0,ÜZÜM  SİYAH,KG,150,250,1500,,1,2,MEYVE,6f242373-a06c-42a4-9b57-eb0679a4a777.jpg,2026-06-22,200.0
80.0,ŞEFTALI,KG,40,120,64,,1,2,MEYVE,94d0843b-0ab4-4dae-88e6-b6c7d3d8b81b.jpg,2026-06-22,80.0
55.0,ACUR,KG,30,80,175,,1,1,SEBZE,733da761-c370-426d-8cc1-9be14d225727.jpg,2026-06-23,55.0
117.5,ANANAS,ADET,85,150,53,,1,3,İTHAL,8d021386-fa36-4850-bb28-bc0e6b7c7a56.jpg,2026-06-23,117.5
62.5,ARMUT  DEVECI,KG,50,75,199,,1,2,MEYVE,c4a67fa1-90e9-4455-9587-a8f07ac1483d.jpg,2026-06-23,62.5
65.0,ARMUT  DİĞER,KG,40,90,47,,1,2,MEYVE,02149ce9-f601-4043-b2da-ced1c674e516.jpg,2026-06-23,65.0
100.0,ARMUT  S.MARIA,KG,80,120,2,,1,2,MEYVE,5522646d-2ece-4abe-b528-38a9fefc8dea.jpg,2026-06-23,100.0
62.5,AVAKADO,ADET,50,75,52,,1,3,İTHAL,3dd663f5-15d9-461f-b7e0-a4a51ad10606.jpg,2026-06-23,62.5
40.0,BAKLA,KG,30,50,101,,1,1,SEBZE,c41375d1-a2a8-472e-a6be-9a441a69f67d.jpg,2026-06-23,40.0
112.5,BARBUNYA TAZE,KG,75,150,112,,1,1,SEBZE,1d2b43f4-bdf5-416f-9828-c5ec625d480c.jpg,2026-06-23,112.5
42.5,BEZELYE,KG,35,50,105,,1,1,SEBZE,d66a3899-6935-4ef8-be1a-42746c690898.jpg,2026-06-23,42.5
140.0,BORULCE,KG,100,180,104,,1,1,SEBZE,a1d02a0a-985b-451c-9cbd-c4d3a0630e2f.jpg,2026-06-23,140.0
70.0,BROKOLI,KG,50,90,58,,1,1,SEBZE,2c2e8a79-5358-4c4f-81d3-5deb861b73e9.jpg,2026-06-23,70.0
52.5,BİBER  DOLMA,KG,30,75,107,,1,1,SEBZE,fcda6250-7681-4fa9-91ab-b1dd47369ccf.jpg,2026-06-23,52.5
60.0,BİBER  KIL ACI,KG,45,75,148,,1,1,SEBZE,caaa92a9-b043-4558-b273-ede182151744.jpg,2026-06-23,60.0
37.5,BİBER  SİVRİ,KG,25,50,106,,1,1,SEBZE,9a3651fd-567a-4e68-b4e0-7e681562b1f8.jpg,2026-06-23,37.5
75.0,BİBER  ŞİLİ,KG,50,100,1497,,1,1,SEBZE,7f5bb06d-aaba-4e9f-8ed5-ae38b5c12dd7.jpg,2026-06-23,75.0
52.5,BİBER KIRMIZI,KG,35,70,142,,1,1,SEBZE,e57aa2f6-5f58-4e78-bf4c-46797317e932.jpg,2026-06-23,52.5
37.5,BİBER KÖY(MAZO),KG,25,50,1554,,1,1,SEBZE,91032f8b-25b9-49d2-8ceb-5e84a0d280de.jpg,2026-06-23,37.5
37.5,BİBER ÇARLİSTON,KG,25,50,138,,1,1,SEBZE,4847eb03-18ef-4d61-8de9-bf004fe54dac.jpg,2026-06-23,37.5
75.0,CILEK,KG,50,100,5,,1,2,MEYVE,695313ad-e713-45dc-85ba-2d4ce994fe3b.jpg,2026-06-23,75.0
10.0,DENIZ BÖRÜLCESİ,ADET,5,15,185,,1,1,SEBZE,90dcf9bf-7973-437f-835e-f655a101aba4.jpg,2026-06-23,10.0
30.0,DOMATES  BEEF,KG,20,40,229,,1,1,SEBZE,ab88cc05-1c29-444d-b64e-1d53bfb55ba0.webp,2026-06-23,30.0
22.5,DOMATES  SALKIM,KG,15,30,161,,1,1,SEBZE,74b6acf4-7c59-4076-9c26-0b80ccbf7ddc.jpg,2026-06-23,22.5
45.0,DOMATES (KOKTEYL),KG,30,60,1567,,1,1,SEBZE,8d8c4718-889a-4591-8046-da962c27052e.webp,2026-06-23,45.0
45.0,DOMATES CHERRY,KG,30,60,222,,1,1,SEBZE,81a618a4-9149-4e76-808e-d23434139be8.jpg,2026-06-23,45.0
30.0,DOMATES PEMBE,KG,20,40,1529,,1,1,SEBZE,5623488e-b25a-49ff-a531-c8f08099ef91.jpg,2026-06-23,30.0
22.5,DOMATES SERA,KG,15,30,1596,,1,1,SEBZE,ResimYok.png,2026-06-23,22.5
75.0,ELMA  ARJANTİN,KG,50,100,1406,,1,2,MEYVE,1ef19ad0-8d58-4cf4-8ac6-95028a903ab6.jpg,2026-06-23,75.0
60.0,ELMA  DİĞER,KG,40,80,3,,1,2,MEYVE,98bad31d-5a05-45a0-9ffa-41cebe0edcdf.jpg,2026-06-23,60.0
65.0,ELMA  GOLDEN,KG,40,90,46,,1,2,MEYVE,af52a0e1-0270-44f2-b3f7-1c849adf8788.jpg,2026-06-23,65.0
65.0,ELMA  STARKING,KG,40,90,7,,1,2,MEYVE,0e20ef9f-d7d2-4b47-9506-0196ab5eee0c.jpg,2026-06-23,65.0
92.5,ELMA GSMİT,KG,65,120,384,,1,2,MEYVE,72765e39-fed1-4a7c-ae68-c087b0af9d56.jpg,2026-06-23,92.5
20.0,ENGİNAR(CANAK),KG,15,25,1499,,1,1,SEBZE,ResimYok.png,2026-06-23,20.0
70.0,ERİK  ANJELIKA,KG,40,100,43,,1,2,MEYVE,a60447ea-1185-4c8c-9601-2bf86b811749.jpg,2026-06-23,70.0
102.5,ERİK  CAN,KG,75,130,8,,1,2,MEYVE,b732ed21-ac4c-46e1-b60e-bdef28a0ebfe.jpg,2026-06-23,102.5
115.0,ERİK  PAPAZ,KG,80,150,42,,1,2,MEYVE,6e1494d2-8b56-4a3c-b7b3-9c6fbc842808.jpg,2026-06-23,115.0
100.0,FASULYE   AYSE,KG,80,120,110,,1,1,SEBZE,6b21fa65-11e3-4580-9411-13c50e31ed26.jpg,2026-06-23,100.0
75.0,FASULYE   CALI,KG,50,100,111,,1,1,SEBZE,28bde523-3ecc-4064-9ba6-f4c834e428e9.jpg,2026-06-23,75.0
30.0,GREYFURT,KG,20,40,10,,1,2,MEYVE,b2932505-0e93-4749-9be9-0dbc6aad1373.jpg,2026-06-23,30.0
35.0,HAVUÇ,KG,25,45,113,,1,1,SEBZE,5ff82420-427d-44c1-8b29-fd872366cb56.jpg,2026-06-23,35.0
75.0,HINDISTAN CEVIZI,ADET,50,100,55,,1,3,İTHAL,9e7785dc-4d4c-48ee-a0c9-fcaa799286ac.jpg,2026-06-23,75.0
55.0,ISPANAK,KG,40,70,114,,1,1,SEBZE,10e33205-f35d-4c44-a3dc-f2ecb2e9feb5.jpg,2026-06-23,55.0
90.0,KABAK  BAL,KG,60,120,116,,1,1,SEBZE,edcecaef-59c0-4e5e-bd21-b6bf9db34629.jpg,2026-06-23,90.0
30.0,KABAK TAZE,KG,20,40,115,,1,1,SEBZE,1213837f-95aa-4bb8-846d-8e29511c5859.jpg,2026-06-23,30.0
60.0,KARNABAHAR,KG,40,80,128,,1,1,SEBZE,aee5d8d4-3334-4422-b7b8-138cffe1a69a.jpg,2026-06-23,60.0
19.0,KARPUZ,KG,15,23,12,,1,1,SEBZE,fed021b1-9b28-4ce8-835c-534e4a989427.jpg,2026-06-23,19.0
32.5,KAVUN DİĞER,KG,25,40,11,,1,1,SEBZE,e8c60d17-9dc2-4812-9b56-07d769abfadb.jpg,2026-06-23,32.5
40.0,KAYISI ,KG,30,50,17,,1,2,MEYVE,028530b3-9b4e-4820-8483-175fd638402c.jpg,2026-06-23,40.0
175.0,KAYISI  MALATYA,KG,150,200,1501,,1,2,MEYVE,6f05357d-b607-4bc8-91f0-e50a09ec1ffc.jpg,2026-06-23,175.0
62.5,KEREVIZ,KG,45,80,117,,1,1,SEBZE,23f30ee5-7727-4313-bb41-e34fb12f8258.jpg,2026-06-23,62.5
125.0,KIRAZ  ,KG,50,200,16,,1,2,MEYVE,79b83fbf-0451-4144-a7db-351da5da7a27.jpg,2026-06-23,125.0
90.0,KIVI  ,KG,60,120,231,,1,2,MEYVE,1e3cc1f7-5711-42b2-8f02-c282797361d9.jpg,2026-06-23,90.0
30.0,LAHANA  BEYAZ,KG,20,40,145,,1,1,SEBZE,b12589db-34f2-4c83-8118-5901d91a1319.jpg,2026-06-23,30.0
35.0,LAHANA  KIRMIZI,KG,25,45,127,,1,1,SEBZE,f63614a4-aef2-4e3e-9ce7-ae736ba28b6e.jpg,2026-06-23,35.0
80.0,LİMON DİĞER ,KG,50,110,33,,1,2,MEYVE,2ab1ea18-4e04-4c09-984f-7e5c6fc6e50f.jpg,2026-06-23,80.0
